"ISSUE_DATE","LATITUDE","LONGITUDE","PropType"
"2013-01-02T00:00:00.000Z",38.92688,-76.99911,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.998948,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.998885,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.99883,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.998781,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.998674,"Single Family"
"2012-12-14T00:00:00.000Z",38.926847,-76.998734,"Single Family"
"2013-03-29T00:00:00.000Z",38.893541,-76.920331,"Single Family"
"2012-08-30T00:00:00.000Z",38.927076,-76.998303,"Single Family"
"2012-10-10T00:00:00.000Z",38.927105,-76.99826,"Single Family"
"2012-08-30T00:00:00.000Z",38.927126,-76.998207,"Single Family"
"2012-08-30T00:00:00.000Z",38.927152,-76.998157,"Single Family"
"2012-08-30T00:00:00.000Z",38.927177,-76.998103,"Single Family"
"2012-08-30T00:00:00.000Z",38.927214,-76.998026,"Single Family"
"2012-08-30T00:00:00.000Z",38.927235,-76.997978,"Single Family"
"2012-08-30T00:00:00.000Z",38.927258,-76.997927,"Single Family"
"2012-08-30T00:00:00.000Z",38.927281,-76.997877,"Single Family"
"2012-08-30T00:00:00.000Z",38.927305,-76.997831,"Single Family"
"2012-08-30T00:00:00.000Z",38.927328,-76.997784,"Single Family"
"2014-12-02T00:00:00.000Z",38.928228,-77.084981,"Single Family"
"2012-08-30T00:00:00.000Z",38.927352,-76.997731,"Single Family"
"2012-08-30T00:00:00.000Z",38.927378,-76.997683,"Single Family"
"2013-10-08T00:00:00.000Z",38.928418,-77.08712,"Single Family"
"2013-07-26T00:00:00.000Z",38.928507,-77.09322,"Single Family"
"2012-09-25T00:00:00.000Z",38.928831,-77.093281,"Single Family"
"2012-12-03T00:00:00.000Z",38.929104,-77.093298,"Single Family"
"2013-03-29T00:00:00.000Z",38.893581,-76.920289,"Single Family"
"2012-09-24T00:00:00.000Z",38.929229,-76.96722,"Single Family"
"2014-10-09T00:00:00.000Z",38.929125,-77.087728,"Single Family"
"2012-07-20T00:00:00.000Z",38.927624,-76.997619,"Single Family"
"2012-07-20T00:00:00.000Z",38.927624,-76.997562,"Single Family"
"2012-07-20T00:00:00.000Z",38.927623,-76.99751,"Single Family"
"2012-07-20T00:00:00.000Z",38.927624,-76.997449,"Single Family"
"2012-07-20T00:00:00.000Z",38.927623,-76.997402,"Single Family"
"2012-07-20T00:00:00.000Z",38.927624,-76.99735,"Single Family"
"2012-07-20T00:00:00.000Z",38.927801,-76.997614,"Single Family"
"2012-07-20T00:00:00.000Z",38.9278,-76.997547,"Single Family"
"2012-07-20T00:00:00.000Z",38.927803,-76.997496,"Single Family"
"2012-07-20T00:00:00.000Z",38.927804,-76.997429,"Single Family"
"2012-06-14T00:00:00.000Z",38.927997,-76.99761,"Single Family"
"2012-07-11T00:00:00.000Z",38.927996,-76.997556,"Single Family"
"2012-06-14T00:00:00.000Z",38.927995,-76.997494,"Single Family"
"2012-06-14T00:00:00.000Z",38.927997,-76.997439,"Single Family"
"2013-07-19T00:00:00.000Z",38.931252,-77.095819,"Single Family"
"2012-06-14T00:00:00.000Z",38.927997,-76.997374,"Single Family"
"2014-04-10T00:00:00.000Z",38.976708,-77.054529,"Single Family"
"2012-05-31T00:00:00.000Z",38.928173,-76.997613,"Single Family"
"2012-05-31T00:00:00.000Z",38.928175,-76.997558,"Single Family"
"2012-09-12T00:00:00.000Z",38.933297,-77.061254,"Single Family"
"2012-05-31T00:00:00.000Z",38.928175,-76.997495,"Single Family"
"2012-09-12T00:00:00.000Z",38.933297,-77.06149,"Single Family"
"2012-05-31T00:00:00.000Z",38.928173,-76.997437,"Single Family"
"2015-06-05T00:00:00.000Z",38.905476,-77.015554,"Single Family"
"2012-05-31T00:00:00.000Z",38.928174,-76.997373,"Single Family"
"2012-05-22T00:00:00.000Z",38.92837,-76.997611,"Single Family"
"2013-04-24T00:00:00.000Z",38.976954,-77.054901,"Single Family"
"2012-05-22T00:00:00.000Z",38.92837,-76.997551,"Single Family"
"2012-05-22T00:00:00.000Z",38.928368,-76.997493,"Single Family"
"2012-05-22T00:00:00.000Z",38.928367,-76.99743,"Single Family"
"2012-05-22T00:00:00.000Z",38.928369,-76.997371,"Single Family"
"2013-06-21T00:00:00.000Z",38.931273,-77.096485,"Single Family"
"2012-05-10T00:00:00.000Z",38.928538,-76.997612,"Single Family"
"2012-05-10T00:00:00.000Z",38.928538,-76.997547,"Single Family"
"2012-05-11T00:00:00.000Z",38.928537,-76.997429,"Single Family"
"2013-06-21T00:00:00.000Z",38.931491,-77.096393,"Single Family"
"2012-05-10T00:00:00.000Z",38.928536,-76.997376,"Single Family"
"2012-05-10T00:00:00.000Z",38.928741,-76.997612,"Single Family"
"2012-05-10T00:00:00.000Z",38.928743,-76.997434,"Single Family"
"2015-09-24T00:00:00.000Z",38.936914,-77.064727,"Single Family"
"2012-05-10T00:00:00.000Z",38.928745,-76.997372,"Single Family"
"2014-02-21T00:00:00.000Z",38.927349,-77.061804,"Single Family"
"2016-01-20T00:00:00.000Z",38.926932,-76.959524,"Single Family"
"2016-01-14T00:00:00.000Z",38.926868,-76.959557,"Single Family"
"2016-01-20T00:00:00.000Z",38.926812,-76.95958,"Single Family"
"2016-01-14T00:00:00.000Z",38.926762,-76.959602,"Single Family"
"2016-01-20T00:00:00.000Z",38.926713,-76.95964,"Single Family"
"2016-01-14T00:00:00.000Z",38.92666,-76.959652,"Single Family"
"2016-01-14T00:00:00.000Z",38.926596,-76.959684,"Single Family"
"2015-12-18T00:00:00.000Z",38.869129,-76.962418,"Single Family"
"2016-01-14T00:00:00.000Z",38.926507,-76.959718,"Single Family"
"2016-01-14T00:00:00.000Z",38.926436,-76.959746,"Single Family"
"2016-01-20T00:00:00.000Z",38.926383,-76.959762,"Single Family"
"2016-01-14T00:00:00.000Z",38.926332,-76.959785,"Single Family"
"2016-01-20T00:00:00.000Z",38.92628,-76.959798,"Single Family"
"2016-01-21T00:00:00.000Z",38.926225,-76.959822,"Single Family"
"2016-01-20T00:00:00.000Z",38.926159,-76.959856,"Single Family"
"2013-02-27T00:00:00.000Z",38.869197,-76.961666,"Single Family"
"2016-01-13T00:00:00.000Z",38.926052,-76.959892,"Single Family"
"2016-01-13T00:00:00.000Z",38.925976,-76.959918,"Single Family"
"2016-01-13T00:00:00.000Z",38.925922,-76.959929,"Single Family"
"2016-01-13T00:00:00.000Z",38.925864,-76.959945,"Single Family"
"2016-01-13T00:00:00.000Z",38.925821,-76.959964,"Single Family"
"2016-01-13T00:00:00.000Z",38.925758,-76.959967,"Single Family"
"2016-01-13T00:00:00.000Z",38.925705,-76.959986,"Single Family"
"2016-01-13T00:00:00.000Z",38.925635,-76.959998,"Single Family"
"2015-09-04T00:00:00.000Z",38.925678,-76.960347,"Single Family"
"2015-09-04T00:00:00.000Z",38.925606,-76.960344,"Single Family"
"2015-09-04T00:00:00.000Z",38.925543,-76.960365,"Single Family"
"2015-09-04T00:00:00.000Z",38.92548,-76.960398,"Single Family"
"2015-09-04T00:00:00.000Z",38.925415,-76.960407,"Single Family"
"2015-09-04T00:00:00.000Z",38.925343,-76.960404,"Single Family"
"2012-10-12T00:00:00.000Z",38.966019,-77.064655,"Single Family"
"2014-07-25T00:00:00.000Z",38.843454,-77.001466,"Single Family"
"2012-02-13T00:00:00.000Z",38.930503,-76.984527,"Single Family"
"2015-12-08T00:00:00.000Z",38.954458,-77.065958,"Single Family"
"2014-07-07T00:00:00.000Z",38.870108,-76.958356,"Single Family"
"2015-06-09T00:00:00.000Z",38.930514,-76.996424,"Single Family"
"2014-05-20T00:00:00.000Z",38.955043,-77.066422,"Single Family"
"2015-06-09T00:00:00.000Z",38.93059,-76.99642,"Single Family"
"2015-06-09T00:00:00.000Z",38.930636,-76.99642,"Single Family"
"2015-06-09T00:00:00.000Z",38.930678,-76.996418,"Single Family"
"2015-06-09T00:00:00.000Z",38.930724,-76.996418,"Single Family"
"2015-06-09T00:00:00.000Z",38.930767,-76.996423,"Single Family"
"2015-06-09T00:00:00.000Z",38.930833,-76.996421,"Single Family"
"2015-06-09T00:00:00.000Z",38.930879,-76.996421,"Single Family"
"2015-06-09T00:00:00.000Z",38.930921,-76.99642,"Single Family"
"2015-06-09T00:00:00.000Z",38.930966,-76.99642,"Single Family"
"2015-06-09T00:00:00.000Z",38.93101,-76.996424,"Single Family"
"2013-09-23T00:00:00.000Z",38.934411,-77.074137,"Single Family"
"2013-09-23T00:00:00.000Z",38.934468,-77.074095,"Single Family"
"2013-09-23T00:00:00.000Z",38.934523,-77.074039,"Single Family"
"2015-06-09T00:00:00.000Z",38.931105,-76.996401,"Single Family"
"2013-09-23T00:00:00.000Z",38.934581,-77.073978,"Single Family"
"2015-06-09T00:00:00.000Z",38.931147,-76.9964,"Single Family"
"2013-09-23T00:00:00.000Z",38.934635,-77.073949,"Single Family"
"2015-06-09T00:00:00.000Z",38.931192,-76.9964,"Single Family"
"2013-09-23T00:00:00.000Z",38.934702,-77.073908,"Single Family"
"2015-06-09T00:00:00.000Z",38.931236,-76.996404,"Single Family"
"2013-09-23T00:00:00.000Z",38.934756,-77.073862,"Single Family"
"2013-09-23T00:00:00.000Z",38.934822,-77.073809,"Single Family"
"2013-11-20T00:00:00.000Z",38.903763,-76.951286,"Single Family"
"2013-11-20T00:00:00.000Z",38.903728,-76.951253,"Single Family"
"2013-11-20T00:00:00.000Z",38.9037,-76.951208,"Single Family"
"2012-07-19T00:00:00.000Z",38.956499,-77.067203,"Single Family"
"2013-11-20T00:00:00.000Z",38.903662,-76.95118,"Single Family"
"2014-09-12T00:00:00.000Z",38.965072,-77.068642,"Single Family"
"2013-11-20T00:00:00.000Z",38.90354,-76.951042,"Single Family"
"2013-11-20T00:00:00.000Z",38.903506,-76.950991,"Single Family"
"2013-11-20T00:00:00.000Z",38.903473,-76.950949,"Single Family"
"2013-11-20T00:00:00.000Z",38.903441,-76.950919,"Single Family"
"2013-11-20T00:00:00.000Z",38.903403,-76.950872,"Single Family"
"2013-11-20T00:00:00.000Z",38.903372,-76.950841,"Single Family"
"2015-07-29T00:00:00.000Z",38.839856,-76.999291,"Single Family"
"2013-11-18T00:00:00.000Z",38.903335,-76.9508,"Single Family"
"2013-11-18T00:00:00.000Z",38.90329,-76.950744,"Single Family"
"2013-11-18T00:00:00.000Z",38.903252,-76.950687,"Single Family"
"2013-11-19T00:00:00.000Z",38.903222,-76.950639,"Single Family"
"2013-11-20T00:00:00.000Z",38.903174,-76.950575,"Single Family"
"2013-11-20T00:00:00.000Z",38.903126,-76.950528,"Single Family"
"2013-11-20T00:00:00.000Z",38.903092,-76.950493,"Single Family"
"2013-11-20T00:00:00.000Z",38.903068,-76.950457,"Single Family"
"2014-08-26T00:00:00.000Z",38.935584,-77.06837,"Single Family"
"2013-11-20T00:00:00.000Z",38.902788,-76.950127,"Single Family"
"2013-11-20T00:00:00.000Z",38.902752,-76.950085,"Single Family"
"2013-11-20T00:00:00.000Z",38.902722,-76.950044,"Single Family"
"2013-04-04T00:00:00.000Z",38.93601,-77.069783,"Single Family"
"2014-08-04T00:00:00.000Z",38.921705,-76.955527,"Single Family"
"2014-08-04T00:00:00.000Z",38.921765,-76.955476,"Single Family"
"2014-08-04T00:00:00.000Z",38.921805,-76.955423,"Single Family"
"2014-08-04T00:00:00.000Z",38.92186,-76.955365,"Single Family"
"2014-08-04T00:00:00.000Z",38.921907,-76.955315,"Single Family"
"2014-08-04T00:00:00.000Z",38.921952,-76.955264,"Single Family"
"2014-08-04T00:00:00.000Z",38.921999,-76.955211,"Single Family"
"2014-08-04T00:00:00.000Z",38.922042,-76.95516,"Single Family"
"2014-07-31T00:00:00.000Z",38.922087,-76.955105,"Single Family"
"2014-12-24T00:00:00.000Z",38.947696,-77.070018,"Single Family"
"2014-02-19T00:00:00.000Z",38.922277,-76.954883,"Single Family"
"2014-09-23T00:00:00.000Z",38.923216,-76.956208,"Single Family"
"2014-06-23T00:00:00.000Z",38.924006,-76.955398,"Single Family"
"2015-08-18T00:00:00.000Z",38.901162,-76.951454,"Single Family"
"2014-04-02T00:00:00.000Z",38.922513,-76.955172,"Single Family"
"2014-02-19T00:00:00.000Z",38.922321,-76.954849,"Single Family"
"2014-09-23T00:00:00.000Z",38.923264,-76.95617,"Single Family"
"2014-06-23T00:00:00.000Z",38.923976,-76.95535,"Single Family"
"2015-08-17T00:00:00.000Z",38.901135,-76.951414,"Single Family"
"2014-04-03T00:00:00.000Z",38.922554,-76.955114,"Single Family"
"2014-02-19T00:00:00.000Z",38.922366,-76.954818,"Single Family"
"2014-10-08T00:00:00.000Z",38.923312,-76.956121,"Single Family"
"2014-06-24T00:00:00.000Z",38.923946,-76.955304,"Single Family"
"2015-08-17T00:00:00.000Z",38.901104,-76.951375,"Single Family"
"2014-04-03T00:00:00.000Z",38.922594,-76.955064,"Single Family"
"2014-02-19T00:00:00.000Z",38.922403,-76.954784,"Single Family"
"2014-09-23T00:00:00.000Z",38.923351,-76.956073,"Single Family"
"2014-06-20T00:00:00.000Z",38.923923,-76.955244,"Single Family"
"2015-08-17T00:00:00.000Z",38.901068,-76.951329,"Single Family"
"2014-03-31T00:00:00.000Z",38.922631,-76.955008,"Single Family"
"2014-02-21T00:00:00.000Z",38.922436,-76.954748,"Single Family"
"2014-09-23T00:00:00.000Z",38.923394,-76.95603,"Single Family"
"2014-06-27T00:00:00.000Z",38.923901,-76.955203,"Single Family"
"2015-08-18T00:00:00.000Z",38.901025,-76.951284,"Single Family"
"2014-03-25T00:00:00.000Z",38.922669,-76.95495,"Single Family"
"2014-02-21T00:00:00.000Z",38.922466,-76.954707,"Single Family"
"2014-09-23T00:00:00.000Z",38.92344,-76.955986,"Single Family"
"2014-06-27T00:00:00.000Z",38.923874,-76.955154,"Single Family"
"2015-08-17T00:00:00.000Z",38.900989,-76.951232,"Single Family"
"2014-03-28T00:00:00.000Z",38.922709,-76.954895,"Single Family"
"2014-02-19T00:00:00.000Z",38.922507,-76.954666,"Single Family"
"2014-09-23T00:00:00.000Z",38.923483,-76.955938,"Single Family"
"2015-08-17T00:00:00.000Z",38.90096,-76.951184,"Single Family"
"2014-03-25T00:00:00.000Z",38.922744,-76.954844,"Single Family"
"2015-05-08T00:00:00.000Z",38.935166,-77.029983,"Single Family"
"2014-03-31T00:00:00.000Z",38.923827,-76.955048,"Single Family"
"2015-08-18T00:00:00.000Z",38.900926,-76.951138,"Single Family"
"2014-03-25T00:00:00.000Z",38.922786,-76.954784,"Single Family"
"2014-02-12T00:00:00.000Z",38.922556,-76.954546,"Single Family"
"2014-10-20T00:00:00.000Z",38.923554,-76.955839,"Single Family"
"2014-04-02T00:00:00.000Z",38.923806,-76.954991,"Single Family"
"2014-02-12T00:00:00.000Z",38.92258,-76.95449,"Single Family"
"2014-10-21T00:00:00.000Z",38.923596,-76.955791,"Single Family"
"2014-03-31T00:00:00.000Z",38.923786,-76.954935,"Single Family"
"2014-02-06T00:00:00.000Z",38.922844,-76.954649,"Single Family"
"2014-02-12T00:00:00.000Z",38.922597,-76.954432,"Single Family"
"2014-01-22T00:00:00.000Z",38.923283,-76.954514,"Single Family"
"2014-10-20T00:00:00.000Z",38.923639,-76.95574,"Single Family"
"2014-04-01T00:00:00.000Z",38.923769,-76.954882,"Single Family"
"2014-02-06T00:00:00.000Z",38.922867,-76.954572,"Single Family"
"2014-02-12T00:00:00.000Z",38.922622,-76.954377,"Single Family"
"2014-01-22T00:00:00.000Z",38.923292,-76.954434,"Single Family"
"2014-10-17T00:00:00.000Z",38.923682,-76.955699,"Single Family"
"2014-04-01T00:00:00.000Z",38.923746,-76.954827,"Single Family"
"2014-02-07T00:00:00.000Z",38.922885,-76.954499,"Single Family"
"2014-02-14T00:00:00.000Z",38.922644,-76.954321,"Single Family"
"2014-01-22T00:00:00.000Z",38.923298,-76.954362,"Single Family"
"2014-10-17T00:00:00.000Z",38.923716,-76.955649,"Single Family"
"2014-04-01T00:00:00.000Z",38.923727,-76.954771,"Single Family"
"2014-02-07T00:00:00.000Z",38.922906,-76.954432,"Single Family"
"2015-04-15T00:00:00.000Z",38.923456,-77.072317,"Single Family"
"2014-02-12T00:00:00.000Z",38.922663,-76.954266,"Single Family"
"2014-01-22T00:00:00.000Z",38.923307,-76.95427,"Single Family"
"2014-10-17T00:00:00.000Z",38.923761,-76.955605,"Single Family"
"2014-04-01T00:00:00.000Z",38.92371,-76.954714,"Single Family"
"2014-02-06T00:00:00.000Z",38.922925,-76.954364,"Single Family"
"2014-02-12T00:00:00.000Z",38.922686,-76.95421,"Single Family"
"2014-01-22T00:00:00.000Z",38.923313,-76.95421,"Single Family"
"2014-10-21T00:00:00.000Z",38.923801,-76.955545,"Single Family"
"2014-02-06T00:00:00.000Z",38.922951,-76.954292,"Single Family"
"2014-02-12T00:00:00.000Z",38.922712,-76.954153,"Single Family"
"2014-03-11T00:00:00.000Z",38.923669,-76.954588,"Single Family"
"2014-02-06T00:00:00.000Z",38.922974,-76.954225,"Single Family"
"2014-04-10T00:00:00.000Z",38.923584,-76.955244,"Single Family"
"2014-03-11T00:00:00.000Z",38.923652,-76.954528,"Single Family"
"2014-04-10T00:00:00.000Z",38.923558,-76.955191,"Single Family"
"2014-03-11T00:00:00.000Z",38.923635,-76.95447,"Single Family"
"2014-04-10T00:00:00.000Z",38.923524,-76.955126,"Single Family"
"2014-03-18T00:00:00.000Z",38.92362,-76.954407,"Single Family"
"2014-04-10T00:00:00.000Z",38.923484,-76.95507,"Single Family"
"2014-03-20T00:00:00.000Z",38.923608,-76.95435,"Single Family"
"2014-03-11T00:00:00.000Z",38.923597,-76.954294,"Single Family"
"2014-02-27T00:00:00.000Z",38.923409,-76.954969,"Single Family"
"2014-02-27T00:00:00.000Z",38.923369,-76.954904,"Single Family"
"2014-02-26T00:00:00.000Z",38.923332,-76.954849,"Single Family"
"2014-02-26T00:00:00.000Z",38.923296,-76.954793,"Single Family"
"2014-02-27T00:00:00.000Z",38.923245,-76.95474,"Single Family"
"2013-05-29T00:00:00.000Z",38.922727,-76.953133,"Single Family"
"2013-05-03T00:00:00.000Z",38.923331,-76.9531,"Single Family"
"2013-08-21T00:00:00.000Z",38.923525,-76.952985,"Single Family"
"2013-03-27T00:00:00.000Z",38.922989,-76.953081,"Single Family"
"2013-06-03T00:00:00.000Z",38.922715,-76.953063,"Single Family"
"2013-05-03T00:00:00.000Z",38.923325,-76.953017,"Single Family"
"2013-08-21T00:00:00.000Z",38.923512,-76.952911,"Single Family"
"2013-03-27T00:00:00.000Z",38.922979,-76.952998,"Single Family"
"2013-05-30T00:00:00.000Z",38.922703,-76.95301,"Single Family"
"2013-05-03T00:00:00.000Z",38.923308,-76.952948,"Single Family"
"2013-08-21T00:00:00.000Z",38.923506,-76.952856,"Single Family"
"2013-03-27T00:00:00.000Z",38.922963,-76.952933,"Single Family"
"2013-05-30T00:00:00.000Z",38.922694,-76.952953,"Single Family"
"2013-05-03T00:00:00.000Z",38.923291,-76.952882,"Single Family"
"2013-08-21T00:00:00.000Z",38.923496,-76.952785,"Single Family"
"2013-03-27T00:00:00.000Z",38.922952,-76.952862,"Single Family"
"2013-05-29T00:00:00.000Z",38.922685,-76.952899,"Single Family"
"2013-05-03T00:00:00.000Z",38.923278,-76.952814,"Single Family"
"2013-08-21T00:00:00.000Z",38.923483,-76.952735,"Single Family"
"2013-03-27T00:00:00.000Z",38.92294,-76.95278,"Single Family"
"2013-05-29T00:00:00.000Z",38.922673,-76.952817,"Single Family"
"2013-05-03T00:00:00.000Z",38.923269,-76.952748,"Single Family"
"2013-08-21T00:00:00.000Z",38.923471,-76.952656,"Single Family"
"2013-05-03T00:00:00.000Z",38.923263,-76.952665,"Single Family"
"2013-08-21T00:00:00.000Z",38.923452,-76.952597,"Single Family"
"2013-03-04T00:00:00.000Z",38.922921,-76.952668,"Single Family"
"2012-12-06T00:00:00.000Z",38.935458,-76.989007,"Single Family"
"2013-04-22T00:00:00.000Z",38.92266,-76.952709,"Single Family"
"2013-03-05T00:00:00.000Z",38.922904,-76.952581,"Single Family"
"2013-04-22T00:00:00.000Z",38.92265,-76.95265,"Single Family"
"2013-03-27T00:00:00.000Z",38.923241,-76.952558,"Single Family"
"2013-08-21T00:00:00.000Z",38.923436,-76.952476,"Single Family"
"2013-03-05T00:00:00.000Z",38.92289,-76.952515,"Single Family"
"2013-04-22T00:00:00.000Z",38.922639,-76.952598,"Single Family"
"2013-03-27T00:00:00.000Z",38.923226,-76.952483,"Single Family"
"2013-08-21T00:00:00.000Z",38.923423,-76.95243,"Single Family"
"2013-03-05T00:00:00.000Z",38.922887,-76.952426,"Single Family"
"2013-04-22T00:00:00.000Z",38.922634,-76.952561,"Single Family"
"2013-03-27T00:00:00.000Z",38.923218,-76.952414,"Single Family"
"2013-08-21T00:00:00.000Z",38.923417,-76.95237,"Single Family"
"2013-04-22T00:00:00.000Z",38.922627,-76.952487,"Single Family"
"2013-04-10T00:00:00.000Z",38.923207,-76.952339,"Single Family"
"2013-08-21T00:00:00.000Z",38.923407,-76.952309,"Single Family"
"2013-04-22T00:00:00.000Z",38.922617,-76.952433,"Single Family"
"2013-08-21T00:00:00.000Z",38.923396,-76.952244,"Single Family"
"2014-12-17T00:00:00.000Z",38.935578,-76.99092,"Multi Family"
"2016-01-08T00:00:00.000Z",38.922442,-76.951375,"Single Family"
"2012-06-27T00:00:00.000Z",38.923034,-76.951181,"Single Family"
"2012-08-06T00:00:00.000Z",38.923279,-76.951171,"Single Family"
"2012-05-31T00:00:00.000Z",38.92271,-76.951313,"Single Family"
"2016-01-05T00:00:00.000Z",38.922431,-76.951308,"Single Family"
"2012-06-27T00:00:00.000Z",38.923014,-76.951119,"Single Family"
"2012-08-06T00:00:00.000Z",38.923264,-76.951116,"Single Family"
"2012-05-31T00:00:00.000Z",38.922699,-76.951247,"Single Family"
"2012-06-27T00:00:00.000Z",38.923003,-76.951051,"Single Family"
"2012-08-06T00:00:00.000Z",38.923251,-76.951067,"Single Family"
"2012-05-31T00:00:00.000Z",38.922678,-76.951183,"Single Family"
"2016-01-11T00:00:00.000Z",38.922406,-76.951174,"Single Family"
"2012-06-27T00:00:00.000Z",38.922982,-76.950993,"Single Family"
"2012-08-06T00:00:00.000Z",38.923241,-76.95101,"Single Family"
"2012-05-31T00:00:00.000Z",38.922667,-76.951118,"Single Family"
"2012-06-27T00:00:00.000Z",38.922972,-76.950923,"Single Family"
"2012-08-06T00:00:00.000Z",38.923228,-76.950957,"Single Family"
"2012-05-31T00:00:00.000Z",38.922646,-76.951054,"Single Family"
"2012-08-06T00:00:00.000Z",38.923213,-76.950907,"Single Family"
"2012-06-27T00:00:00.000Z",38.922918,-76.950705,"Single Family"
"2012-08-06T00:00:00.000Z",38.9232,-76.950855,"Single Family"
"2012-02-24T00:00:00.000Z",38.92259,-76.950837,"Single Family"
"2012-06-27T00:00:00.000Z",38.922898,-76.950643,"Single Family"
"2012-08-06T00:00:00.000Z",38.923186,-76.950804,"Single Family"
"2012-02-24T00:00:00.000Z",38.922579,-76.950771,"Single Family"
"2012-06-27T00:00:00.000Z",38.922886,-76.950577,"Single Family"
"2012-02-24T00:00:00.000Z",38.922558,-76.950709,"Single Family"
"2012-06-27T00:00:00.000Z",38.922866,-76.950516,"Single Family"
"2012-09-05T00:00:00.000Z",38.923164,-76.950699,"Single Family"
"2012-02-24T00:00:00.000Z",38.922548,-76.950642,"Single Family"
"2012-06-27T00:00:00.000Z",38.922854,-76.950447,"Single Family"
"2012-09-05T00:00:00.000Z",38.923153,-76.950645,"Single Family"
"2012-02-24T00:00:00.000Z",38.922527,-76.95058,"Single Family"
"2015-03-16T00:00:00.000Z",38.9642,-77.076606,"Single Family"
"2012-09-05T00:00:00.000Z",38.92314,-76.950591,"Single Family"
"2014-05-13T00:00:00.000Z",38.964199,-77.076718,"Single Family"
"2012-09-05T00:00:00.000Z",38.923126,-76.950542,"Single Family"
"2012-09-05T00:00:00.000Z",38.923114,-76.950492,"Single Family"
"2012-09-05T00:00:00.000Z",38.923101,-76.95044,"Single Family"
"2012-09-05T00:00:00.000Z",38.923086,-76.950386,"Single Family"
"2012-09-05T00:00:00.000Z",38.923074,-76.950334,"Single Family"
"2013-08-02T00:00:00.000Z",38.929226,-77.076511,"Single Family"
"2012-05-17T00:00:00.000Z",38.9572,-77.076104,"Single Family"
"2015-10-27T00:00:00.000Z",38.940888,-77.101848,"Single Family"
"2015-09-16T00:00:00.000Z",38.941142,-77.101722,"Single Family"
"2013-09-18T00:00:00.000Z",38.895248,-76.980547,"Single Family"
"2015-04-02T00:00:00.000Z",38.884734,-76.943397,"Single Family"
"2012-05-23T00:00:00.000Z",38.89496,-76.912409,"Single Family"
"2012-05-23T00:00:00.000Z",38.89496,-76.912409,"Single Family"
"2012-05-23T00:00:00.000Z",38.89496,-76.912409,"Single Family"
"2012-05-23T00:00:00.000Z",38.89496,-76.912409,"Single Family"
"2012-05-23T00:00:00.000Z",38.89499,-76.912836,"Single Family"
"2012-05-23T00:00:00.000Z",38.89499,-76.912836,"Single Family"
"2012-05-23T00:00:00.000Z",38.89499,-76.912836,"Single Family"
"2012-05-23T00:00:00.000Z",38.89499,-76.912836,"Single Family"
"2012-05-23T00:00:00.000Z",38.89499,-76.912836,"Single Family"
"2013-12-13T00:00:00.000Z",38.894789,-76.912167,"Single Family"
"2013-07-10T00:00:00.000Z",38.913392,-77.016861,"Single Family"
"2012-04-04T00:00:00.000Z",38.895163,-76.914714,"Single Family"
"2012-11-15T00:00:00.000Z",38.950458,-77.082273,"Single Family"
"2012-04-04T00:00:00.000Z",38.895275,-76.914709,"Single Family"
"2014-10-02T00:00:00.000Z",38.941179,-76.989006,"Single Family"
"2012-04-27T00:00:00.000Z",38.942661,-77.02143,"Single Family"
"2015-01-15T00:00:00.000Z",38.895355,-76.918041,"Single Family"
"2014-09-10T00:00:00.000Z",38.898135,-76.941304,"Single Family"
"2014-09-10T00:00:00.000Z",38.898144,-76.941129,"Single Family"
"2013-10-10T00:00:00.000Z",38.941707,-77.045252,"Single Family"
"2014-03-13T00:00:00.000Z",38.893445,-76.940511,"Single Family"
"2013-12-13T00:00:00.000Z",38.894879,-76.912538,"Single Family"
"2013-03-07T00:00:00.000Z",38.8977,-76.93997,"Single Family"
"2013-03-07T00:00:00.000Z",38.897701,-76.939885,"Single Family"
"2013-07-23T00:00:00.000Z",38.827583,-77.008398,"Single Family"
"2014-09-03T00:00:00.000Z",38.827508,-77.008395,"Single Family"
"2015-07-24T00:00:00.000Z",38.827425,-77.008389,"Single Family"
"2014-05-09T00:00:00.000Z",38.94311,-77.036066,"Single Family"
"2014-09-18T00:00:00.000Z",38.827424,-77.008029,"Single Family"
"2013-10-11T00:00:00.000Z",38.931015,-77.085789,"Single Family"
"2013-05-15T00:00:00.000Z",38.918549,-77.08695,"Single Family"
"2013-04-05T00:00:00.000Z",38.902303,-76.938444,"Single Family"
"2013-12-03T00:00:00.000Z",38.925468,-77.087332,"Single Family"
"2012-10-05T00:00:00.000Z",38.932656,-77.087174,"Single Family"
"2015-11-03T00:00:00.000Z",38.894905,-76.912679,"Single Family"
"2013-08-22T00:00:00.000Z",38.932153,-77.087334,"Single Family"
"2012-01-26T00:00:00.000Z",38.9005,-76.937689,"Single Family"
"2015-05-20T00:00:00.000Z",38.931586,-77.087714,"Single Family"
"2015-11-03T00:00:00.000Z",38.894938,-76.912725,"Single Family"
"2014-01-27T00:00:00.000Z",38.914279,-77.01861,"Single Family"
"2014-06-19T00:00:00.000Z",38.917842,-77.088092,"Single Family"
"2012-03-28T00:00:00.000Z",38.907462,-77.083353,"Single Family"
