id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
150109,Great apartment in perfect location,723470,Steffanie,,"Dupont Circle, Connecticut Avenue/K Street",38.914997663344636,-77.03852962376321,Entire home/apt,135,6,22,2017-04-15,0.33,1,1
13748806,"Perfect location in DuPont, D.C.",45200055,Jess,,"Dupont Circle, Connecticut Avenue/K Street",38.91383613265496,-77.04261281208484,Entire home/apt,275,1,0,,,1,13
1198461,"DuPont Place 9 - Metro, kitchenette",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.9162577308958,-77.0421613097515,Entire home/apt,179,2,57,2017-04-30,1.33,33,313
5294453,Stylish Studio in Dupont Circle,5034891,Yassin,,"Dupont Circle, Connecticut Avenue/K Street",38.9064247401624,-77.04505461246396,Private room,100,1,0,,,1,0
1198315,"DuPont Place 6, Metro, kitchenette",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.91513783512563,-77.04338211245307,Entire home/apt,129,2,85,2017-05-04,1.88,33,284
2808417,"Upscale 1 BR (Dupont, U & 14th St.)",14363575,Julie,,"Dupont Circle, Connecticut Avenue/K Street",38.91816270609559,-77.03716814370323,Entire home/apt,140,2,66,2017-05-03,1.79,1,47
17586779,Large Studio in Central Dupont Location,33907571,Luisa,,"Dupont Circle, Connecticut Avenue/K Street",38.910552180202274,-77.03766001647062,Entire home/apt,95,1,5,2017-04-30,2.78,1,33
7800582,Dupont #2 Condo. Prime Location,41047431,Anton,,"Dupont Circle, Connecticut Avenue/K Street",38.90907337613767,-77.04529165702937,Entire home/apt,132,3,31,2017-05-03,3.43,6,255
16143403,Huge Dupont apartment short walk from White House,18885084,Max,,"Dupont Circle, Connecticut Avenue/K Street",38.90921785685268,-77.04046803648565,Entire home/apt,1000,2,0,,,1,89
16176174,B - Great room for business traveler - Heart of DC,15044614,Sanjay,,"Dupont Circle, Connecticut Avenue/K Street",38.9169794343951,-77.03556818220973,Private room,120,1,0,,,5,352
16627888,3 storey rowhome in perfect location!,3153633,Jaeson,,"Dupont Circle, Connecticut Avenue/K Street",38.91539234389101,-77.0386013546292,Entire home/apt,160,1,0,,,1,0
10340334,U Street/Dupont/AdamsMo 1BR!,19251305,Frank,,"Dupont Circle, Connecticut Avenue/K Street",38.91754678023255,-77.03748680979116,Entire home/apt,150,2,1,2016-06-25,0.09,1,0
13915106,Modern DuPont Studio #3,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91730684480478,-77.03924190978954,Entire home/apt,110,1,69,2017-05-05,6.85,24,305
3429149,Private bedroom in family home.,347943,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.9138519860182,-77.03705934765132,Private room,76,1,2,2017-03-17,0.92,2,176
1198049,"DuPont Place 3 - Metro, kitchenette",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.915206925000746,-77.04424485077874,Entire home/apt,152,1,85,2017-04-30,1.85,33,97
10635178,Great studio in a great location,13491868,Lacey,,"Dupont Circle, Connecticut Avenue/K Street",38.905674374328264,-77.0351607874492,Entire home/apt,135,3,21,2017-04-22,1.40,1,2
18565018,Spacious studio in the heart of DC,102491662,Florencia,,"Dupont Circle, Connecticut Avenue/K Street",38.91052060602734,-77.03845899486757,Entire home/apt,100,2,0,,,1,81
7489397,Large 1BR Apartment in Dupont Circle,39224004,Jonathan,,"Dupont Circle, Connecticut Avenue/K Street",38.91281644490691,-77.04345782292607,Entire home/apt,126,3,4,2016-08-12,0.21,1,326
8967332,Slumber at Swann St ~ Parking!!,46630199,Lara & Alex,,"Dupont Circle, Connecticut Avenue/K Street",38.91429699146297,-77.03587821145372,Entire home/apt,149,3,51,2017-05-01,2.62,42,222
184144,"Dupont Circle, Stunning Apt",883385,Pierre,,"Dupont Circle, Connecticut Avenue/K Street",38.91313808894571,-77.04430705407685,Entire home/apt,140,20,7,2016-03-17,0.10,1,129
15781557,Studio Steps from Dupont Circle,32837250,Olivia,,"Dupont Circle, Connecticut Avenue/K Street",38.90838642304958,-77.04062439800693,Entire home/apt,85,2,4,2017-04-03,1.08,1,64
11851356,EXQUISITE DUPONT CIRCLE TOWNHOUSE CENTRAL DC,35906337,David,,"Dupont Circle, Connecticut Avenue/K Street",38.91742226486318,-77.03851819832539,Entire home/apt,475,3,13,2017-03-25,0.98,3,332
16600553,Furnished Studio Apt for Rent in Dupont Circle !!!,38272586,Thomas,,"Dupont Circle, Connecticut Avenue/K Street",38.91045350315805,-77.04721461335872,Entire home/apt,100,20,1,2017-04-22,1,1,56
4083095,"MODERN COZY APT IN DUPONT CIRCLE ON 18 St, NW",21132530,Jd & Ed,,"Dupont Circle, Connecticut Avenue/K Street",38.913923956384586,-77.04083315189655,Entire home/apt,149,3,144,2017-04-25,4.61,1,288
11848929,Heart of Dupont: Huge + Convenient,5212616,Zachary,,"Dupont Circle, Connecticut Avenue/K Street",38.912607918417166,-77.03909301422642,Entire home/apt,100,2,31,2017-04-25,2.24,1,9
281806,BEST CITY HAS TO OFFER! 3 BEDROOMS!,1468884,Margarita,,"Dupont Circle, Connecticut Avenue/K Street",38.91613353618968,-77.03571685013134,Entire home/apt,260,4,6,2016-11-28,0.17,3,227
5098674,"Comfortable DuPont, 2-Bed, Porch, Parking Option",1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.914730627045614,-77.04396134104373,Entire home/apt,295,3,25,2017-05-05,0.91,4,336
2969776,Dupont Circle Apartment,3750664,Peter,,"Dupont Circle, Connecticut Avenue/K Street",38.90921523077297,-77.04689032677867,Entire home/apt,130,5,11,2017-04-04,0.30,1,43
3821677,Dupont Circle - Central & Spacious!,2451243,Thanh,,"Dupont Circle, Connecticut Avenue/K Street",38.914233557541216,-77.04211638376562,Entire home/apt,115,2,17,2015-03-12,0.52,1,0
4411488,Great space in Historic Townhouse 5,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91535392737927,-77.04112302582708,Private room,99,2,9,2016-11-13,0.30,13,364
13683673,Top floor bright studio in Dupont Circle,10551767,Nuria,,"Dupont Circle, Connecticut Avenue/K Street",38.913706268735645,-77.04096071735096,Entire home/apt,275,2,4,2017-01-21,0.70,1,0
12733044,Splash of Style ~ Dupont Circle!,46630199,Lara & Alex,,"Dupont Circle, Connecticut Avenue/K Street",38.914131974360195,-77.04345294812094,Entire home/apt,120,3,34,2017-05-01,2.75,42,333
17188095,Cozy private bedroom in a duplex in Dupont Circle,5169749,Livia & Manuel,,"Dupont Circle, Connecticut Avenue/K Street",38.91334584883884,-77.04535687352177,Private room,80,2,0,,,2,13
17843420,Sunny Studio in Logan Circle,5477636,Elixabet,,"Dupont Circle, Connecticut Avenue/K Street",38.91337629497393,-77.0346848390299,Entire home/apt,111,1,6,2017-04-30,6,1,7
3785899,Sunny & central Dupont Circle gem!,8306701,Leila,,"Dupont Circle, Connecticut Avenue/K Street",38.91434657492444,-77.04239414531247,Entire home/apt,110,3,15,2016-12-06,0.47,1,22
16237702,Heart of Dupont Townhome 2017,94508158,Richard,,"Dupont Circle, Connecticut Avenue/K Street",38.91069267847958,-77.04287496396944,Entire home/apt,220,3,1,2017-01-22,0.27,1,150
10568730,Dupont/U St & 14th/Adams Morgan,34781425,Brad,,"Dupont Circle, Connecticut Avenue/K Street",38.91737478187064,-77.0384770724189,Entire home/apt,799,3,1,2017-01-22,0.27,1,0
7457615,Beautiful 2BR Condo in Dupont,39057839,Matthew,,"Dupont Circle, Connecticut Avenue/K Street",38.91397076422011,-77.03963419799705,Entire home/apt,250,1,1,2015-08-10,0.05,1,0
8300302,Sunny 2 Bedroom in Dupont,20464495,Monica,,"Dupont Circle, Connecticut Avenue/K Street",38.914638387403706,-77.04417839918882,Entire home/apt,150,2,2,2015-09-27,0.10,2,0
16828556,"Top floor, bright, airy studio in heart of DC",6735622,Parinaz,,"Dupont Circle, Connecticut Avenue/K Street",38.90854258039367,-77.04405942622155,Entire home/apt,150,2,2,2017-03-19,0.62,1,27
15027212,Private cozy apartment in Adams Morgan on U Street,5842998,Mike,,"Dupont Circle, Connecticut Avenue/K Street",38.915182120277294,-77.03978674968275,Entire home/apt,50,1,8,2016-09-30,1.00,1,94
16532376,Modern DuPont Condo-New Listing!!!!,34374862,Lee & Carly,,"Dupont Circle, Connecticut Avenue/K Street",38.91448598071512,-77.03949743264747,Entire home/apt,473,2,2,2017-04-02,0.55,1,63
16449357,Hosting for the Inauguration / Million Woman March,107896506,Blaine,,"Dupont Circle, Connecticut Avenue/K Street",38.91281992137473,-77.04342308233983,Entire home/apt,350,1,0,,,1,90
16794336,"Bright, spacious 1 bedroom - Dupont Circle",4315340,Shreyas,,"Dupont Circle, Connecticut Avenue/K Street",38.909361903543555,-77.04808382879605,Entire home/apt,300,3,0,,,1,0
6177419,Lux 1 Bedroom Apt in West End w/pool,9419684,Mike,,"Dupont Circle, Connecticut Avenue/K Street",38.90803698075801,-77.04909910063422,Entire home/apt,246,3,1,2016-01-16,0.06,38,143
11911646,U St Dupont Adams Morgan Townhouse4,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.918194096565045,-77.03900100601949,Private room,105,3,3,2016-10-09,0.23,13,343
16725978,Stunning & Historic DC Row House. Live in Luxury!,88939509,Renee,,"Dupont Circle, Connecticut Avenue/K Street",38.913288276331734,-77.03810990438038,Entire home/apt,799,1,8,2017-05-07,4.44,1,73
8924942,Modern DuPont Garden Apartment #10,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91639630177324,-77.03733229307346,Entire home/apt,109,1,109,2017-05-05,5.85,24,317
4538581,Room in beautiful Dupont apartment,1465858,Russell,,"Dupont Circle, Connecticut Avenue/K Street",38.91506817276687,-77.03814200090095,Private room,100,2,12,2015-11-15,0.40,1,0
9057655,Private room for sharing,46904118,Jason,,"Dupont Circle, Connecticut Avenue/K Street",38.91530447867363,-77.04367142192781,Private room,90,1,48,2017-04-23,2.62,1,346
16236713,Historic U Street Row House,24599239,Noah,,"Dupont Circle, Connecticut Avenue/K Street",38.9184984988837,-77.03810983857328,Entire home/apt,1000,3,0,,,1,83
