id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20234102,Dwntown1brm by Financial District & Chinatown,56359408,Billy,,Chinatown,42.35099482698856,-71.0609346434922,Entire home/apt,159,1,0,,,7,346
17559756,"NEW 3rd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.350258633668616,-71.0616054386172,Entire home/apt,295,3,22,2017-09-15,3.27,4,151
17280729,'Deluxe 2-BR Furnished Apt + Stunning City Views,30283594,Kara,,Chinatown,42.34991971453624,-71.06005496239247,Entire home/apt,179,4,6,2017-09-29,0.87,181,360
19380091,New designer-style 3Bed/2Bath in Leather District!,30283594,Kara,,Chinatown,42.350004078279945,-71.05997736110074,Entire home/apt,208,4,0,,,181,351
16806707,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.350238241609524,-71.06126204849879,Entire home/apt,310,7,0,,,76,177
17281599,Luxury Boston 2BR Apt With Stunning City Views,30283594,Kara,,Chinatown,42.349936371918034,-71.059894880746,Entire home/apt,176,5,1,2017-04-23,0.18,181,360
19379201,Modern & Spacious 3-BR Leather District!,30283594,Kara,,Chinatown,42.35073533296968,-71.0613643444312,Entire home/apt,201,6,0,,,181,360
15283105,Bluebird Leather District 1-BR Apt + Yoga Studio!,95459395,Bluebird,,Chinatown,42.3506759964913,-71.06098168838483,Entire home/apt,571,6,0,,,84,348
15268842,Bluebird China Town 2-BR with Heated Indoor Pool,95459395,Bluebird,,Chinatown,42.35156318440162,-71.06266116024365,Entire home/apt,800,3,2,2017-05-13,0.25,84,362
15249493,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35120660930822,-71.0614261266961,Entire home/apt,311,3,0,,,76,84
15283510,Bluebird Theater District 1 Bed Apt + Deluxe Gym,95459395,Bluebird,,Chinatown,42.350768903609016,-71.06092528203307,Entire home/apt,571,6,0,,,84,352
15187909,Bluebird Theater District 1-BR + Infinity Pool,95459395,Bluebird,,Chinatown,42.350695459661274,-71.0628388720337,Entire home/apt,571,3,0,,,84,357
11973196,630 Washington,50232369,Osvaldo,,Chinatown,42.35116924265089,-71.06203399129727,Private room,220,1,0,,,1,0
