ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
724,"1342 KALMIA RD NW, Washington, DC, 20012",Match,Exact,"1342 Kalmia Rd NW, WASHINGTON, DC, 20012","-77.032,38.98481",76221518,L
519,"13 15TH ST SE, Washington, DC, 20003",Match,Exact,"13 15th St SE, WASHINGTON, DC, 20003","-76.983665,38.88962",76230494,R
1849,"2020 SUMMIT PL NE, Washington, DC, 20002",No_Match,,,,,
2979,"3534 YUMA ST NW, Washington, DC, 20008",Match,Exact,"3534 Yuma St NW, WASHINGTON, DC, 20008","-77.0686,38.946262",76220716,L
514,"128 SEATON PL NW, Washington, DC, 20001",Match,Exact,"128 Seaton Pl NW, WASHINGTON, DC, 20001","-77.01285,38.914814",76224624,L
329,"1213 LINDEN PL NE, Washington, DC, 20002",Match,Exact,"1213 Linden Pl NE, WASHINGTON, DC, 20002","-76.98993,38.89954",76230165,R
1444,"171 V ST NE, Washington, DC, 20002",Match,Exact,"171 V St NE, WASHINGTON, DC, 20002","-77.003845,38.91809",76243067,R
914,"1417 VAN BUREN ST NW, Washington, DC, 20012",Match,Exact,"1417 Van Buren St NW, WASHINGTON, DC, 20012","-77.033745,38.96994",76221599,R
324,"1212 G ST SE, Washington, DC, 20003",Match,Exact,"1212 G St SE, WASHINGTON, DC, 20003","-76.989914,38.881283",76230850,L
709,"1339 MARYLAND AVE NE, Washington, DC, 20002",Match,Exact,"1339 Maryland Ave NE, WASHINGTON, DC, 20002","-76.987015,38.89865",76240338,R
1449,"1711 TAMARACK ST NW, Washington, DC, 20012",Match,Exact,"1711 Tamarack St NW, WASHINGTON, DC, 20012","-77.04011,38.993298",76221328,R
2964,"3520 SOUTH DAKOTA AVE NE, Washington, DC, 20018",Match,Exact,"3520 South Dakota Ave NE, WASHINGTON, DC, 20018","-76.974205,38.933804",76229146,L
719,"1341 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1341 Emerald St NE, WASHINGTON, DC, 20002","-76.98714,38.89671",76230328,R
524,"1300 F ST NE, Washington, DC, 20002",Match,Exact,"1300 F St NE, WASHINGTON, DC, 20002","-76.98822,38.897346",76230325,L
909,"1416 FOXHALL RD NW, Washington, DC, 20007",Match,Exact,"1416 Foxhall Rd NW, WASHINGTON, DC, 20007","-77.08209,38.90818",76242748,L
714,"134 SEATON PL NW, Washington, DC, 20001",Match,Exact,"134 Seaton Pl NW, WASHINGTON, DC, 20001","-77.01297,38.914814",76224624,L
529,"1302 FLORAL ST NW, Washington, DC, 20012",Match,Exact,"1302 Floral St NW, WASHINGTON, DC, 20012","-77.03002,38.978676",76221559,L
1839,"2016 CONNECTICUT AVE NW, Washington, DC, 20008",Match,Exact,"2016 Connecticut Ave NW, WASHINGTON, DC, 20008","-77.04706,38.917355",610958796,L
1834,"2012 OTIS ST NE, Washington, DC, 20018",Match,Exact,"2012 Otis St NE, WASHINGTON, DC, 20018","-76.9754,38.935097",76229143,L
2969,"3526 YUMA ST NW, Washington, DC, 20008",Match,Exact,"3526 Yuma St NW, WASHINGTON, DC, 20008","-77.06847,38.946262",76220716,L
989,"1437 IRVING ST NE, Washington, DC, 20017",Match,Exact,"1437 Irving St NE, WASHINGTON, DC, 20017","-76.98531,38.928844",76228832,R
3244,"405 14TH ST NE, Washington, DC, 20002",Match,Exact,"405 14th St NE, WASHINGTON, DC, 20002","-76.98549,38.894833",76230340,R
984,"1436 CHANNING ST NE, Washington, DC, 20018",Match,Exact,"1436 Channing St NE, WASHINGTON, DC, 20018","-76.983246,38.92388",76228967,L
4964,"925 5TH ST NE, Washington, DC, 20002",Match,Exact,"925 5th St NE, WASHINGTON, DC, 20002","-76.99949,38.901646",76229732,R
2109,"2305 HUIDEKOPER PL NW, Washington, DC, 20007",Match,Exact,"2305 Huidekoper Pl NW, WASHINGTON, DC, 20007","-77.07467,38.919308",76220985,R
574,"1312 27TH ST NW, Washington, DC, 20007",Match,Exact,"1312 27th St NW, WASHINGTON, DC, 20007","-77.055824,38.90726",76225155,L
3234,"404 10TH ST NE, Washington, DC, 20002",Match,Exact,"404 10th St NE, WASHINGTON, DC, 20002","-76.99266,38.894962",76229995,L
2104,"23 ROCK CREEK CHURCH RD NW, Washington, DC, 20011",Match,Exact,"23 Rock Creek Church Rd NW, WASHINGTON, DC, 20011","-77.01184,38.94412",76223931,R
704,"1338 28TH ST NW, Washington, DC, 20007",Match,Exact,"1338 28th St NW, WASHINGTON, DC, 20007","-77.05709,38.907875",76225000,L
2994,"3548 WHITEHAVEN PKWY NW, Washington, DC, 20007",Match,Exact,"3548 Whitehaven Pkwy NW, WASHINGTON, DC, 20007","-77.07121,38.91637",76221068,L
4969,"926 8TH ST NE, Washington, DC, 20002",Match,Exact,"926 8th St NE, WASHINGTON, DC, 20002","-76.99498,38.90167",76229771,L
3239,"404 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"404 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.985985,38.89494",76230339,L
579,"1312 WEBSTER ST NE, Washington, DC, 20017",Match,Exact,"1312 Webster St NE, WASHINGTON, DC, 20017","-76.987686,38.94425",76228293,L
2999,"3573 10TH ST NW, Washington, DC, 20010",Match,Exact,"3573 10th St NW, WASHINGTON, DC, 20010","-77.02718,38.934624",76224036,R
979,"1434 F ST NE, Washington, DC, 20002",Match,Exact,"1434 F St NE, WASHINGTON, DC, 20002","-76.98411,38.897346",76230416,L
3254,"407 11TH ST NE, Washington, DC, 20002",Match,Exact,"407 11th St NE, WASHINGTON, DC, 20002","-76.991516,38.894924",76230295,R
304,"1209 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"1209 Florida Ave NE, WASHINGTON, DC, 20002","-76.989586,38.902477",76230137,R
309,"1210 OATES ST NE, Washington, DC, 20002",Match,Exact,"1210 Oates St NE, WASHINGTON, DC, 20002","-76.98788,38.905315",76230131,L
974,"1432 TAYLOR ST NW, Washington, DC, 20011",Match,Exact,"1432 Taylor St NW, WASHINGTON, DC, 20011","-77.033455,38.940792",76236522,L
2989,"3547 13TH ST NW, Washington, DC, 20010",Match,Exact,"3547 13th St NW, WASHINGTON, DC, 20010","-77.02971,38.933407",76224039,R
4974,"931 S ST NW, Washington, DC, 20001",Match,Exact,"931 S St NW, WASHINGTON, DC, 20001","-77.02463,38.914104",76224359,R
4979,"938 SHEPHERD ST NW, Washington, DC, 20011",Match,Exact,"938 Shepherd St NW, WASHINGTON, DC, 20011","-77.02538,38.939728",76223545,L
2984,"3542 10TH ST NW, Washington, DC, 20010",Match,Exact,"3542 10th St NW, WASHINGTON, DC, 20010","-77.027405,38.933617",76224048,L
584,"1314 35TH ST NW, Washington, DC, 20007",Match,Exact,"1314 35th St NW, WASHINGTON, DC, 20007","-77.06902,38.906914",76224827,L
2114,"2309 39TH ST NW, Washington, DC, 20007",Match,Exact,"2309 39th St NW, WASHINGTON, DC, 20007","-77.077034,38.91999",76220975,R
589,"1314 KENYON ST NW, Washington, DC, 20010",Match,Exact,"1314 Kenyon St NW, WASHINGTON, DC, 20010","-77.030174,38.92964",76223017,L
2119,"231 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"231 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98767,38.892868",635190620,R
3249,"406 A ST SE, Washington, DC, 20003",Match,Exact,"406 A St SE, WASHINGTON, DC, 20003","-77.000465,38.8887",76229931,L
3264,"409 6TH ST NE, Washington, DC, 20002",Match,Exact,"409 6th St NE, WASHINGTON, DC, 20002","-76.99843,38.895164",76229860,R
969,"1431 MONTAGUE ST NW, Washington, DC, 20011",Match,Exact,"1431 Montague St NW, WASHINGTON, DC, 20011","-77.03398,38.9593",76222287,R
1609,"1808 HOBAN RD NW, Washington, DC, 20007",Match,Exact,"1808 Hoban Rd NW, WASHINGTON, DC, 20007","-77.083694,38.91445",76239380,L
964,"1431 3RD ST NW, Washington, DC, 20001",Match,Exact,"1431 3rd St NW, WASHINGTON, DC, 20001","-77.01517,38.908916",76226471,R
1809,"1975 UPSHUR ST NW, Washington, DC, 20011",No_Match,,,,,
1604,"1806 JACKSON ST NE, Washington, DC, 20018",Match,Exact,"1806 Jackson St NE, WASHINGTON, DC, 20018","-76.97914,38.93017",76229166,L
4989,"97 WALTMAN PL NE, Washington, DC, 20011",No_Match,,,,,
1804,"1947 BILTMORE ST NW, Washington, DC, 20009",Match,Exact,"1947 Biltmore St NW, WASHINGTON, DC, 20009","-77.04581,38.92234",76237707,R
4984,"949 T ST NW, Washington, DC, 20001",Match,Exact,"949 T St NW, WASHINGTON, DC, 20001","-77.02505,38.915585",76224338,R
559,"1310 CORBIN PL NE, Washington, DC, 20002",Match,Exact,"1310 Corbin Pl NE, WASHINGTON, DC, 20002","-76.98807,38.894203",76230347,L
2129,"2318 39TH ST NW, Washington, DC, 20007",Match,Exact,"2318 39th St NW, WASHINGTON, DC, 20007","-77.07707,38.92006",76220975,L
554,"1309 C ST NE, Washington, DC, 20002",Match,Exact,"1309 C St NE, WASHINGTON, DC, 20002","-76.98777,38.893562",76230336,R
3259,"408 ASPEN ST NW, Washington, DC, 20012",Match,Exact,"408 Aspen St NW, WASHINGTON, DC, 20012","-77.01826,38.972332",76221946,L
2124,"2310 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2310 Tracy Pl NW, WASHINGTON, DC, 20008","-77.0509,38.916275",76222647,L
1409,"1698 32ND ST NW, Washington, DC, 20007",Match,Exact,"1698 32nd St NW, WASHINGTON, DC, 20007","-77.06423,38.913593",76221247,L
959,"1429 K ST SE, Washington, DC, 20003",Match,Exact,"1429 K St SE, WASHINGTON, DC, 20003","-76.98494,38.878384",76230990,R
2144,"2331 1ST ST NW, Washington, DC, 20001",Match,Exact,"2331 1st St NW, WASHINGTON, DC, 20001","-77.01213,38.92058",76224583,R
3274,"4103 21ST ST NE, Washington, DC, 20018",Match,Exact,"4103 21st St NE, WASHINGTON, DC, 20018","-76.97518,38.939693",76229089,R
954,"1426 PENNSYLVANIA AVE SE, Washington, DC, 20003",Match,Exact,"1426 Pennsylvania Ave SE, WASHINGTON, DC, 20003","-76.98468,38.879993",76230888,L
1404,"1686 32ND ST NW, Washington, DC, 20007",Match,Exact,"1686 32nd St NW, WASHINGTON, DC, 20007","-77.06416,38.913033",76221247,L
1204,"1538 6TH ST NW, Washington, DC, 20001",Match,Exact,"1538 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.910233",76226221,L
4994,"986 FLORIDA AVE NW, Washington, DC, 20001",Match,Exact,"986 Florida Ave NW, WASHINGTON, DC, 20001","-77.02572,38.920265",76224272,L
569,"1311 OATES ST NE, Washington, DC, 20002",Match,Exact,"1311 Oates St NE, WASHINGTON, DC, 20002","-76.985176,38.90413",76230147,R
2139,"233 14TH PL NE, Washington, DC, 20002",Match,Exact,"233 14th Pl NE, WASHINGTON, DC, 20002","-76.98456,38.892612",76230443,R
2134,"2320 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2320 Tracy Pl NW, WASHINGTON, DC, 20008","-77.05108,38.916275",76222647,L
3269,"410 M ST NW, Washington, DC, 20001",Match,Exact,"410 M St NW, WASHINGTON, DC, 20001","-77.01656,38.90563",76226269,L
1209,"1540 D ST SE, Washington, DC, 20003",Match,Exact,"1540 D St SE, WASHINGTON, DC, 20003","-76.98306,38.884117",76230940,L
564,"1311 10TH ST NW, Washington, DC, 20001",Match,Exact,"1311 10th St NW, WASHINGTON, DC, 20001","-77.02597,38.907757",624363192,R
2749,"3226 O ST NW, Washington, DC, 20007",Match,Exact,"3226 O St NW, WASHINGTON, DC, 20007","-77.06453,38.907818",76224897,L
2149,"234 12TH ST SE, Washington, DC, 20003",Match,Exact,"234 12th St SE, WASHINGTON, DC, 20003","-76.99023,38.886517",76230373,L
4044,"5320 9TH ST NW, Washington, DC, 20011",Match,Exact,"5320 9th St NW, WASHINGTON, DC, 20011","-77.02569,38.954388",76223298,L
3874,"5108 5TH ST NW, Washington, DC, 20011",Match,Exact,"5108 5th St NW, WASHINGTON, DC, 20011","-77.01971,38.952213",76223414,L
3004,"3603 R ST NW, Washington, DC, 20007",Match,Exact,"3603 R St NW, WASHINGTON, DC, 20007","-77.07123,38.913624",76221058,R
3009,"3605 34TH ST NW, Washington, DC, 20008",Match,Exact,"3605 34th St NW, WASHINGTON, DC, 20008","-77.06637,38.937405",76220742,R
3879,"511 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"511 Independence Ave SE, WASHINGTON, DC, 20003","-76.99937,38.88758",76229936,R
3684,"4713 6TH ST NE, Washington, DC, 20017",Match,Exact,"4713 6th St NE, WASHINGTON, DC, 20017","-76.9991,38.94641",76235698,R
2744,"3220 SHERMAN AVE NW, Washington, DC, 20010",Match,Exact,"3220 Sherman Ave NW, WASHINGTON, DC, 20010","-77.026436,38.93003",76224109,L
3674,"4701 FOXHALL CRES NW, Washington, DC, 20007",No_Match,,,,,
1629,"1815 SUDBURY RD NW, Washington, DC, 20012",Match,Exact,"1815 Sudbury Rd NW, WASHINGTON, DC, 20012","-77.04467,38.987656",76221389,R
4929,"915 4TH ST SE, Washington, DC, 20003",Match,Exact,"915 4th St SE, WASHINGTON, DC, 20003","-77.0006,38.879124",76230630,R
3679,"4707 PINEY BRANCH RD NW, Washington, DC, 20011",Match,Exact,"4707 Piney Branch Rd NW, WASHINGTON, DC, 20011","-77.03555,38.947304",76222423,R
4039,"532 21ST ST NE, Washington, DC, 20002",Match,Exact,"532 21st St NE, WASHINGTON, DC, 20002","-76.97452,38.89648",76231358,L
4924,"913 6TH ST NE, Washington, DC, 20002",Match,Exact,"913 6th St NE, WASHINGTON, DC, 20002","-76.99843,38.901516",76229737,R
1624,"1813 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"1813 N Capitol St NE, WASHINGTON, DC, 20002","-77.00903,38.914486",76224688,R
2154,"2346 14TH ST NE, Washington, DC, 20018",Match,Exact,"2346 14th St NE, WASHINGTON, DC, 20018","-76.983986,38.920967",76228975,L
1894,"210 CHANNING ST NE, Washington, DC, 20002",Match,Exact,"210 Channing St NE, WASHINGTON, DC, 20002","-77.003296,38.92238",76228557,L
2159,"2358 CHAMPLAIN ST NW, Washington, DC, 20009",Match,Exact,"2358 Champlain St NW, WASHINGTON, DC, 20009","-77.04118,38.92108",76223035,L
2759,"323 PEABODY ST NW, Washington, DC, 20011",Match,Exact,"323 Peabody St NW, WASHINGTON, DC, 20011","-77.01664,38.962715",76223699,R
3204,"4011 4TH ST NW, Washington, DC, 20011",Match,Exact,"4011 4th St NW, WASHINGTON, DC, 20011","-77.01701,38.94013",76223688,R
4034,"5315 8TH ST NW, Washington, DC, 20011",Match,Exact,"5315 8th St NW, WASHINGTON, DC, 20011","-77.023926,38.95438",76223301,R
1899,"2107 WYOMING AVE NW, Washington, DC, 20008",Match,Exact,"2107 Wyoming Ave NW, WASHINGTON, DC, 20008","-77.047455,38.917686",76222745,R
4294,"622 KEEFER PL NW, Washington, DC, 20010",Match,Exact,"622 Keefer Pl NW, WASHINGTON, DC, 20010","-77.02186,38.930725",76224183,L
3209,"4015 29TH ST NW, Washington, DC, 20008",Match,Exact,"4015 29th St NW, WASHINGTON, DC, 20008","-77.05862,38.941162",76220782,R
3884,"5115 7TH ST NW, Washington, DC, 20011",Match,Exact,"5115 7th St NW, WASHINGTON, DC, 20011","-77.022095,38.952206",76223394,R
2754,"323 10TH ST SE, Washington, DC, 20003",Match,Exact,"323 10th St SE, WASHINGTON, DC, 20003","-76.99266,38.88516",76230692,R
3889,"512 F ST TER SE, Washington, DC, 20003",No_Match,,,,,
3694,"4737 MACARTHUR BLVD NW, Washington, DC, 20007",No_Match,,,,,
4299,"623 8TH ST NE, Washington, DC, 20002",Match,Exact,"623 8th St NE, WASHINGTON, DC, 20002","-76.99495,38.89773",76229943,R
4939,"917 F ST NE, Washington, DC, 20002",Match,Exact,"917 F St NE, WASHINGTON, DC, 20002","-76.993546,38.89732",76229980,R
1614,"1809 D ST SE, Washington, DC, 20003",Match,Exact,"1809 D St SE, WASHINGTON, DC, 20003","-76.97878,38.884087",76231601,R
3409,"427 ELM ST NW, Washington, DC, 20001",Match,Exact,"427 Elm St NW, WASHINGTON, DC, 20001","-77.017914,38.91733",76224441,R
3689,"4720 7TH ST NE, Washington, DC, 20017",Match,Exact,"4720 7th St NE, WASHINGTON, DC, 20017","-76.99707,38.947334",76228155,L
1619,"1812 10TH ST NW, Washington, DC, 20001",Match,Exact,"1812 10th St NW, WASHINGTON, DC, 20001","-77.02601,38.914455",76224351,L
4029,"531 SHEPHERD ST NW, Washington, DC, 20011",Match,Exact,"531 Shepherd St NW, WASHINGTON, DC, 20011","-77.019554,38.939915",632611558,R
3404,"425 7TH ST SE, Washington, DC, 20003",Match,Exact,"425 7th St SE, WASHINGTON, DC, 20003","-76.99619,38.88357",76230665,R
4934,"916 S NW, Washington, DC, 20001",Match,Non_Exact,"916 S St NW, WASHINGTON, DC, 20001","-77.02437,38.914078",76224359,L
2164,"237 14TH PL NE, Washington, DC, 20002",Match,Exact,"237 14th Pl NE, WASHINGTON, DC, 20002","-76.98456,38.89267",76230443,R
4024,"5303 3RD ST NW, Washington, DC, 20011",Match,Exact,"5303 3rd St NW, WASHINGTON, DC, 20011","-77.01599,38.954582",76223762,R
3219,"4021 MANSION DR NW, Washington, DC, 20007",Match,Exact,"4021 Mansion Dr NW, WASHINGTON, DC, 20007","-77.07912,38.916428",76239377,R
3214,"402 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"402 Independence Ave SE, WASHINGTON, DC, 20003","-77.0005,38.88761",76229929,L
2169,"239 HAWAII AVE NE, Washington, DC, 20011",Match,Exact,"239 Hawaii Ave NE, WASHINGTON, DC, 20011","-77.00275,38.944",76228120,R
2769,"324 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"324 Independence Ave SE, WASHINGTON, DC, 20003","-77.00121,38.88761",76235181,L
3029,"3613 T ST NW, Washington, DC, 20007",Match,Exact,"3613 T St NW, WASHINGTON, DC, 20007","-77.07145,38.915432",76221047,R
3899,"5130 CHEVY CHASE PKWY NW, Washington, DC, 20008",Match,Exact,"5130 Chevy Chase Pkwy NW, WASHINGTON, DC, 20008","-77.07194,38.95627",632575904,L
2764,"3232 KLINGLE RD NW, Washington, DC, 20008",Match,Exact,"3232 Klingle Rd NW, WASHINGTON, DC, 20008","-77.06434,38.930252",76221131,L
3894,"5127 5TH ST NW, Washington, DC, 20011",Match,Exact,"5127 5th St NW, WASHINGTON, DC, 20011","-77.01968,38.95239",76223414,R
3034,"3616 PROSPECT ST NW, Washington, DC, 20007",Match,Exact,"3616 Prospect St NW, WASHINGTON, DC, 20007","-77.07052,38.90585",76224821,L
4949,"920 QUINCY ST NW, Washington, DC, 20011",Match,Exact,"920 Quincy St NW, WASHINGTON, DC, 20011","-77.026245,38.93759",76224034,L
3699,"48 CHANNING ST NW, Washington, DC, 20001",Match,Exact,"48 Channing St NW, WASHINGTON, DC, 20001","-77.01054,38.92236",76224577,L
3419,"43 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"43 Tuckerman St NW, WASHINGTON, DC, 20011","-77.00989,38.967354",632601317,R
1649,"1821 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1821 Lamont St NW, WASHINGTON, DC, 20010","-77.04197,38.931465",76222585,R
1644,"1820 JACKSON ST NE, Washington, DC, 20018",Match,Exact,"1820 Jackson St NE, WASHINGTON, DC, 20018","-76.97894,38.93017",76229166,L
2174,"24 O ST NW, Washington, DC, 20001",Match,Exact,"24 O St NW, WASHINGTON, DC, 20001","-77.00985,38.908554",76244082,L
4019,"530 COLUMBIA RD NW, Washington, DC, 20001",Match,Exact,"530 Columbia Rd NW, WASHINGTON, DC, 20001","-77.020065,38.92845",76224216,L
4944,"919 E ST SE, Washington, DC, 20003",Match,Exact,"919 E St SE, WASHINGTON, DC, 20003","-76.99352,38.88271",76230704,R
