ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
699,"1300 E ST NE, Washington, DC, 20002",Match,Exact,"1300 E St NE, WASHINGTON, DC, 20002","-76.98817,38.896133",76230332,L
4178,"3406 WARDER ST NW, Washington, DC, 20010",No_Match,,,,,
2638,"2102 12TH ST NW, Washington, DC, 20009",Match,Exact,"2102 12th St NW, WASHINGTON, DC, 20009","-77.0281,38.918186",76224260,L
2085,"1737 JUNIPER ST NW, Washington, DC, 20012",Match,Exact,"1737 Juniper St NW, WASHINGTON, DC, 20012","-77.03899,38.98287",76234985,R
2279,"1825 12TH ST NW, Washington, DC, 20009",Match,Exact,"1825 12th St NW, WASHINGTON, DC, 20009","-77.02806,38.91475",76224301,R
1771,"1620 E ST SE, Washington, DC, 20003",Match,Exact,"1620 E St SE, WASHINGTON, DC, 20003","-76.98188,38.88285",76230975,L
6177,"5102 FULTON ST NW, Washington, DC, 20016",Match,Exact,"5102 Fulton St NW, WASHINGTON, DC, 20016","-77.10073,38.92571",76219938,L
3328,"2816 OLIVE ST NW, Washington, DC, 20007",Match,Non_Exact,"2816 Olive Ave NW, WASHINGTON, DC, 20007","-77.05726,38.90607",76225007,L
6957,"609 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"609 Tuckerman St NW, WASHINGTON, DC, 20011","-77.02132,38.9673",632575925,R
4810,"4018 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4018 Illinois Ave NW, WASHINGTON, DC, 20011","-77.01744,38.94019",76223685,L
2286,"1827 BRUCE PL SE, Washington, DC, 20020",Match,Exact,"1827 Bruce Pl SE, WASHINGTON, DC, 20020","-76.980675,38.85074",76232485,L
4169,"3403 O ST NW, Washington, DC, 20007",Match,Exact,"3403 O St NW, WASHINGTON, DC, 20007","-77.06792,38.907772",76224828,R
3528,"3021 CLEVELAND AVE NW, Washington, DC, 20008",Match,Exact,"3021 Cleveland Ave NW, WASHINGTON, DC, 20008","-77.059746,38.9248",76221182,R
891,"1328 RIDGE PL SE, Washington, DC, 20020",Match,Exact,"1328 Ridge Pl SE, WASHINGTON, DC, 20020","-76.98646,38.86886",76231063,L
4817,"4021 1ST ST SW, Washington, DC, 20032",Match,Exact,"4021 1st St SW, WASHINGTON, DC, 20032","-77.01137,38.831444",76227804,R
692,"130 10TH ST SE, Washington, DC, 20003",Match,Exact,"130 10th St SE, WASHINGTON, DC, 20003","-76.99263,38.888428",76230060,L
898,"133 DANBURY ST SW, Washington, DC, 20032",Match,Exact,"133 Danbury St SW, WASHINGTON, DC, 20032","-77.011024,38.827805",76227827,R
3122,"251 8TH ST NE, Washington, DC, 20002",Match,Exact,"251 8th St NE, WASHINGTON, DC, 20002","-76.99495,38.89281",76229969,R
6722,"5578 JAY ST NE, Washington, DC, 20019",Match,Exact,"5578 Jay St NE, WASHINGTON, DC, 20019","-76.919365,38.898808",76234975,L
1764,"1618 V ST NW, Washington, DC, 20009",Match,Exact,"1618 V St NW, WASHINGTON, DC, 20009","-77.03693,38.9181",76223091,L
2606,"2059 PARK RD NW, Washington, DC, 20010",Match,Exact,"2059 Park Rd NW, WASHINGTON, DC, 20010","-77.04541,38.93476",76222564,R
2051,"1730 D ST SE, Washington, DC, 20003",Match,Exact,"1730 D St SE, WASHINGTON, DC, 20003","-76.980194,38.884113",76230973,L
6125,"5053 SEDGWICK ST NW, Washington, DC, 20016",Match,Exact,"5053 Sedgwick St NW, WASHINGTON, DC, 20016","-77.10046,38.938984",76219537,R
6729,"56 NEW YORK AVE NW, Washington, DC, 20001",Match,Exact,"56 New York Ave NW, WASHINGTON, DC, 20001","-77.011,38.90666",76243037,L
643,"126 16TH ST SE, Washington, DC, 20003",Match,Exact,"126 16th St SE, WASHINGTON, DC, 20003","-76.9822,38.88836",76230512,L
194,"1110 T ST NW, Washington, DC, 20009",Match,Exact,"1110 T St NW, WASHINGTON, DC, 20009","-77.02718,38.91556",635190454,L
2816,"223 46TH PL NE, Washington, DC, 20019",Match,Exact,"223 46th Pl NE, WASHINGTON, DC, 20019","-76.93583,38.89217",76233461,R
3779,"317 V ST NE, Washington, DC, 20002",Match,Exact,"317 V St NE, WASHINGTON, DC, 20002","-77.00175,38.91809",76228614,R
3195,"2629 13TH ST NW, Washington, DC, 20009",Match,Exact,"2629 13th St NW, WASHINGTON, DC, 20009","-77.02969,38.92407",76224235,R
6920,"605 P ST NW, Washington, DC, 20001",Match,Exact,"605 P St NW, WASHINGTON, DC, 20001","-77.02012,38.909657",76226210,R
1566,"1523 8TH ST NW, Washington, DC, 20001",Match,Exact,"1523 8th St NW, WASHINGTON, DC, 20001","-77.02293,38.91002",76226198,R
6116,"5045 8TH ST NE, Washington, DC, 20017",Match,Exact,"5045 8th St NE, WASHINGTON, DC, 20017","-76.993935,38.951405",76228109,R
3575,"3045 M ST SE, Washington, DC, 20019",Match,Exact,"3045 M St SE, WASHINGTON, DC, 20019","-76.96428,38.876053",76231935,R
2406,"1908 6TH ST NW, Washington, DC, 20001",Match,Exact,"1908 6th St NW, WASHINGTON, DC, 20001","-77.02006,38.915752",76224432,L
1756,"1618 6TH ST NW, Washington, DC, 20001",Match,Exact,"1618 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.91195",76224461,L
2800,"2222 48TH ST NW, Washington, DC, 20007",Match,Exact,"2222 48th St NW, WASHINGTON, DC, 20007","-77.09436,38.92035",76220020,L
3306,"2810 R ST NW, Washington, DC, 20007",Match,Exact,"2810 R St NW, WASHINGTON, DC, 20007","-77.057365,38.912556",76221301,L
3595,"306 3RD ST SE, Washington, DC, 20003",Match,Exact,"306 3rd St SE, WASHINGTON, DC, 20003","-77.00202,38.885933",76230543,L
6738,"5605 16TH ST NW, Washington, DC, 20011",Match,Exact,"5605 16th St NW, WASHINGTON, DC, 20011","-77.03638,38.95744",76222289,R
2060,"1732 1ST ST NW, Washington, DC, 20001",Match,Exact,"1732 1st St NW, WASHINGTON, DC, 20001","-77.01218,38.913486",76224654,L
636,"1257 WYLIE ST NE, Washington, DC, 20002",Match,Exact,"1257 Wylie St NE, WASHINGTON, DC, 20002","-76.98915,38.900745",76230161,R
2807,"2225 FLAGLER PL NW, Washington, DC, 20001",Match,Exact,"2225 Flagler Pl NW, WASHINGTON, DC, 20001","-77.01353,38.919464",76224578,R
3794,"3191 WESTOVER DR SE, Washington, DC, 20020",Match,Exact,"3191 Westover Dr SE, WASHINGTON, DC, 20020","-76.963394,38.86755",76232051,R
2614,"208 9TH ST SE, Washington, DC, 20003",Match,Exact,"208 9th St SE, WASHINGTON, DC, 20003","-76.993744,38.8874",76230055,L
3179,"2605 NORTHAMPTON ST NW, Washington, DC, 20015",Match,Exact,"2605 Northampton St NW, WASHINGTON, DC, 20015","-77.055374,38.96749",76219416,R
6939,"608 6TH PL SW, Washington, DC, 20024",Match,Exact,"608 6th Pl SW, WASHINGTON, DC, 20024","-77.020935,38.881668",76226968,R
3188,"2617 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"2617 Newton St NE, WASHINGTON, DC, 20018","-76.969894,38.934082",76229251,R
2416,"1912 VALLEY TER SE, Washington, DC, 20032",No_Match,,,,,
3787,"318 3RD ST NE, Washington, DC, 20002",Match,Exact,"318 3rd St NE, WASHINGTON, DC, 20002","-77.00205,38.893803",76229827,L
1557,"1521 TRINIDAD AVE NE, Washington, DC, 20002",Match,Exact,"1521 Trinidad Ave NE, WASHINGTON, DC, 20002","-76.9848,38.905266",76230186,R
6931,"607 A ST SE, Washington, DC, 20003",Match,Exact,"607 A St SE, WASHINGTON, DC, 20003","-76.998215,38.888664",76230023,R
3586,"3050 P ST NW, Washington, DC, 20007",Match,Exact,"3050 P St NW, WASHINGTON, DC, 20007","-77.0609,38.909283",76224962,L
6109,"5041 NORTH CAPITOL ST NE, Washington, DC, 20011",Match,Exact,"5041 N Capitol St NE, WASHINGTON, DC, 20011","-77.008934,38.95161",76223882,R
6705,"5525 30TH ST NW, Washington, DC, 20015",Match,Exact,"5525 30th St NW, WASHINGTON, DC, 20015","-77.06094,38.963917",76219396,R
1743,"1617 EAST CAPITOL ST SE, Washington, DC, 20003",Match,Exact,"1617 E Capitol St SE, WASHINGTON, DC, 20003","-76.98193,38.889786",76230519,R
2032,"1726 E ST NE, Washington, DC, 20002",Match,Exact,"1726 E St NE, WASHINGTON, DC, 20002","-76.97982,38.89613",76230465,L
1550,"1521 31ST ST NW, Washington, DC, 20007",Match,Exact,"1521 31st St NW, WASHINGTON, DC, 20007","-77.06154,38.909573",76224953,R
6143,"5074 10TH ST NE, Washington, DC, 20017",Match,Exact,"5074 10th St NE, WASHINGTON, DC, 20017","-76.992836,38.951805",76228113,L
3169,"2600 30TH ST NW, Washington, DC, 20008",Match,Exact,"2600 30th St NW, WASHINGTON, DC, 20008","-77.06051,38.922016",635121366,L
663,"127 E ST SE, Washington, DC, 20003",Match,Exact,"127 E St SE, WASHINGTON, DC, 20003","-77.00489,38.88322",76242641,R
3760,"315 E ST SE, Washington, DC, 20003",Match,Exact,"315 E St SE, WASHINGTON, DC, 20003","-77.00178,38.88322",76230588,R
3753,"3147 TENNYSON ST NW, Washington, DC, 20015",Match,Exact,"3147 Tennyson St NW, WASHINGTON, DC, 20015","-77.062096,38.972847",76219366,R
6905,"6024 NORTH DAKOTA AVE NW, Washington, DC, 20011",Match,Exact,"6024 North Dakota Ave NW, WASHINGTON, DC, 20011","-77.011765,38.96299",76222098,L
2025,"1724 ALLISON ST NE, Washington, DC, 20017",Match,Exact,"1724 Allison St NE, WASHINGTON, DC, 20017","-76.981224,38.945267",76228381,L
1542,"1518 T ST NW, Washington, DC, 20009",Match,Exact,"1518 T St NW, WASHINGTON, DC, 20009","-77.034966,38.91556",76223171,L
3554,"3032 THAYER ST NE, Washington, DC, 20018",Match,Exact,"3032 Thayer St NE, WASHINGTON, DC, 20018","-76.97299,38.929256",76229198,L
6136,"5062 8TH ST NE, Washington, DC, 20017",Match,Exact,"5062 8th St NE, WASHINGTON, DC, 20017","-76.99397,38.95144",76228109,L
6712,"5535 NEVADA AVE NW, Washington, DC, 20015",Match,Exact,"5535 Nevada Ave NW, WASHINGTON, DC, 20015","-77.07012,38.96419",76219224,R
2043,"1729 D ST NE, Washington, DC, 20002",Match,Exact,"1729 D St NE, WASHINGTON, DC, 20002","-76.97977,38.894768",76230475,R
652,"1263 MORSE ST NE, Washington, DC, 20002",Match,Exact,"1263 Morse St NE, WASHINGTON, DC, 20002","-76.98785,38.902893",76230135,R
1736,"1616 F ST NE, Washington, DC, 20002",Match,Exact,"1616 F St NE, WASHINGTON, DC, 20002","-76.98174,38.89668",76230453,L
3162,"2579 RHODE ISLAND AVE NE, Washington, DC, 20018",Match,Exact,"2579 Rhode Island Ave NE, WASHINGTON, DC, 20018","-76.9695,38.93225",76229241,R
3767,"316 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"316 Gallatin St NW, WASHINGTON, DC, 20011","-77.01623,38.952175",76223773,L
3564,"304 QUACKENBOS ST NW, Washington, DC, 20011",Match,Exact,"304 Quackenbos St NW, WASHINGTON, DC, 20011","-77.01633,38.963757",76222003,L
6912,"604 A ST NE, Washington, DC, 20002",Match,Exact,"604 A St NE, WASHINGTON, DC, 20002","-76.99825,38.89095",76229923,L
1535,"1517 34TH ST NW, Washington, DC, 20007",Match,Exact,"1517 34th St NW, WASHINGTON, DC, 20007","-77.067825,38.909172",76224860,R
1478,"1509 CHANNING ST NE, Washington, DC, 20018",Match,Exact,"1509 Channing St NE, WASHINGTON, DC, 20018","-76.982216,38.923134",76228973,R
2334,"1841 BAY ST SE, Washington, DC, 20003",Match,Exact,"1841 Bay St SE, WASHINGTON, DC, 20003","-76.97827,38.886837",76231393,R
3862,"3215 19TH ST NW, Washington, DC, 20010",Match,Exact,"3215 19th St NW, WASHINGTON, DC, 20010","-77.04418,38.93206",76222575,R
4103,"3334 VOLTA PL NW, Washington, DC, 20007",Match,Exact,"3334 Volta Pl NW, WASHINGTON, DC, 20007","-77.06727,38.909733",76224859,L
1094,"137 NORTH CAROLINA AVE SE, Washington, DC, 20003",Match,Exact,"137 North Carolina Ave SE, WASHINGTON, DC, 20003","-77.00463,38.883938",76238829,R
4393,"3614 PROSPECT ST NW, Washington, DC, 20007",Match,Exact,"3614 Prospect St NW, WASHINGTON, DC, 20007","-77.070496,38.905853",76224821,L
5634,"4610 6TH ST SE, Washington, DC, 20032",Match,Exact,"4610 6th St SE, WASHINGTON, DC, 20032","-76.99968,38.823864",76232629,L
7169,"631 RALEIGH PL SE, Washington, DC, 20032",Match,Exact,"631 Raleigh Pl SE, WASHINGTON, DC, 20032","-76.997314,38.84428",76232334,L
2342,"1844 MINNESOTA AVE SE, Washington, DC, 20020",Match,Exact,"1844 Minnesota Ave SE, WASHINGTON, DC, 20020","-76.97812,38.8698",76231730,L
7893,"830 HR DR SE, Washington, DC, 20032",Match,Exact,"830 Hr Dr SE, WASHINGTON, DC, 20032","-76.99256,38.83",76237444,L
3871,"3218 VOLTA PL NW, Washington, DC, 20007",Match,Exact,"3218 Volta Pl NW, WASHINGTON, DC, 20007","-77.06513,38.909782",76237343,L
1975,"1714 25TH ST SE, Washington, DC, 20020",Match,Exact,"1714 25th St SE, WASHINGTON, DC, 20020","-76.970924,38.86933",76231807,L
41,"101 56TH ST SE, Washington, DC, 20019",Match,Non_Exact,"101 56th Pl SE, WASHINGTON, DC, 20019","-76.92037,38.88831",76234161,R
4110,"3338 DENT PL NW, Washington, DC, 20007",Match,Exact,"3338 Dent Pl NW, WASHINGTON, DC, 20007","-77.06683,38.91172",76224854,L
7162,"6307 3RD ST NW, Washington, DC, 20011",Match,Exact,"6307 3rd St NW, WASHINGTON, DC, 20011","-77.01615,38.96625",76222057,R
7609,"735 EMERSON ST NE, Washington, DC, 20017",Match,Exact,"735 Emerson St NE, WASHINGTON, DC, 20017","-76.99614,38.95003",76228160,R
4515,"3722 LIVINGSTON ST NW, Washington, DC, 20015",Match,Exact,"3722 Livingston St NW, WASHINGTON, DC, 20015","-77.07215,38.963078",76220329,L
4785,"4009 1ST ST SW, Washington, DC, 20032",Match,Exact,"4009 1st St SW, WASHINGTON, DC, 20032","-77.0112,38.831593",76227804,R
1485,"1510 26TH ST NW, Washington, DC, 20007",Match,Exact,"1510 26th St NW, WASHINGTON, DC, 20007","-77.05478,38.909496",76225146,L
3851,"3210 CENTRAL AVE NE, Washington, DC, 20018",Match,Exact,"3210 Central Ave NE, WASHINGTON, DC, 20018","-76.96754,38.931076",76229258,L
25,"1005 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"1005 Florida Ave NE, WASHINGTON, DC, 20002","-76.992546,38.903736",76229795,R
4117,"3343 LEGATION ST NW, Washington, DC, 20015",Match,Exact,"3343 Legation St NW, WASHINGTON, DC, 20015","-77.06728,38.962093",76220344,R
5643,"4612 SOUTH DAKOTA AVE NE, Washington, DC, 20017",Match,Exact,"4612 South Dakota Ave NE, WASHINGTON, DC, 20017","-76.987366,38.945557",76228290,L
2325,"1838 11TH ST NW, Washington, DC, 20001",Match,Exact,"1838 11th St NW, WASHINGTON, DC, 20001","-77.027054,38.914864",76224305,L
7878,"827 CRITTENDEN ST NW, Washington, DC, 20011",Match,Exact,"827 Crittenden St NW, WASHINGTON, DC, 20011","-77.0241,38.947277",76223488,R
1085,"1367 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1367 Independence Ave SE, WASHINGTON, DC, 20003","-76.98613,38.887577",624065516,R
1983,"1715 JACKSON ST NE, Washington, DC, 20018",Match,Exact,"1715 Jackson St NE, WASHINGTON, DC, 20018","-76.98067,38.93007",76228881,R
1078,"1363 A ST NE, Washington, DC, 20002",Match,Exact,"1363 A St NE, WASHINGTON, DC, 20002","-76.98625,38.89092",76230386,R
32,"1007 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1007 Lamont St NW, WASHINGTON, DC, 20010","-77.02668,38.930782",76224095,R
4124,"335 11TH ST SE, Washington, DC, 20003",Match,Exact,"335 11th St SE, WASHINGTON, DC, 20003","-76.99155,38.88497",76230834,R
5650,"4616 KANSAS AVE NW, Washington, DC, 20011",Match,Exact,"4616 Kansas Ave NW, WASHINGTON, DC, 20011","-77.02262,38.94636",76223575,L
7177,"632 L ST NE, Washington, DC, 20002",Match,Exact,"632 L St NE, WASHINGTON, DC, 20002","-76.99766,38.903744",76229759,L
1495,"1511 34TH ST NW, Washington, DC, 20007",Match,Exact,"1511 34th St NW, WASHINGTON, DC, 20007","-77.067825,38.90903",76224860,R
4792,"4010 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"4010 Alabama Ave SE, WASHINGTON, DC, 20020","-76.946144,38.870144",76233770,L
4506,"3718 JENIFER ST NW, Washington, DC, 20015",Match,Exact,"3718 Jenifer St NW, WASHINGTON, DC, 20015","-77.072044,38.95901",76220354,L
4778,"4006 7TH ST NW, Washington, DC, 20011",Match,Exact,"4006 7th St NW, WASHINGTON, DC, 20011","-77.02155,38.94028",632611554,L
2318,"1836 NORTH CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"1836 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.91497",76224684,L
1454,"1504 GALES ST NE, Washington, DC, 20002",Match,Exact,"1504 Gales St NE, WASHINGTON, DC, 20002","-76.98357,38.898808",76230413,L
18,"1002 DOUGLAS ST NE, Washington, DC, 20018",Match,Exact,"1002 Douglas St NE, WASHINGTON, DC, 20018","-76.99228,38.923527",76228910,L
4377,"3609 LIVINGSTON ST NW, Washington, DC, 20015",Match,Exact,"3609 Livingston St NW, WASHINGTON, DC, 20015","-77.07015,38.963104",76220334,R
3842,"3208 WARDER ST NW, Washington, DC, 20010",Match,Exact,"3208 Warder St NW, WASHINGTON, DC, 20010","-77.01988,38.93042",76224211,L
7632,"743 KENNEDY ST NE, Washington, DC, 20011",Match,Exact,"743 Kennedy St NE, WASHINGTON, DC, 20011","-76.99534,38.957256",76228082,R
1070,"136 WALTMAN PL NE, Washington, DC, 20011",No_Match,,,,,
5613,"4601 RENO RD NW, Washington, DC, 20008",Match,Exact,"4601 Reno Rd NW, WASHINGTON, DC, 20008","-77.07208,38.949734",76220516,R
4370,"3605 BROTHERS PL SE, Washington, DC, 20032",Match,Exact,"3605 Brothers Pl SE, WASHINGTON, DC, 20032","-77.00602,38.8399",76227562,R
5620,"4604 4TH ST NW, Washington, DC, 20011",Match,Exact,"4604 4th St NW, WASHINGTON, DC, 20011","-77.01736,38.946487",76223617,L
1991,"1716 E ST NE, Washington, DC, 20002",Match,Exact,"1716 E St NE, WASHINGTON, DC, 20002","-76.98013,38.896126",76230465,L
2599,"204 RANDOLPH PL NE, Washington, DC, 20002",Match,Exact,"204 Randolph Pl NE, WASHINGTON, DC, 20002","-77.00338,38.913353",76228630,L
1461,"1506 33RD ST NW, Washington, DC, 20007",Match,Exact,"1506 33rd St NW, WASHINGTON, DC, 20007","-77.0661,38.909004",76224866,L
7184,"633 HAMILTON ST NW, Washington, DC, 20011",Match,Exact,"633 Hamilton St NW, WASHINGTON, DC, 20011","-77.02131,38.953102",76223413,R
4763,"4 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"4 Adams St NW, WASHINGTON, DC, 20001","-77.009254,38.920223",76224586,L
2307,"1834 8TH ST NW, Washington, DC, 20001",Match,Exact,"1834 8th St NW, WASHINGTON, DC, 20001","-77.022964,38.914627",76224400,L
3833,"3206 G ST SE, Washington, DC, 20019",Match,Exact,"3206 G St SE, WASHINGTON, DC, 20019","-76.961296,38.880253",76231913,L
5627,"4607 16TH ST NW, Washington, DC, 20011",Match,Exact,"4607 16th St NW, WASHINGTON, DC, 20011","-77.036415,38.946247",76222377,R
4386,"3611 NORTON PL NW, Washington, DC, 20016",Match,Exact,"3611 Norton Pl NW, WASHINGTON, DC, 20016","-77.071175,38.93556",76220866,R
1063,"1359 UNDERWOOD ST NW, Washington, DC, 20012",Match,Exact,"1359 Underwood St NW, WASHINGTON, DC, 20012","-77.03186,38.968994",76221649,R
2300,"1831 MONROE ST NE, Washington, DC, 20018",Match,Exact,"1831 Monroe St NE, WASHINGTON, DC, 20018","-76.97898,38.9331",76229135,R
2591,"2036 37TH ST NW, Washington, DC, 20007",Match,Exact,"2036 37th St NW, WASHINGTON, DC, 20007","-77.07293,38.91774",76239419,L
7621,"74 V ST NW, Washington, DC, 20001",Match,Exact,"74 V St NW, WASHINGTON, DC, 20001","-77.011345,38.918095",632575763,L
10,"10 WESLEY CIR NW, Washington, DC, 20016",Match,Exact,"10 Wesley Cir NW, WASHINGTON, DC, 20016","-77.09061,38.941628",76219773,L
6100,"5036 MASSACHUSETTS AVE NW, Washington, DC, 20016",Match,Exact,"5036 Massachusetts Ave NW, WASHINGTON, DC, 20016","-77.0992,38.9476",76219492,L
4771,"4001 D ST SE, Washington, DC, 20019",Match,Exact,"4001 D St SE, WASHINGTON, DC, 20019","-76.94714,38.88488",76233650,R
1470,"1507 S ST SE, Washington, DC, 20020",Match,Exact,"1507 S St SE, WASHINGTON, DC, 20020","-76.98358,38.868214",76231145,R
7191,"634 8TH ST NE, Washington, DC, 20002",Match,Exact,"634 8th St NE, WASHINGTON, DC, 20002","-76.99498,38.897903",76229943,L
2583,"203 ROCK CREEK CHURCH RD NW, Washington, DC, 20011",Match,Exact,"203 Rock Creek Church Rd NW, WASHINGTON, DC, 20011","-77.01346,38.942036",76223966,R
7844,"820 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"820 Constitution Ave NE, WASHINGTON, DC, 20002","-76.99468,38.892025",76230010,L
3826,"3204 22ND ST NE, Washington, DC, 20018",Match,Exact,"3204 22nd St NE, WASHINGTON, DC, 20018","-76.97418,38.930126",76229189,L
4564,"3752 JOCELYN ST NW, Washington, DC, 20015",Match,Exact,"3752 Jocelyn St NW, WASHINGTON, DC, 20015","-77.07285,38.95967",76220317,L
3626,"310 14TH ST NE, Washington, DC, 20002",Match,Exact,"310 14th St NE, WASHINGTON, DC, 20002","-76.98553,38.893745",76230345,L
4756,"3967 AMES ST NE, Washington, DC, 20019",Match,Exact,"3967 Ames St NE, WASHINGTON, DC, 20019","-76.94832,38.890873",76233149,R
4557,"3744 W ST NW, Washington, DC, 20007",Match,Exact,"3744 W St NW, WASHINGTON, DC, 20007","-77.074844,38.919155",76220986,L
4153,"3395 STEPHENSON PL NW, Washington, DC, 20015",Match,Exact,"3395 Stephenson Pl NW, WASHINGTON, DC, 20015","-77.07084,38.971283",76219191,R
2382,"190 35TH ST NE, Washington, DC, 20019",Match,Exact,"190 35th St NE, WASHINGTON, DC, 20019","-76.95352,38.892307",76233107,L
80,"1019 COLUMBIA RD NW, Washington, DC, 20001",Match,Exact,"1019 Columbia Rd NW, WASHINGTON, DC, 20001","-77.02679,38.927784",76224114,R
2574,"2027 ROSEMONT AVE NW, Washington, DC, 20010",Match,Non_Exact,"2027 Rosemount Ave NW, WASHINGTON, DC, 20010","-77.04667,38.93316",76222558,R
4346,"3576 13TH ST NW, Washington, DC, 20010",Match,Exact,"3576 13th St NW, WASHINGTON, DC, 20010","-77.02975,38.934013",76224039,L
7648,"750 IRVING ST NW, Washington, DC, 20010",Match,Exact,"750 Irving St NW, WASHINGTON, DC, 20010","-77.02381,38.929024",635190462,L
87,"1020 BUCHANAN ST NE, Washington, DC, 20017",Match,Exact,"1020 Buchanan St NE, WASHINGTON, DC, 20017","-76.99231,38.94629",76228270,L
4749,"3947 19TH ST NE, Washington, DC, 20018",Match,Exact,"3947 19th St NE, WASHINGTON, DC, 20018","-76.978294,38.938053",76229066,R
3618,"31 17TH ST SE, Washington, DC, 20003",Match,Exact,"31 17th St SE, WASHINGTON, DC, 20003","-76.98078,38.889435",76230520,R
2367,"1867 PARK RD NW, Washington, DC, 20010",Match,Exact,"1867 Park Rd NW, WASHINGTON, DC, 20010","-77.043274,38.93238",76222576,R
7832,"818 SOMERSET PL NW, Washington, DC, 20011",Match,Exact,"818 Somerset Pl NW, WASHINGTON, DC, 20011","-77.02459,38.966698",76221883,L
5606,"46 CHANNING ST NW, Washington, DC, 20001",Match,Exact,"46 Channing St NW, WASHINGTON, DC, 20001","-77.010475,38.92236",76224577,L
4363,"3602 PROSPECT ST NW, Washington, DC, 20007",Match,Exact,"3602 Prospect St NW, WASHINGTON, DC, 20007","-77.07035,38.905857",76224821,L
7640,"745 NEWTON PL NW, Washington, DC, 20010",Match,Exact,"745 Newton Pl NW, WASHINGTON, DC, 20010","-77.024536,38.933594",76224081,R
4742,"3939 FORDHAM RD NW, Washington, DC, 20016",Match,Exact,"3939 Fordham Rd NW, WASHINGTON, DC, 20016","-77.099045,38.94063",76219532,R
4550,"3737 MILITARY RD NW, Washington, DC, 20015",Match,Exact,"3737 Military Rd NW, WASHINGTON, DC, 20015","-77.074066,38.961033",76220312,R
3819,"3201 18TH ST NW, Washington, DC, 20010",Match,Exact,"3201 18th St NW, WASHINGTON, DC, 20010","-77.04128,38.931496",76222817,R
4543,"3731 WARREN ST NW, Washington, DC, 20016",Match,Exact,"3731 Warren St NW, WASHINGTON, DC, 20016","-77.07313,38.944794",76220484,R
4160,"34 V ST NW, Washington, DC, 20001",Match,Exact,"34 V St NW, WASHINGTON, DC, 20001","-77.01023,38.918095",632575763,L
4356,"3600 VAN NESS ST NW, Washington, DC, 20008",Match,Non_Exact,"3600 Van Ness St NW, WASHINGTON, DC, 20037","-77.070724,38.94315",76220558,L
5403,"4424 WESTOVER PL NW, Washington, DC, 20016",Match,Exact,"4424 Westover Pl NW, WASHINGTON, DC, 20016","-77.08493,38.93533",76239579,R
71,"1016 HAMILTON ST NE, Washington, DC, 20011",Match,Exact,"1016 Hamilton St NE, WASHINGTON, DC, 20011","-76.99233,38.95454",76228104,L
2565,"2024 15TH ST NW, Washington, DC, 20009",Match,Exact,"2024 15th St NW, WASHINGTON, DC, 20009","-77.03455,38.917305",76223174,L
2375,"1886 NEWTON ST NW, Washington, DC, 20010",Match,Exact,"1886 Newton St NW, WASHINGTON, DC, 20010","-77.043724,38.93416",76222572,L
3801,"32 Q ST NE, Washington, DC, 20002",Match,Exact,"32 Q St NE, WASHINGTON, DC, 20002","-77.008224,38.911125",76226581,L
3609,"308 44TH ST NE, Washington, DC, 20019",Match,Exact,"308 44th St NE, WASHINGTON, DC, 20019","-76.93922,38.894222",76233434,L
7670,"7573 ALASKA AVE NW, Washington, DC, 20012",Match,Exact,"7573 Alaska Ave NW, WASHINGTON, DC, 20012","-77.02908,38.981693",76221671,R
59,"1013 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1013 Constitution Ave NE, WASHINGTON, DC, 20002","-76.99247,38.892",76230045,R
2358,"1855 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1855 Lamont St NW, WASHINGTON, DC, 20010","-77.04288,38.93147",76222585,R
7677,"7601 12TH ST NW, Washington, DC, 20012",Match,Exact,"7601 12th St NW, WASHINGTON, DC, 20012","-77.027855,38.98202",76221672,R
4735,"3934 C ST SE, Washington, DC, 20019",Match,Exact,"3934 C St SE, WASHINGTON, DC, 20019","-76.94804,38.8863",629769982,L
3808,"320 G ST NE, Washington, DC, 20002",Match,Exact,"320 G St NE, WASHINGTON, DC, 20002","-77.00169,38.898926",76229831,L
3602,"307 13TH ST SE, Washington, DC, 20003",Match,Exact,"307 13th St SE, WASHINGTON, DC, 20003","-76.988335,38.885223",76230854,R
4536,"3729 18TH ST NE, Washington, DC, 20018",Match,Exact,"3729 18th St NE, WASHINGTON, DC, 20018","-76.979805,38.935787",76228811,R
8090,"954 FLORIDA AVE NW, Washington, DC, 20001",Match,Exact,"954 Florida Ave NW, WASHINGTON, DC, 20001","-77.025116,38.919563",76224280,L
