ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
1506,"1512 U ST SE, Washington, DC, 20020",Match,Exact,"1512 U St SE, WASHINGTON, DC, 20020","-76.98324,38.865532",76231189,L
1519,"1515 30TH ST NW, Washington, DC, 20007",Match,Exact,"1515 30th St NW, WASHINGTON, DC, 20007","-77.05923,38.90989",76224965,R
1532,"1516 KINGMAN PL NW, Washington, DC, 20005",Match,Exact,"1516 Kingman Pl NW, WASHINGTON, DC, 20005","-77.030914,38.909927",632575714,L
1539,"1517 VERMONT AVE NW, Washington, DC, 20005",Match,Exact,"1517 Vermont Ave NW, WASHINGTON, DC, 20005","-77.02917,38.91032",76226054,R
1546,"1520 23RD ST SE, Washington, DC, 20020",Match,Exact,"1520 23rd St SE, WASHINGTON, DC, 20020","-76.97317,38.871437",76231747,L
1554,"1521 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1521 Constitution Ave NE, WASHINGTON, DC, 20002","-76.983315,38.891994",76230488,R
1561,"1522 JACKSON ST NE, Washington, DC, 20017",Match,Exact,"1522 Jackson St NE, WASHINGTON, DC, 20017","-76.98377,38.92994",76228836,L
1573,"1524 MISSISSIPPI AVE SE, Washington, DC, 20032",Match,Exact,"1524 Mississippi Ave SE, WASHINGTON, DC, 20032","-76.983345,38.8413",76232560,L
1581,"1525 K ST SE, Washington, DC, 20003",Match,Exact,"1525 K St SE, WASHINGTON, DC, 20003","-76.983154,38.87838",76231004,R
1591,"1527 S ST NW, Washington, DC, 20009",Match,Exact,"1527 S St NW, WASHINGTON, DC, 20009","-77.03511,38.91411",76223189,R
1599,"1529 S ST NW, Washington, DC, 20009",Match,Exact,"1529 S St NW, WASHINGTON, DC, 20009","-77.03515,38.91411",76223189,R
1607,"1531 PENNSYLVANIA AVE SE, Washington, DC, 20003",Match,Exact,"1531 Pennsylvania Ave SE, WASHINGTON, DC, 20003","-76.983315,38.87941",76240366,R
1614,"1533 A ST SE, Washington, DC, 20003",Match,Exact,"1533 A St SE, WASHINGTON, DC, 20003","-76.983154,38.88866",76230511,R
1625,"1536 44TH ST NW, Washington, DC, 20007",Match,Exact,"1536 44th St NW, WASHINGTON, DC, 20007","-77.08073,38.909756",76224784,L
1634,"1538 A ST NE, Washington, DC, 20002",Match,Exact,"1538 A St NE, WASHINGTON, DC, 20002","-76.98308,38.890945",76230498,L
1641,"1540 44TH ST NW, Washington, DC, 20007",Match,Exact,"1540 44th St NW, WASHINGTON, DC, 20007","-77.08077,38.909798",76224784,L
1654,"155 U ST NE, Washington, DC, 20002",Match,Exact,"155 U St NE, WASHINGTON, DC, 20002","-77.00457,38.916985",76228607,R
1661,"159 V ST NE, Washington, DC, 20002",Match,Exact,"159 V St NE, WASHINGTON, DC, 20002","-77.003975,38.91809",76243067,R
1668,"1600 15TH ST NW, Washington, DC, 20009",Match,Exact,"1600 15th St NW, WASHINGTON, DC, 20009","-77.03458,38.911163",76225680,L
1675,"1602 6TH ST NW, Washington, DC, 20001",Match,Exact,"1602 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.91128",76224461,L
1682,"1605 22ND ST SE, Washington, DC, 20020",Match,Exact,"1605 22nd St SE, WASHINGTON, DC, 20020","-76.974976,38.870678",76231740,R
1689,"1606 POTOMAC AVE SE, Washington, DC, 20003",Match,Exact,"1606 Potomac Ave SE, WASHINGTON, DC, 20003","-76.98207,38.88174",76230977,L
1698,"1608 LEVIS ST NE, Washington, DC, 20002",Match,Exact,"1608 Levis St NE, WASHINGTON, DC, 20002","-76.9816,38.90429",76230252,L
1707,"161 DUDDINGTON PL SE, Washington, DC, 20003",Match,Exact,"161 Duddington Pl SE, WASHINGTON, DC, 20003","-77.00446,38.88259",76227169,R
1716,"1611 KENNEDY PL NW, Washington, DC, 20011",Match,Exact,"1611 Kennedy Pl NW, WASHINGTON, DC, 20011","-77.0367,38.95656",76222250,R
1725,"1614 FORT DAVIS PL SE, Washington, DC, 20020",Match,Exact,"1614 Fort Davis Pl SE, WASHINGTON, DC, 20020","-76.94692,38.86728",76233767,L
1732,"1615 VARNUM ST NW, Washington, DC, 20011",Match,Exact,"1615 Varnum St NW, WASHINGTON, DC, 20011","-77.03685,38.94295",76222398,R
1740,"1616 S ST NW, Washington, DC, 20009",Match,Exact,"1616 S St NW, WASHINGTON, DC, 20009","-77.036896,38.91408",76223109,L
1751,"1617 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"1617 Newton St NE, WASHINGTON, DC, 20018","-76.9825,38.93394",76228816,R
1761,"1618 GOOD HOPE RD SE, Washington, DC, 20020",Match,Exact,"1618 Good Hope Rd SE, WASHINGTON, DC, 20020","-76.981674,38.86616",76231205,L
1768,"1619 V ST NW, Washington, DC, 20009",Match,Exact,"1619 V St NW, WASHINGTON, DC, 20009","-77.03693,38.91813",76223091,R
1775,"1620 U ST SE, Washington, DC, 20020",Match,Exact,"1620 U St SE, WASHINGTON, DC, 20020","-76.98161,38.86524",76231191,L
1783,"1622 E ST SE, Washington, DC, 20003",Match,Exact,"1622 E St SE, WASHINGTON, DC, 20003","-76.98185,38.88285",76230975,L
1790,"1623 Q ST SE, Washington, DC, 20020",Match,Exact,"1623 Q St SE, WASHINGTON, DC, 20020","-76.98186,38.87073",76244030,R
1797,"1626 PRIMROSE RD NW, Washington, DC, 20012",Match,Exact,"1626 Primrose Rd NW, WASHINGTON, DC, 20012","-77.037224,38.988842",76221461,L
1804,"1628 Q ST SE, Washington, DC, 20020",Match,Exact,"1628 Q St SE, WASHINGTON, DC, 20020","-76.98178,38.870758",76244030,L
1815,"1631 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1631 Independence Ave SE, WASHINGTON, DC, 20003","-76.98116,38.887577",76230524,R
1822,"1632 G ST SE, Washington, DC, 20003",Match,Exact,"1632 G St SE, WASHINGTON, DC, 20003","-76.98171,38.88128",76230979,L
1831,"1635 VARNUM PL NE, Washington, DC, 20017",Match,Exact,"1635 Varnum Pl NE, WASHINGTON, DC, 20017","-76.98241,38.943398",76228404,R
1841,"1639 40TH ST SE, Washington, DC, 20020",Match,Exact,"1639 40th St SE, WASHINGTON, DC, 20020","-76.946815,38.866695",76233768,R
1848,"1641 19TH ST NW, Washington, DC, 20009",Match,Exact,"1641 19th St NW, WASHINGTON, DC, 20009","-77.04342,38.912064",76222809,R
1859,"1647 NEWTON ST NW, Washington, DC, 20010",Match,Exact,"1647 Newton St NW, WASHINGTON, DC, 20010","-77.0381,38.933945",76222845,R
1866,"1649 U ST SE, Washington, DC, 20020",Match,Exact,"1649 U St SE, WASHINGTON, DC, 20020","-76.98102,38.8651",76231191,R
1874,"1654 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1654 Hobart St NW, WASHINGTON, DC, 20009","-77.03881,38.92791",632575807,L
1881,"1659 34TH ST NW, Washington, DC, 20007",Match,Exact,"1659 34th St NW, WASHINGTON, DC, 20007","-77.06788,38.91215",76221236,R
1890,"1664 KRAMER ST NE, Washington, DC, 20002",Match,Exact,"1664 Kramer St NE, WASHINGTON, DC, 20002","-76.98059,38.897793",76230424,L
1902,"1678 32ND ST NW, Washington, DC, 20007",Match,Exact,"1678 32nd St NW, WASHINGTON, DC, 20007","-77.06412,38.91267",76221250,L
1909,"17 15TH ST NE, Washington, DC, 20002",Match,Exact,"17 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.890026",76230492,R
1918,"1700 24TH ST NE, Washington, DC, 20002",Match,Exact,"1700 24th St NE, WASHINGTON, DC, 20002","-76.97218,38.912632",76229443,L
1925,"1701 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1701 Independence Ave SE, WASHINGTON, DC, 20003","-76.980675,38.887577",76230530,R
1933,"1703 ALLISON ST NW, Washington, DC, 20011",Match,Exact,"1703 Allison St NW, WASHINGTON, DC, 20011","-77.039,38.945084",76222374,R
1942,"1706 29TH ST SE, Washington, DC, 20020",Match,Exact,"1706 29th St SE, WASHINGTON, DC, 20020","-76.96578,38.869377",76232032,L
1949,"1708 A ST SE, Washington, DC, 20003",Match,Exact,"1708 A St SE, WASHINGTON, DC, 20003","-76.980545,38.888687",76230528,L
1956,"1709 KALMIA RD NW, Washington, DC, 20012",Match,Exact,"1709 Kalmia Rd NW, WASHINGTON, DC, 20012","-77.04099,38.98589",76221459,R
1963,"1711 C ST SE, Washington, DC, 20003",Match,Exact,"1711 C St SE, WASHINGTON, DC, 20003","-76.980576,38.885338",76230969,R
1972,"17121714 GALES ST NE, Washington, DC, 20002",No_Match,,,"38.8979512,-76.980915",,
1980,"1715 37TH ST NW, Washington, DC, 20007",Match,Exact,"1715 37th St NW, WASHINGTON, DC, 20007","-77.07272,38.913734",76221055,R
1987,"1715 TAMARACK ST NW, Washington, DC, 20012",Match,Exact,"1715 Tamarack St NW, WASHINGTON, DC, 20012","-77.04036,38.993492",76221328,R
1997,"1717 JUNIPER ST NW, Washington, DC, 20012",Match,Exact,"1717 Juniper St NW, WASHINGTON, DC, 20012","-77.03866,38.983",76234985,R
2006,"1719 LANIER PL NW, Washington, DC, 20009",Match,Exact,"1719 Lanier Pl NW, WASHINGTON, DC, 20009","-77.04051,38.92553",76222887,R
2013,"1721 FORT DAVIS ST SE, Washington, DC, 20020",Match,Exact,"1721 Fort Davis St SE, WASHINGTON, DC, 20020","-76.94898,38.866417",76233749,R
2022,"1723 WILLARD ST NW, Washington, DC, 20009",Match,Exact,"1723 Willard St NW, WASHINGTON, DC, 20009","-77.039276,38.9163",76223066,R
2029,"1725 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1725 Hobart St NW, WASHINGTON, DC, 20009","-77.04057,38.928013",632575807,R
2038,"1727 Q ST NW, Washington, DC, 20009",Match,Exact,"1727 Q St NW, WASHINGTON, DC, 20009","-77.039406,38.91114",76225607,R
2048,"1729 S ST SE, Washington, DC, 20020",Match,Exact,"1729 S St SE, WASHINGTON, DC, 20020","-76.98023,38.868217",76231175,R
2055,"1731 HOLBROOK ST NE, Washington, DC, 20002",Match,Exact,"1731 Holbrook St NE, WASHINGTON, DC, 20002","-76.9808,38.90724",76230208,R
2066,"1732 S ST NW, Washington, DC, 20009",Match,Exact,"1732 S St NW, WASHINGTON, DC, 20009","-77.039856,38.91408",76223077,L
2073,"1734 C ST NE, Washington, DC, 20002",Match,Exact,"1734 C St NE, WASHINGTON, DC, 20002","-76.97968,38.893314",76230481,L
2080,"1735 Q ST NW, Washington, DC, 20009",Match,Exact,"1735 Q St NW, WASHINGTON, DC, 20009","-77.03964,38.91114",76225607,R
2089,"1738 GALES ST NE, Washington, DC, 20002",Match,Exact,"1738 Gales St NE, WASHINGTON, DC, 20002","-76.97896,38.898003",76230457,L
2096,"1740 WEBSTER ST NE, Washington, DC, 20017",Match,Exact,"1740 Webster St NE, WASHINGTON, DC, 20017","-76.98082,38.944244",76228383,L
2103,"1743 11TH ST NW, Washington, DC, 20001",Match,Exact,"1743 11th St NW, WASHINGTON, DC, 20001","-77.027016,38.913074",76224319,R
2114,"1748 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1748 Irving St NW, WASHINGTON, DC, 20010","-77.04034,38.9288",76222870,L
2124,"1753 SEATON ST NW, Washington, DC, 20009",Match,Exact,"1753 Seaton St NW, WASHINGTON, DC, 20009","-77.03957,38.91758",76223071,R
2133,"1758 SEATON ST NW, Washington, DC, 20009",Match,Exact,"1758 Seaton St NW, WASHINGTON, DC, 20009","-77.039696,38.917553",76223071,L
2142,"1764 LYMAN PL NE, Washington, DC, 20002",Match,Exact,"1764 Lyman Pl NE, WASHINGTON, DC, 20002","-76.97804,38.904987",76231241,L
2149,"1774 T ST NW, Washington, DC, 20009",Match,Exact,"1774 T St NW, WASHINGTON, DC, 20009","-77.0408,38.915565",76223068,L
2161,"18 SEATON PL NW, Washington, DC, 20001",Match,Exact,"18 Seaton Pl NW, WASHINGTON, DC, 20001","-77.00977,38.91481",76237772,L
2168,"1801 45TH ST NW, Washington, DC, 20007",Match,Exact,"1801 45th St NW, WASHINGTON, DC, 20007","-77.08518,38.91298",76220216,R
2175,"1802 KILBOURNE PL NW, Washington, DC, 20010",Match,Exact,"1802 Kilbourne Pl NW, WASHINGTON, DC, 20010","-77.04144,38.93056",76222586,L
2183,"1804 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1804 Lamont St NW, WASHINGTON, DC, 20010","-77.04155,38.931435",76222585,L
2191,"1807 4TH ST NW, Washington, DC, 20001",Match,Exact,"1807 4th St NW, WASHINGTON, DC, 20001","-77.017075,38.91439",76224451,R
2199,"1810 KILBOURNE PL NW, Washington, DC, 20010",Match,Exact,"1810 Kilbourne Pl NW, WASHINGTON, DC, 20010","-77.0416,38.93056",76222586,L
2206,"1811 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1811 Upshur St NW, WASHINGTON, DC, 20011","-77.041626,38.941895",76222384,R
2216,"1813 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1813 Monroe St NW, WASHINGTON, DC, 20010","-77.041756,38.9333",76222574,R
2224,"1814 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"1814 Newton St NE, WASHINGTON, DC, 20018","-76.9793,38.934113",76229133,L
2233,"1815 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1815 Lamont St NW, WASHINGTON, DC, 20010","-77.04182,38.931465",76222585,R
2242,"1817 IRVING ST NW, Washington, DC, 20010",No_Match,,,"38.9290962,-77.044391",,
2251,"1818 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1818 Upshur St NW, WASHINGTON, DC, 20011","-77.04181,38.941864",76222384,L
2258,"1819 UPSHUR ST NE, Washington, DC, 20018",Match,Exact,"1819 Upshur St NE, WASHINGTON, DC, 20018","-76.979866,38.941776",76229048,R
2269,"1821 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1821 Monroe St NW, WASHINGTON, DC, 20010","-77.04197,38.9333",76222574,R
2276,"1824 MINNESOTA AVE SE, Washington, DC, 20020",Match,Exact,"1824 Minnesota Ave SE, WASHINGTON, DC, 20020","-76.97837,38.869675",76231730,L
2283,"1826 BAY ST SE, Washington, DC, 20003",Match,Exact,"1826 Bay St SE, WASHINGTON, DC, 20003","-76.97849,38.886868",76231393,L
2290,"1829 L ST NE, Washington, DC, 20002",Match,Exact,"1829 L St NE, WASHINGTON, DC, 20002","-76.97751,38.9037",76231244,R
2297,"1830 T PL SE, Washington, DC, 20020",Match,Exact,"1830 T Pl SE, WASHINGTON, DC, 20020","-76.97774,38.86701",76231765,L
2304,"1833 9TH ST NW, Washington, DC, 20001",Match,Exact,"1833 9th St NW, WASHINGTON, DC, 20001","-77.02395,38.914906",76224347,R
2315,"1836 BELMONT RD NW, Washington, DC, 20009",Match,Exact,"1836 Belmont Rd NW, WASHINGTON, DC, 20009","-77.04275,38.920563",76222738,L
2322,"1837 KILBOURNE PL NW, Washington, DC, 20010",Match,Exact,"1837 Kilbourne Pl NW, WASHINGTON, DC, 20010","-77.043,38.93059",76222586,R
2331,"1840 47TH PL NW, Washington, DC, 20007",Match,Exact,"1840 47th Pl NW, WASHINGTON, DC, 20007","-77.09039,38.913235",76220195,L
2339,"1843 L ST NE, Washington, DC, 20002",Match,Exact,"1843 L St NE, WASHINGTON, DC, 20002","-76.97727,38.9037",76231244,R
2346,"1846 8TH ST NW, Washington, DC, 20001",Match,Exact,"1846 8th St NW, WASHINGTON, DC, 20001","-77.022964,38.91479",76224400,L
2354,"1849 3RD ST NW, Washington, DC, 20001",Match,Exact,"1849 3rd St NW, WASHINGTON, DC, 20001","-77.01566,38.915516",76224596,R
2364,"1860 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1860 Upshur St NW, WASHINGTON, DC, 20011","-77.04274,38.941772",76222384,L
2371,"1879 INGLESIDE TER NW, Washington, DC, 20010",Match,Exact,"1879 Ingleside Ter NW, WASHINGTON, DC, 20010","-77.04258,38.935093",76222566,R
2379,"19 MICHIGAN AVE NE, Washington, DC, 20002",Match,Exact,"19 Michigan Ave NE, WASHINGTON, DC, 20002","-77.008316,38.92673",635190605,R
2388,"1901 3RD ST NW, Washington, DC, 20001",Match,Exact,"1901 3rd St NW, WASHINGTON, DC, 20001","-77.01575,38.91615",76224592,R
2395,"1903 NEW HAMPSHIRE AVE NW, Washington, DC, 20009",Match,Exact,"1903 New Hampshire Ave NW, WASHINGTON, DC, 20009","-77.037796,38.91565",76243053,R
2402,"1906 VALLEY TER SE, Washington, DC, 20032",No_Match,,,"38.8413782,-76.979955",,
2413,"1911 21ST PL SE, Washington, DC, 20020",Match,Exact,"1911 21st Pl SE, WASHINGTON, DC, 20020","-76.975876,38.867317",76231734,R
2420,"1915 C ST NE, Washington, DC, 20002",Match,Exact,"1915 C St NE, WASHINGTON, DC, 20002","-76.9771,38.893288",76231347,R
2428,"1918 17TH ST NW, Washington, DC, 20009",Match,Exact,"1918 17th St NW, WASHINGTON, DC, 20009","-77.03849,38.91632",76223093,L
2438,"1921 D ST NE, Washington, DC, 20002",Match,Exact,"1921 D St NE, WASHINGTON, DC, 20002","-76.97701,38.894764",76231345,R
2445,"1922 TRENTON PL SE, Washington, DC, 20020",Match,Exact,"1922 Trenton Pl SE, WASHINGTON, DC, 20020","-76.97619,38.845192",76232855,L
2454,"1926 17TH ST SE, Washington, DC, 20020",Match,Exact,"1926 17th St SE, WASHINGTON, DC, 20020","-76.98076,38.866898",76231207,L
2461,"1928 4TH ST NE, Washington, DC, 20002",Match,Exact,"1928 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.91638",76228637,L
2470,"1931 LINCOLN RD NE, Washington, DC, 20002",Match,Exact,"1931 Lincoln Rd NE, WASHINGTON, DC, 20002","-77.007385,38.916508",76224705,R
2478,"1936 3RD ST NW, Washington, DC, 20001",Match,Exact,"1936 3rd St NW, WASHINGTON, DC, 20001","-77.0159,38.916943",76224590,L
2486,"1941 BILTMORE ST NW, Washington, DC, 20009",Match,Exact,"1941 Biltmore St NW, WASHINGTON, DC, 20009","-77.04567,38.92234",76237707,R
2493,"1952 CALVERT ST NW, Washington, DC, 20009",Match,Exact,"1952 Calvert St NW, WASHINGTON, DC, 20009","-77.04609,38.923225",76222688,L
2500,"20 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"20 Florida Ave NE, WASHINGTON, DC, 20002","-77.008415,38.910534",76226583,L
2509,"2000 TREMONT ST SE, Washington, DC, 20020",Match,Non_Exact,"2000 Tremont St, WASHINGTON, DC, 20020","-76.97663,38.84585",76244494,L
2518,"2004 4TH ST NE, Washington, DC, 20002",Match,Exact,"2004 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.91709",76228634,L
2525,"2006 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"2006 Franklin St NE, WASHINGTON, DC, 20018","-76.97551,38.925587",76229201,L
2532,"201 ASCOT PL NE, Washington, DC, 20002",Match,Exact,"201 Ascot Pl NE, WASHINGTON, DC, 20002","-77.00343,38.92075",76228569,R
2539,"2011 QUINCY ST NE, Washington, DC, 20018",Match,Exact,"2011 Quincy St NE, WASHINGTON, DC, 20018","-76.97609,38.93722",76229139,R
2548,"2016 SAVANNAH PL SE, Washington, DC, 20020",Match,Exact,"2016 Savannah Pl SE, WASHINGTON, DC, 20020","-76.97539,38.84984",76232756,L
2555,"2020 14TH ST SE, Washington, DC, 20020",Match,Exact,"2020 14th St SE, WASHINGTON, DC, 20020","-76.98543,38.865704",76231114,L
2562,"2021 FLAGLER PL NW, Washington, DC, 20001",Match,Exact,"2021 Flagler Pl NW, WASHINGTON, DC, 20001","-77.01353,38.91726",76224633,R
2570,"2027 37TH ST NW, Washington, DC, 20007",Match,Exact,"2027 37th St NW, WASHINGTON, DC, 20007","-77.072876,38.917324",76239419,R
2578,"202A WARREN ST NE, Washington, DC, 20002",Match,Exact,"202 Warren St NE, WASHINGTON, DC, 20002","-76.98649,38.892117",76230350,L
2587,"2032 48TH ST NW, Washington, DC, 20007",Match,Exact,"2032 48th St NW, WASHINGTON, DC, 20007","-77.09437,38.917492",76220050,L
2595,"204 14TH ST NE, Washington, DC, 20002",Match,Exact,"204 14th St NE, WASHINGTON, DC, 20002","-76.98553,38.892147",76230352,L
2603,"205 3RD ST NE, Washington, DC, 20002",Match,Exact,"205 3rd St NE, WASHINGTON, DC, 20002","-77.00202,38.892387",76239082,R
2610,"207 C ST SE, Washington, DC, 20003",Match,Exact,"207 C St SE, WASHINGTON, DC, 20003","-77.00336,38.88603",76230537,R
2619,"209 13TH ST NE, Washington, DC, 20002",Match,Exact,"209 13th St NE, WASHINGTON, DC, 20002","-76.98829,38.892696",76240346,R
2626,"21 16TH ST NE, Washington, DC, 20002",Match,Exact,"21 16th St NE, WASHINGTON, DC, 20002","-76.98219,38.89027",632575614,R
2633,"210 58TH ST NE, Washington, DC, 20019",Match,Exact,"210 58th St NE, WASHINGTON, DC, 20019","-76.9178,38.891277",623857610,L
2642,"2103 1ST ST NW, Washington, DC, 20001",Match,Exact,"2103 1st St NW, WASHINGTON, DC, 20001","-77.01213,38.918182",76224587,R
2649,"211 6TH ST SE, Washington, DC, 20003",Match,Exact,"211 6th St SE, WASHINGTON, DC, 20003","-76.998474,38.88744",76229937,R
2656,"2112 SHEPHERD ST NE, Washington, DC, 20018",Match,Exact,"2112 Shepherd St NE, WASHINGTON, DC, 20018","-76.97504,38.939667",76229097,L
2666,"2116 DUNMORE LN NW, Washington, DC, 20007",Match,Non_Exact,"2116 Dunmore Ln, WASHINGTON, DC, 20007","-77.0864,38.917553",623977321,R
2673,"212 15TH ST NE, Washington, DC, 20002",Match,Exact,"212 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.892555",76230444,L
2682,"2120 DUNMORE LN NW, Washington, DC, 20007",Match,Non_Exact,"2120 Dunmore Ln, WASHINGTON, DC, 20007","-77.08631,38.917538",623977321,R
2689,"2123 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2123 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.07258,38.91887",76239315,R
2696,"213 14TH PL NE, Washington, DC, 20002",Match,Exact,"213 14th Pl NE, WASHINGTON, DC, 20002","-76.98455,38.892345",76230443,R
2705,"2132 37TH ST NW, Washington, DC, 20007",Match,Exact,"2132 37th St NW, WASHINGTON, DC, 20007","-77.07299,38.9192",76239318,L
2712,"2137 R ST NW, Washington, DC, 20008",Match,Exact,"2137 R St NW, WASHINGTON, DC, 20008","-77.04787,38.91262",76222761,R
2719,"2142 BRANCH AVE SE, Washington, DC, 20020",Match,Exact,"2142 Branch Ave SE, WASHINGTON, DC, 20020","-76.9593,38.86363",76232133,L
2726,"216 11TH ST NE, Washington, DC, 20002",Match,Exact,"216 11th St NE, WASHINGTON, DC, 20002","-76.991554,38.892525",76230354,L
2733,"217 9TH ST NE, Washington, DC, 20002",Match,Exact,"217 9th St NE, WASHINGTON, DC, 20002","-76.993744,38.892323",76229993,R
2750,"220 56TH ST NE, Washington, DC, 20019",Match,Exact,"220 56th St NE, WASHINGTON, DC, 20019","-76.92165,38.89175",76237201,L
2762,"2203 WYOMING AVE NW, Washington, DC, 20008",Match,Exact,"2203 Wyoming Ave NW, WASHINGTON, DC, 20008","-77.049385,38.917084",76222671,R
2771,"2208 Q ST NW, Washington, DC, 20008",Match,Exact,"2208 Q St NW, WASHINGTON, DC, 20008","-77.049034,38.911114",76239986,L
2780,"2210 32ND ST SE, Washington, DC, 20020",Match,Exact,"2210 32nd St SE, WASHINGTON, DC, 20020","-76.96147,38.862717",76232092,L
2789,"2215 30TH ST SE, Washington, DC, 20020",Match,Exact,"2215 30th St SE, WASHINGTON, DC, 20020","-76.96481,38.862026",76232067,R
2797,"2220 Q ST SE, Washington, DC, 20020",Match,Exact,"2220 Q St SE, WASHINGTON, DC, 20020","-76.97392,38.87076",76231748,L
2804,"2225 12TH PL NW, Washington, DC, 20009",Match,Exact,"2225 12th Pl NW, WASHINGTON, DC, 20009","-77.02881,38.91998",76224251,R
2813,"2229 10TH ST NW, Washington, DC, 20001",Match,Exact,"2229 10th St NW, WASHINGTON, DC, 20001","-77.02598,38.919598",76224271,R
2820,"223 QUACKENBOS ST NE, Washington, DC, 20011",Match,Exact,"223 Quackenbos St NE, WASHINGTON, DC, 20011","-77.00362,38.963753",76227974,R
2829,"2235 13TH ST NE, Washington, DC, 20018",Match,Exact,"2235 13th St NE, WASHINGTON, DC, 20018","-76.987495,38.919884",76228920,R
2837,"224 SEATON PL NE, Washington, DC, 20002",Match,Exact,"224 Seaton Pl NE, WASHINGTON, DC, 20002","-77.00311,38.914837",76228626,L
2850,"2245 13TH ST NW, Washington, DC, 20009",Match,Exact,"2245 13th St NW, WASHINGTON, DC, 20009","-77.0296,38.91978",76224250,R
2861,"225 OGLETHORPE ST NE, Washington, DC, 20011",Match,Exact,"225 Oglethorpe St NE, WASHINGTON, DC, 20011","-77.00378,38.961254",76240087,R
2869,"226 14TH PL NE, Washington, DC, 20002",Match,Exact,"226 14th Pl NE, WASHINGTON, DC, 20002","-76.98459,38.892532",76230443,L
2881,"227 62ND ST NE, Washington, DC, 20019",Match,Exact,"227 62nd St NE, WASHINGTON, DC, 20019","-76.91228,38.892235",76234221,R
2888,"228 56TH ST NE, Washington, DC, 20019",Match,Exact,"228 56th St NE, WASHINGTON, DC, 20019","-76.921585,38.891933",76237201,L
2896,"23 15TH ST NE, Washington, DC, 20002",Match,Exact,"23 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.890087",76230492,R
2903,"230 11TH ST SE, Washington, DC, 20003",Match,Exact,"230 11th St SE, WASHINGTON, DC, 20003","-76.99151,38.886745",76230069,L
2910,"2301 38TH ST NW, Washington, DC, 20007",Match,Exact,"2301 38th St NW, WASHINGTON, DC, 20007","-77.07602,38.919933",76220982,R
2917,"2306 MONROE ST NE, Washington, DC, 20018",Match,Exact,"2306 Monroe St NE, WASHINGTON, DC, 20018","-76.97332,38.933125",76229157,L
2924,"2308 North CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"2308 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.92037",76224670,L
2932,"2314 MINNESOTA AVE SE, Washington, DC, 20020",Match,Exact,"2314 Minnesota Ave SE, WASHINGTON, DC, 20020","-76.97284,38.872433",76231786,L
2939,"232 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"232 Gallatin St NW, WASHINGTON, DC, 20011","-77.0143,38.95224",76223796,L
2946,"2324 19TH ST NW, Washington, DC, 20009",Match,Exact,"2324 19th St NW, WASHINGTON, DC, 20009","-77.04516,38.91983",76222727,L
2953,"2328 36TH ST SE, Washington, DC, 20020",Match,Exact,"2328 36th St SE, WASHINGTON, DC, 20020","-76.95632,38.86123",76232153,L
2962,"2331 ASHMEAD PL NW, Washington, DC, 20009",Match,Exact,"2331 Ashmead Pl NW, WASHINGTON, DC, 20009","-77.047905,38.919342",76222705,R
2972,"2344 Q ST SE, Washington, DC, 20020",Match,Exact,"2344 Q St SE, WASHINGTON, DC, 20020","-76.972626,38.870758",76231796,L
2982,"237 16TH ST SE, Washington, DC, 20003",Match,Exact,"237 16th St SE, WASHINGTON, DC, 20003","-76.98223,38.88636",76230935,R
2994,"24 WALNUT ST NW, Washington, DC, 20012",Match,Exact,"24 Walnut St NW, WASHINGTON, DC, 20012","-77.011154,38.97233",76222048,L
3003,"2407 IRVING ST NE, Washington, DC, 20018",Match,Exact,"2407 Irving St NE, WASHINGTON, DC, 20018","-76.97205,38.929146",76229266,R
3013,"241 56TH ST NE, Washington, DC, 20019",Match,Exact,"241 56th St NE, WASHINGTON, DC, 20019","-76.921455,38.8922",76237201,R
3020,"2411 S ST SE, Washington, DC, 20020",Match,Exact,"2411 S St SE, WASHINGTON, DC, 20020","-76.971985,38.868233",76239600,R
