ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
1483,"151 11TH ST NE, Washington, DC, 20002",Match,Exact,"151 11th St NE, WASHINGTON, DC, 20002","-76.991516,38.890934",76237019,R
1493,"1511 28TH ST SE, Washington, DC, 20020",Match,Exact,"1511 28th St SE, WASHINGTON, DC, 20020","-76.96779,38.872086",76231819,R
1500,"1512 8TH ST NW, Washington, DC, 20001",Match,Exact,"1512 8th St NW, WASHINGTON, DC, 20001","-77.02296,38.90988",76226198,L
1510,"1513 HOWARD RD SE, Washington, DC, 20020",Match,Exact,"1513 Howard Rd SE, WASHINGTON, DC, 20020","-76.98589,38.85748",76232420,R
1520,"1515 A ST SE, Washington, DC, 20003",Match,Exact,"1515 A St SE, WASHINGTON, DC, 20003","-76.98339,38.88866",76230511,R
1533,"1516 W ST SE, Washington, DC, 20020",Match,Exact,"1516 W St SE, WASHINGTON, DC, 20020","-76.983696,38.863815",76231194,L
1540,"1518 E ST SE, Washington, DC, 20003",Match,Exact,"1518 E St SE, WASHINGTON, DC, 20003","-76.983345,38.88285",76230953,L
1547,"1520 FORT DAVIS PL SE, Washington, DC, 20020",Match,Exact,"1520 Fort Davis Pl SE, WASHINGTON, DC, 20020","-76.94569,38.868412",76233769,L
1555,"1521 ISHERWOOD ST NE, Washington, DC, 20002",Match,Exact,"1521 Isherwood St NE, WASHINGTON, DC, 20002","-76.98331,38.89545",76230439,R
1562,"1522 WHITE PL SE, Washington, DC, 20020",Match,Exact,"1522 White Pl SE, WASHINGTON, DC, 20020","-76.972015,38.87245",76231787,L
1574,"1524 OGDEN ST NW, Washington, DC, 20010",Match,Exact,"1524 Ogden St NW, WASHINGTON, DC, 20010","-77.03496,38.9356",76238356,L
1585,"1526 23RD ST SE, Washington, DC, 20020",Match,Exact,"1526 23rd St SE, WASHINGTON, DC, 20020","-76.97317,38.871387",76231747,L
1592,"1528 26TH ST NW, Washington, DC, 20007",Match,Exact,"1528 26th St NW, WASHINGTON, DC, 20007","-77.05478,38.90963",76225146,L
1600,"153 47TH ST NE, Washington, DC, 20019",Match,Exact,"153 47th St NE, WASHINGTON, DC, 20019","-76.93486,38.891132",76233507,R
1608,"1531 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1531 Upshur St NW, WASHINGTON, DC, 20011","-77.035484,38.941883",76222406,R
1616,"1533 K ST SE, Washington, DC, 20003",Match,Exact,"1533 K St SE, WASHINGTON, DC, 20003","-76.98302,38.87838",76231004,R
1626,"1536 A ST NE, Washington, DC, 20002",Match,Exact,"1536 A St NE, WASHINGTON, DC, 20002","-76.9831,38.890945",76230498,L
1635,"1538 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1538 Constitution Ave NE, WASHINGTON, DC, 20002","-76.98308,38.89202",76230488,L
1642,"1541 3RD ST NW, Washington, DC, 20001",Match,Exact,"1541 3rd St NW, WASHINGTON, DC, 20001","-77.01517,38.91056",76226469,R
1655,"1556 3RD ST NW, Washington, DC, 20001",Match,Exact,"1556 3rd St NW, WASHINGTON, DC, 20001","-77.0152,38.910717",76226469,L
1662,"16 14TH ST SE, Washington, DC, 20003",Match,Exact,"16 14th St SE, WASHINGTON, DC, 20003","-76.9855,38.8896",76230395,L
1669,"1600 45TH ST NW, Washington, DC, 20007",Match,Exact,"1600 45th St NW, WASHINGTON, DC, 20007","-77.08509,38.910183",76224757,L
1676,"1603 LINCOLN RD NE, Washington, DC, 20002",Match,Exact,"1603 Lincoln Rd NE, WASHINGTON, DC, 20002","-77.00895,38.911236",76240538,R
1683,"1605 MARION ST NW, Washington, DC, 20001",Match,Exact,"1605 Marion St NW, WASHINGTON, DC, 20001","-77.020905,38.91126",76224429,R
1690,"1606 W ST NE, Washington, DC, 20018",Match,Exact,"1606 W St NE, WASHINGTON, DC, 20018","-76.980576,38.919193",76229004,L
1699,"1608 MONTAGUE ST NW, Washington, DC, 20011",Match,Exact,"1608 Montague St NW, WASHINGTON, DC, 20011","-77.03664,38.95927",76222252,L
1708,"161 V ST NE, Washington, DC, 20002",Match,Exact,"161 V St NE, WASHINGTON, DC, 20002","-77.00395,38.91809",76243067,R
1717,"1612 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"1612 Kearney St NE, WASHINGTON, DC, 20018","-76.982315,38.931007",76228863,L
1726,"1614 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1614 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.01701,38.911583",76226455,L
1734,"1616 33RD ST NW, Washington, DC, 20007",Match,Exact,"1616 33rd St NW, WASHINGTON, DC, 20007","-77.06613,38.911182",76224862,L
1741,"1616 T ST NW, Washington, DC, 20009",Match,Exact,"1616 T St NW, WASHINGTON, DC, 20009","-77.03757,38.91556",76223099,L
1752,"1617 RIGGS PL NW, Washington, DC, 20009",Match,Exact,"1617 Riggs Pl NW, WASHINGTON, DC, 20009","-77.0369,38.913364",76223111,R
1762,"1618 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"1618 Newton St NE, WASHINGTON, DC, 20018","-76.98247,38.93397",76228816,L
1769,"162 UPSAL ST SE, Washington, DC, 20032",Match,Exact,"162 Upsal St SE, WASHINGTON, DC, 20032","-77.00352,38.837997",76232288,L
1777,"1621 C ST SE, Washington, DC, 20003",Match,Exact,"1621 C St SE, WASHINGTON, DC, 20003","-76.98188,38.885338",76230939,R
1784,"1622 G ST SE, Washington, DC, 20003",Match,Exact,"1622 G St SE, WASHINGTON, DC, 20003","-76.98185,38.88128",76230979,L
1791,"1624 29TH ST NW, Washington, DC, 20007",Match,Exact,"1624 29th St NW, WASHINGTON, DC, 20007","-77.058235,38.91108",76221302,L
1798,"1626 TRINIDAD AVE NE, Washington, DC, 20002",Match,Exact,"1626 Trinidad Ave NE, WASHINGTON, DC, 20002","-76.983986,38.906498",76230189,L
1805,"1629 POTOMAC AVE SE, Washington, DC, 20003",Match,Exact,"1629 Potomac Ave SE, WASHINGTON, DC, 20003","-76.981766,38.881836",76230977,R
1816,"1631 MARION ST NW, Washington, DC, 20001",Match,Exact,"1631 Marion St NW, WASHINGTON, DC, 20001","-77.020905,38.911625",76224429,R
1823,"1633 31ST ST NW, Washington, DC, 20007",Match,Exact,"1633 31st St NW, WASHINGTON, DC, 20007","-77.06234,38.91143",76224889,R
1832,"1636 44TH ST NW, Washington, DC, 20007",Match,Exact,"1636 44th St NW, WASHINGTON, DC, 20007","-77.081375,38.912056",76220225,L
1842,"1639 MYRTLE ST NW, Washington, DC, 20012",Match,Exact,"1639 Myrtle St NW, WASHINGTON, DC, 20012","-77.03771,38.987217",76221485,R
1849,"1641 LANG PL NE, Washington, DC, 20002",Match,Exact,"1641 Lang Pl NE, WASHINGTON, DC, 20002","-76.97993,38.904354",76230268,R
1860,"1648 35TH ST NW, Washington, DC, 20007",Match,Exact,"1648 35th St NW, WASHINGTON, DC, 20007","-77.069244,38.91217",76234981,L
1867,"165 CONCORD PL NE, Washington, DC, 20011",No_Match,,,,,
1875,"1654 PRIMROSE RD NW, Washington, DC, 20012",Match,Exact,"1654 Primrose Rd NW, WASHINGTON, DC, 20012","-77.03827,38.988674",76221461,L
1882,"1659 KRAMER ST NE, Washington, DC, 20002",Match,Exact,"1659 Kramer St NE, WASHINGTON, DC, 20002","-76.98072,38.89779",76230424,R
1891,"1665 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1665 Montello Ave NE, WASHINGTON, DC, 20002","-76.98612,38.90854",76230117,R
1903,"1679 35TH ST NW, Washington, DC, 20007",Match,Exact,"1679 35th St NW, WASHINGTON, DC, 20007","-77.069244,38.91312",76221082,R
1910,"17 15TH ST SE, Washington, DC, 20003",Match,Exact,"17 15th St SE, WASHINGTON, DC, 20003","-76.983665,38.88958",76230494,R
1919,"1700 D ST SE, Washington, DC, 20003",Match,Exact,"1700 D St SE, WASHINGTON, DC, 20003","-76.980675,38.884113",76230973,L
1926,"1702 D ST SE, Washington, DC, 20003",Match,Exact,"1702 D St SE, WASHINGTON, DC, 20003","-76.980644,38.884113",76230973,L
1934,"1703 D ST SE, Washington, DC, 20003",Match,Exact,"1703 D St SE, WASHINGTON, DC, 20003","-76.980644,38.884087",76230973,R
1943,"1706 4TH ST NW, Washington, DC, 20001",Match,Exact,"1706 4th St NW, WASHINGTON, DC, 20001","-77.01619,38.912937",76224617,L
1950,"1708 ALLISON ST NE, Washington, DC, 20017",Match,Exact,"1708 Allison St NE, WASHINGTON, DC, 20017","-76.98143,38.945267",76228381,L
1957,"1709 LANG PL NE, Washington, DC, 20002",Match,Exact,"1709 Lang Pl NE, WASHINGTON, DC, 20002","-76.97875,38.904358",76230270,R
1964,"1711 FORT DAVIS ST SE, Washington, DC, 20020",Match,Exact,"1711 Fort Davis St SE, WASHINGTON, DC, 20020","-76.94894,38.86649",76233749,R
1973,"1713 OTIS ST NE, Washington, DC, 20018",Match,Exact,"1713 Otis St NE, WASHINGTON, DC, 20018","-76.98108,38.935",76228814,R
1981,"1715 A ST SE, Washington, DC, 20003",Match,Exact,"1715 A St SE, WASHINGTON, DC, 20003","-76.980446,38.88866",76230528,R
1988,"1716 16TH ST SE, Washington, DC, 20020",Match,Exact,"1716 16th St SE, WASHINGTON, DC, 20020","-76.9822,38.86878",76231143,L
1998,"1717 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"1717 Kearney St NE, WASHINGTON, DC, 20018","-76.98071,38.931057",76228879,R
2007,"1719 SEATON ST NW, Washington, DC, 20009",Match,Exact,"1719 Seaton St NW, WASHINGTON, DC, 20009","-77.038925,38.91758",76223071,R
2014,"1721 HARVARD ST NW, Washington, DC, 20009",Match,Exact,"1721 Harvard St NW, WASHINGTON, DC, 20009","-77.04063,38.9272",76222881,R
2023,"1724 21ST ST NW, Washington, DC, 20009",Match,Exact,"1724 21st St NW, WASHINGTON, DC, 20009","-77.046646,38.91304",632575744,L
2030,"1725 NEWTON ST NW, Washington, DC, 20010",Match,Exact,"1725 Newton St NW, WASHINGTON, DC, 20010","-77.039635,38.934193",76222819,R
2039,"1728 6TH ST NW, Washington, DC, 20001",Match,Exact,"1728 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.91336",76224453,L
2049,"1729 VERBENA ST NW, Washington, DC, 20012",Match,Exact,"1729 Verbena St NW, WASHINGTON, DC, 20012","-77.03814,38.99303",76221339,R
2058,"1731 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1731 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.97937,38.885303",76230970,R
2067,"1732 V NW, Washington, DC, 20009",Match,Non_Exact,"1732 V St NW, WASHINGTON, DC, 20009","-77.03887,38.918102",76223086,L
2074,"1734 L ST NE, Washington, DC, 20002",Match,Exact,"1734 L St NE, WASHINGTON, DC, 20002","-76.9789,38.90373",76230276,L
2083,"1736 ALLISON ST NE, Washington, DC, 20017",Match,Exact,"1736 Allison St NE, WASHINGTON, DC, 20017","-76.98107,38.945267",76228381,L
2090,"1738 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1738 Irving St NW, WASHINGTON, DC, 20010","-77.040184,38.9288",76222870,L
2097,"1741 11TH ST NW, Washington, DC, 20001",Match,Exact,"1741 11th St NW, WASHINGTON, DC, 20001","-77.027016,38.91305",76224319,R
2104,"1743 41ST PL SE, Washington, DC, 20020",Match,Exact,"1743 41st Pl SE, WASHINGTON, DC, 20020","-76.944786,38.867382",76233773,R
2118,"1750 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1750 Hobart St NW, WASHINGTON, DC, 20009","-77.04155,38.928",632575807,L
2127,"1755 HARVARD ST NW, Washington, DC, 20009",Match,Exact,"1755 Harvard St NW, WASHINGTON, DC, 20009","-77.04131,38.927193",76222874,R
2134,"1760 E ST NE, Washington, DC, 20002",Match,Exact,"1760 E St NE, WASHINGTON, DC, 20002","-76.9789,38.896126",76231333,L
2143,"1768 GALES ST NE, Washington, DC, 20002",Match,Exact,"1768 Gales St NE, WASHINGTON, DC, 20002","-76.97848,38.89792",76230457,L
2150,"1776 LYMAN PL NE, Washington, DC, 20002",Match,Exact,"1776 Lyman Pl NE, WASHINGTON, DC, 20002","-76.97789,38.904984",76231241,L
2162,"18 UNDERWOOD PL NW, Washington, DC, 20012",Match,Exact,"18 Underwood Pl NW, WASHINGTON, DC, 20012","-77.00959,38.969086",76222085,L
2169,"1801 E ST NE, Washington, DC, 20002",Match,Exact,"1801 E St NE, WASHINGTON, DC, 20002","-76.97896,38.8961",76231333,R
2176,"1802 S ST NW, Washington, DC, 20009",Match,Exact,"1802 S St NW, WASHINGTON, DC, 20009","-77.04179,38.914078",76222806,L
2184,"1804 VERNON ST NW, Washington, DC, 20009",Match,Exact,"1804 Vernon St NW, WASHINGTON, DC, 20009","-77.04185,38.916973",76222783,L
2192,"1807 PHELPS PL NW, Washington, DC, 20008",Match,Exact,"1807 Phelps Pl NW, WASHINGTON, DC, 20008","-77.048935,38.915985",76235022,L
2200,"1810 ONTARIO PL NW, Washington, DC, 20009",Match,Exact,"1810 Ontario Pl NW, WASHINGTON, DC, 20009","-77.04281,38.92524",76222876,L
2207,"1812 35TH ST NW, Washington, DC, 20007",Match,Exact,"1812 35th St NW, WASHINGTON, DC, 20007","-77.06935,38.914715",76221075,L
2217,"1813 UPSHUR ST NE, Washington, DC, 20018",Match,Exact,"1813 Upshur St NE, WASHINGTON, DC, 20018","-76.97997,38.941776",76229048,R
2225,"1814 ONTARIO PL NW, Washington, DC, 20009",Match,Exact,"1814 Ontario Pl NW, WASHINGTON, DC, 20009","-77.04289,38.925186",76222876,L
2234,"1815 M ST NE, Washington, DC, 20002",Match,Exact,"1815 M St NE, WASHINGTON, DC, 20002","-76.97733,38.905613",76231237,R
2243,"1817 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"1817 Kearney St NE, WASHINGTON, DC, 20018","-76.979065,38.93113",76229164,R
2252,"1818 VARNUM ST NW, Washington, DC, 20011",Match,Exact,"1818 Varnum St NW, WASHINGTON, DC, 20011","-77.041664,38.94293",76222225,L
2259,"1820 A ST SE, Washington, DC, 20003",Match,Exact,"1820 A St SE, WASHINGTON, DC, 20003","-76.97859,38.888683",76231391,L
2270,"1821 POTOMAC AVE SE, Washington, DC, 20003",Match,Exact,"1821 Potomac Ave SE, WASHINGTON, DC, 20003","-76.978584,38.88313",76231604,R
2277,"1824 R ST NW, Washington, DC, 20009",Match,Exact,"1824 R St NW, WASHINGTON, DC, 20009","-77.042145,38.912594",76223080,L
2284,"1826 L ST NE, Washington, DC, 20002",Match,Exact,"1826 L St NE, WASHINGTON, DC, 20002","-76.97754,38.90373",76231244,L
2291,"1829 MONROE ST NE, Washington, DC, 20018",Match,Exact,"1829 Monroe St NE, WASHINGTON, DC, 20018","-76.97901,38.9331",76229135,R
2298,"1831 9TH ST NW, Washington, DC, 20001",Match,Exact,"1831 9th St NW, WASHINGTON, DC, 20001","-77.02395,38.914886",76224347,R
2305,"1833 BURKE ST SE, Washington, DC, 20003",Match,Exact,"1833 Burke St SE, WASHINGTON, DC, 20003","-76.9784,38.886127",76231595,R
2316,"1836 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1836 Lamont St NW, WASHINGTON, DC, 20010","-77.0424,38.93144",76222585,L
2323,"1837 ONTARIO PL NW, Washington, DC, 20009",Match,Exact,"1837 Ontario Pl NW, WASHINGTON, DC, 20009","-77.04335,38.92492",76222876,R
2332,"1840 ONTARIO PL NW, Washington, DC, 20009",Match,Exact,"1840 Ontario Pl NW, WASHINGTON, DC, 20009","-77.04341,38.924843",76222876,L
2340,"1843 N CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"1843 N Capitol St NE, WASHINGTON, DC, 20002","-77.00903,38.915024",76224684,R
2347,"1846 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1846 Upshur St NW, WASHINGTON, DC, 20011","-77.042435,38.941833",76222384,L
2355,"1849 S ST SE, Washington, DC, 20020",Match,Exact,"1849 S St SE, WASHINGTON, DC, 20020","-76.977234,38.868225",76231754,R
2365,"1861 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1861 Monroe St NW, WASHINGTON, DC, 20010","-77.04303,38.9333",76222574,R
2372,"1879 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1879 Monroe St NW, WASHINGTON, DC, 20010","-77.04351,38.933304",76222574,R
2380,"19 RHODE ISLAND AVE NE, Washington, DC, 20002",Match,Exact,"19 Rhode Island Ave NE, WASHINGTON, DC, 20002","-77.00841,38.91701",76224685,R
2389,"1901 4TH ST NW, Washington, DC, 20001",Match,Exact,"1901 4th St NW, WASHINGTON, DC, 20001","-77.01732,38.915955",76224449,R
2396,"1903 TREMONT ST SE, Washington, DC, 20020",Match,Non_Exact,"1903 Tremont St, WASHINGTON, DC, 20020","-76.97661,38.845856",76244494,L
2403,"1907 QUINCY ST NW, Washington, DC, 20011",Match,Exact,"1907 Quincy St NW, WASHINGTON, DC, 20011","-77.04428,38.938057",76222228,R
2414,"1911 37TH ST NW, Washington, DC, 20007",Match,Exact,"1911 37th St NW, WASHINGTON, DC, 20007","-77.0728,38.915546",76221044,R
2421,"1915 TRENTON PL SE, Washington, DC, 20020",Match,Exact,"1915 Trenton Pl SE, WASHINGTON, DC, 20020","-76.97434,38.845417",76232855,L
2429,"1918 LAWRENCE ST NE, Washington, DC, 20018",Match,Exact,"1918 Lawrence St NE, WASHINGTON, DC, 20018","-76.97759,38.93214",76229137,L
2439,"1921 M ST NE, Washington, DC, 20002",Match,Exact,"1921 M St NE, WASHINGTON, DC, 20002","-76.97512,38.905605",76231271,R
2446,"1923 2ND ST NW, Washington, DC, 20001",Match,Exact,"1923 2nd St NW, WASHINGTON, DC, 20001","-77.014404,38.916317",76224603,R
2455,"1926 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1926 Bennett Pl NE, WASHINGTON, DC, 20002","-76.975876,38.899506",76231285,L
2464,"1928 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"1928 Franklin St NE, WASHINGTON, DC, 20018","-76.97724,38.925587",76236632,L
2471,"1932 15TH ST NW, Washington, DC, 20009",Match,Exact,"1932 15th St NW, WASHINGTON, DC, 20009","-77.03455,38.916424",76223177,L
2480,"1936 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1936 Bennett Pl NE, WASHINGTON, DC, 20002","-76.975784,38.899506",76231285,L
2487,"1942 GOOD HOPE RD SE, Washington, DC, 20020",Match,Exact,"1942 Good Hope Rd SE, WASHINGTON, DC, 20020","-76.977135,38.86502",76231767,L
2494,"1955 3RD ST NW, Washington, DC, 20001",Match,Exact,"1955 3rd St NW, WASHINGTON, DC, 20001","-77.01586,38.916946",76224590,R
2501,"20 GIRARD ST NE, Washington, DC, 20002",Match,Exact,"20 Girard St NE, WASHINGTON, DC, 20002","-77.00863,38.925896",76236901,L
2510,"2001 37TH ST NW, Washington, DC, 20007",Match,Exact,"2001 37th St NW, WASHINGTON, DC, 20007","-77.07286,38.91705",76239419,R
2519,"2004 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"2004 Franklin St NE, WASHINGTON, DC, 20018","-76.97571,38.92559",76229201,L
2526,"2007 48TH ST NW, Washington, DC, 20007",Match,Exact,"2007 48th St NW, WASHINGTON, DC, 20007","-77.094345,38.917263",76220050,R
2533,"201 MORGAN ST NW, Washington, DC, 20001",Match,Exact,"201 Morgan St NW, WASHINGTON, DC, 20001","-77.01373,38.90648",76226503,R
2540,"2012 2ND ST NW, Washington, DC, 20001",Match,Exact,"2012 2nd St NW, WASHINGTON, DC, 20001","-77.01465,38.918144",76236720,L
2549,"2016 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2016 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.071846,38.917507",76236505,L
2556,"2020 1ST ST NW, Washington, DC, 20001",Match,Exact,"2020 1st St NW, WASHINGTON, DC, 20001","-77.01217,38.91726",76224638,L
2563,"2022 C ST NE, Washington, DC, 20002",Match,Exact,"2022 C St NE, WASHINGTON, DC, 20002","-76.97595,38.893314",76231348,R
2572,"2027 BENNING RD NE, Washington, DC, 20002",Match,Exact,"2027 Benning Rd NE, WASHINGTON, DC, 20002","-76.97526,38.89868",76231351,R
2579,"202B WARREN ST NE, Washington, DC, 20002",Match,Exact,"202 Warren St NE, WASHINGTON, DC, 20002","-76.98649,38.892117",76230350,L
2588,"2034 37TH ST NW, Washington, DC, 20007",Match,Exact,"2034 37th St NW, WASHINGTON, DC, 20007","-77.07293,38.9177",76239419,L
2596,"204 35TH ST NE, Washington, DC, 20019",Match,Exact,"204 35th St NE, WASHINGTON, DC, 20019","-76.9533,38.892536",76233107,L
2604,"205 3RD ST SE, Washington, DC, 20003",Match,Exact,"205 3rd St SE, WASHINGTON, DC, 20003","-77.00206,38.88698",76229903,R
2611,"208 35TH ST NE, Washington, DC, 20019",Match,Exact,"208 35th St NE, WASHINGTON, DC, 20019","-76.95323,38.8926",76233107,L
2620,"209 44TH ST NE, Washington, DC, 20019",Match,Exact,"209 44th St NE, WASHINGTON, DC, 20019","-76.939186,38.89232",76233473,R
2627,"21 RANDOLPH PL NW, Washington, DC, 20001",Match,Exact,"21 Randolph Pl NW, WASHINGTON, DC, 20001","-77.00977,38.913357",76224657,R
2635,"2100 12TH ST NW, Washington, DC, 20009",Match,Exact,"2100 12th St NW, WASHINGTON, DC, 20009","-77.0281,38.918167",76224260,L
2643,"2103 HUIDEKOPER PL NW, Washington, DC, 20007",Match,Exact,"2103 Huidekoper Pl NW, WASHINGTON, DC, 20007","-77.07407,38.918247",76221016,R
2650,"211 BRYANT ST NE, Washington, DC, 20002",Match,Exact,"211 Bryant St NE, WASHINGTON, DC, 20002","-77.003296,38.921288",76228572,R
2660,"2115 SUDBURY PL NW, Washington, DC, 20012",Match,Exact,"2115 Sudbury Pl NW, WASHINGTON, DC, 20012","-77.045876,38.98924",76221315,R
2667,"2117 BANCROFT PL NW, Washington, DC, 20008",Match,Exact,"2117 Bancroft Pl NW, WASHINGTON, DC, 20008","-77.046684,38.91485",76222757,R
2674,"212 33RD ST NE, Washington, DC, 20019",Match,Exact,"212 33rd St NE, WASHINGTON, DC, 20019","-76.960144,38.89234",76231491,L
2683,"2120 FLAGLER PL NW, Washington, DC, 20001",Match,Exact,"2120 Flagler Pl NW, WASHINGTON, DC, 20001","-77.01356,38.91836",76224581,L
2690,"2124 32ND PL SE, Washington, DC, 20020",Match,Exact,"2124 32nd Pl SE, WASHINGTON, DC, 20020","-76.96047,38.86394",76232084,L
2697,"2130 12TH PL NW, Washington, DC, 20009",Match,Exact,"2130 12th Pl NW, WASHINGTON, DC, 20009","-77.028854,38.918972",632871095,R
2706,"2132 CATHEDRAL AVE NW, Washington, DC, 20008",Match,Exact,"2132 Cathedral Ave NW, WASHINGTON, DC, 20008","-77.049706,38.924065",76222623,L
2713,"214 11TH ST NE, Washington, DC, 20002",Match,Exact,"214 11th St NE, WASHINGTON, DC, 20002","-76.991554,38.892464",76230354,L
2720,"2145 36TH PL SE, Washington, DC, 20020",Match,Exact,"2145 36th Pl SE, WASHINGTON, DC, 20020","-76.95617,38.86447",76232138,R
2727,"216 5TH ST SE, Washington, DC, 20003",Match,Exact,"216 5th St SE, WASHINGTON, DC, 20003","-76.9995,38.887386",76229930,L
2737,"219 12TH ST SE, Washington, DC, 20003",Match,Exact,"219 12th St SE, WASHINGTON, DC, 20003","-76.990265,38.887127",76230371,R
2751,"220 ASPEN ST NW, Washington, DC, 20012",Match,Exact,"220 Aspen St NW, WASHINGTON, DC, 20012","-77.01475,38.972313",76222032,L
2764,"2205 RETTA GILLIAM CT SE, Washington, DC, 20020",Match,Non_Exact,"2205 Retta Gilliam Ct, WASHINGTON, DC, 20020","-76.97558,38.866085",632871115,R
2772,"2208 WYOMING AVE NW, Washington, DC, 20008",Match,Exact,"2208 Wyoming Ave NW, WASHINGTON, DC, 20008","-77.049446,38.917038",76222671,L
2781,"2212 12TH PL NW, Washington, DC, 20009",Match,Exact,"2212 12th Pl NW, WASHINGTON, DC, 20009","-77.02885,38.919872",76224251,L
2790,"2217 1ST ST NW, Washington, DC, 20001",Match,Exact,"2217 1st St NW, WASHINGTON, DC, 20001","-77.01213,38.919384",76224585,R
2798,"2221 ONTARIO RD NW, Washington, DC, 20009",Match,Exact,"2221 Ontario Rd NW, WASHINGTON, DC, 20009","-77.03948,38.919613",76244603,R
2805,"2225 16TH ST NE, Washington, DC, 20018",Match,Exact,"2225 16th St NE, WASHINGTON, DC, 20018","-76.98085,38.919483",76228995,R
2814,"223 14TH ST NE, Washington, DC, 20002",Match,Exact,"223 14th St NE, WASHINGTON, DC, 20002","-76.9855,38.892406",76230352,R
2821,"2230 13TH ST NW, Washington, DC, 20009",Match,Exact,"2230 13th St NW, WASHINGTON, DC, 20009","-77.02964,38.919613",76224250,L
2830,"2235 CHESTER ST SE, Washington, DC, 20020",Match,Exact,"2235 Chester St SE, WASHINGTON, DC, 20020","-76.98699,38.863956",76231111,R
2838,"2240 EVARTS ST NE, Washington, DC, 20018",Match,Exact,"2240 Evarts St NE, WASHINGTON, DC, 20018","-76.97371,38.924522",76229388,L
2853,"2248 12TH PL NW, Washington, DC, 20009",Match,Exact,"2248 12th Pl NW, WASHINGTON, DC, 20009","-77.02885,38.920174",76224251,L
2862,"225 PARKER ST NE, Washington, DC, 20002",Match,Exact,"225 Parker St NE, WASHINGTON, DC, 20002","-77.00316,38.90184",76229701,R
2871,"226 Q ST NW, Washington, DC, 20001",Match,Exact,"226 Q St NW, WASHINGTON, DC, 20001","-77.014046,38.911106",76226491,L
2882,"227 C ST NE, Washington, DC, 20002",Match,Exact,"227 C St NE, WASHINGTON, DC, 20002","-77.00309,38.89357",76229829,R
2889,"228 7TH ST NE, Washington, DC, 20002",Match,Exact,"228 7th St NE, WASHINGTON, DC, 20002","-76.996185,38.892635",76229967,L
2897,"23 5TH ST SE, Washington, DC, 20003",Match,Exact,"23 5th St SE, WASHINGTON, DC, 20003","-76.999535,38.889523",76229920,R
2904,"230 12TH ST SE, Washington, DC, 20003",Match,Exact,"230 12th St SE, WASHINGTON, DC, 20003","-76.99023,38.886642",76230373,L
2911,"2301 40TH ST NW, Washington, DC, 20007",Match,Exact,"2301 40th St NW, WASHINGTON, DC, 20007","-77.07876,38.920776",76220952,R
2918,"2306 NORTH CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"2306 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.92035",76224670,L
2925,"231 10TH ST SE, Washington, DC, 20003",Match,Exact,"231 10th St SE, WASHINGTON, DC, 20003","-76.99266,38.88709",76230066,R
2933,"2315 13TH PL NE, Washington, DC, 20018",Match,Exact,"2315 13th Pl NE, WASHINGTON, DC, 20018","-76.98656,38.92018",76228934,R
2940,"232 P ST NW, Washington, DC, 20001",Match,Exact,"232 P St NW, WASHINGTON, DC, 20001","-77.01413,38.90963",76226498,L
2947,"2324 NEBRASKA AVE NW, Washington, DC, 20016",Match,Exact,"2324 Nebraska Ave NW, WASHINGTON, DC, 20016","-77.10038,38.92098",76220000,L
2955,"2329 20TH ST NW, Washington, DC, 20009",Match,Exact,"2329 20th St NW, WASHINGTON, DC, 20009","-77.046394,38.919594",76222707,R
2964,"2335 17TH ST NW, Washington, DC, 20009",Match,Exact,"2335 17th St NW, WASHINGTON, DC, 20009","-77.03885,38.920925",76223056,R
2973,"2346 15TH ST NE, Washington, DC, 20018",Match,Exact,"2346 15th St NE, WASHINGTON, DC, 20018","-76.98306,38.921482",76228979,L
2983,"237 FARRAGUT ST NW, Washington, DC, 20011",Match,Exact,"237 Farragut St NW, WASHINGTON, DC, 20011","-77.01423,38.951195",76223799,R
