ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
708,"1339 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1339 Irving St NW, WASHINGTON, DC, 20010","-77.0309,38.92865",76223016,R
2998,"3565 10TH ST NW, Washington, DC, 20010",Match,Exact,"3565 10th St NW, WASHINGTON, DC, 20010","-77.02718,38.93435",76224048,R
978,"1433 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1433 Montello Ave NE, WASHINGTON, DC, 20002","-76.98783,38.90609",76230109,R
3253,"406 U ST NW, Washington, DC, 20001",Match,Exact,"406 U St NW, WASHINGTON, DC, 20001","-77.017586,38.916725",76224448,L
303,"1208 V ST NW, Washington, DC, 20009",Match,Exact,"1208 V St NW, WASHINGTON, DC, 20009","-77.02824,38.9181",623776610,L
308,"121 RHODE ISLAND AVE NE, Washington, DC, 20002",Match,Exact,"121 Rhode Island Ave NE, WASHINGTON, DC, 20002","-77.00571,38.91795",76224719,R
973,"1432 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1432 Montello Ave NE, WASHINGTON, DC, 20002","-76.98785,38.90612",76230109,L
4973,"931 R ST NW, Washington, DC, 20001",Match,Exact,"931 R St NW, WASHINGTON, DC, 20001","-77.02463,38.91262",76224355,R
4978,"938 QUINCY ST NW, Washington, DC, 20011",Match,Exact,"938 Quincy St NW, WASHINGTON, DC, 20011","-77.0263,38.93759",76224034,L
3248,"4050 MANSION DR NW, Washington, DC, 20007",Match,Exact,"4050 Mansion Dr NW, WASHINGTON, DC, 20007","-77.0793,38.916485",76239377,L
2983,"3541 T ST NW, Washington, DC, 20007",Match,Exact,"3541 T St NW, WASHINGTON, DC, 20007","-77.070526,38.915455",76221062,R
583,"1313 STAPLES ST NE, Washington, DC, 20002",Match,Exact,"1313 Staples St NE, WASHINGTON, DC, 20002","-76.98455,38.90288",76230224,R
2113,"2306 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2306 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.07344,38.920296",76240142,L
2988,"3547 10TH ST NW, Washington, DC, 20010",Match,Exact,"3547 10th St NW, WASHINGTON, DC, 20010","-77.027245,38.933952",76224048,R
588,"1314 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1314 Irving St NW, WASHINGTON, DC, 20010","-77.03024,38.928623",76223016,L
2118,"231 8TH ST NE, Washington, DC, 20002",Match,Exact,"231 8th St NE, WASHINGTON, DC, 20002","-76.99494,38.892525",76229969,R
2133,"232 WARREN ST NE, Washington, DC, 20002",Match,Exact,"232 Warren St NE, WASHINGTON, DC, 20002","-76.98649,38.892548",76230350,L
3263,"408 SHEPHERD ST NW, Washington, DC, 20011",Match,Exact,"408 Shepherd St NW, WASHINGTON, DC, 20011","-77.01751,38.93995",76223690,L
968,"1431 JACKSON ST NE, Washington, DC, 20017",Match,Exact,"1431 Jackson St NE, WASHINGTON, DC, 20017","-76.985504,38.92983",76228830,R
4993,"984 FLORIDA AVE NW, Washington, DC, 20001",Match,Exact,"984 Florida Ave NW, WASHINGTON, DC, 20001","-77.02568,38.920227",76224272,L
963,"1430 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1430 Independence Ave SE, WASHINGTON, DC, 20003","-76.984634,38.887627",76230504,L
1608,"1807 MONROE ST NE, Washington, DC, 20018",Match,Exact,"1807 Monroe St NE, WASHINGTON, DC, 20018","-76.979355,38.9331",76229135,R
1603,"1806 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1806 Irving St NW, WASHINGTON, DC, 20010","-77.04142,38.928802",76222868,L
1808,"1959 39TH ST NW, Washington, DC, 20007",Match,Exact,"1959 39th St NW, WASHINGTON, DC, 20007","-77.07567,38.916195",76220991,R
4988,"963 14TH ST SE, Washington, DC, 20003",Match,Exact,"963 14th St SE, WASHINGTON, DC, 20003","-76.98553,38.87868",76230925,R
1803,"1946 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1946 Bennett Pl NE, WASHINGTON, DC, 20002","-76.975685,38.899506",76231285,L
4983,"948 4TH ST SE, Washington, DC, 20003",Match,Exact,"948 4th St SE, WASHINGTON, DC, 20003","-77.000565,38.878853",76230630,L
558,"1310 28TH ST NW, Washington, DC, 20007",Match,Exact,"1310 28th St NW, WASHINGTON, DC, 20007","-77.05709,38.90724",76225002,L
2128,"2316 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2316 Tracy Pl NW, WASHINGTON, DC, 20008","-77.05101,38.916275",76222647,L
553,"1308 WALLACH PL NW, Washington, DC, 20009",Match,Exact,"1308 Wallach Pl NW, WASHINGTON, DC, 20009","-77.029915,38.91627",76223205,L
2123,"2310 CALIFORNIA ST NW, Washington, DC, 20008",Match,Exact,"2310 California St NW, WASHINGTON, DC, 20008","-77.0509,38.91558",76222669,L
3258,"407 WARNER ST NW, Washington, DC, 20001",Match,Exact,"407 Warner St NW, WASHINGTON, DC, 20001","-77.01729,38.911877",76226454,R
958,"1429 G ST NE, Washington, DC, 20002",Match,Exact,"1429 G St NE, WASHINGTON, DC, 20002","-76.984505,38.898895",76230412,R
2143,"2330 BANCROFT PL NW, Washington, DC, 20008",Match,Exact,"2330 Bancroft Pl NW, WASHINGTON, DC, 20008","-77.05127,38.914818",76222678,L
3273,"4101 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"4101 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.02082,38.94098",76223672,R
1408,"1696 LANIER PL NW, Washington, DC, 20009",Match,Exact,"1696 Lanier Pl NW, WASHINGTON, DC, 20009","-77.04031,38.925613",76222887,L
1403,"1684 32ND ST NW, Washington, DC, 20007",Match,Exact,"1684 32nd St NW, WASHINGTON, DC, 20007","-77.06415,38.912937",76221247,L
953,"1426 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1426 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.98529,38.887833",76230406,L
1203,"1537 NORTH CAROLINA AVE NE, Washington, DC, 20002",Match,Exact,"1537 North Carolina Ave NE, WASHINGTON, DC, 20002","-76.98309,38.892693",76230495,R
2138,"2329 CALIFORNIA ST NW, Washington, DC, 20008",Match,Exact,"2329 California St NW, WASHINGTON, DC, 20008","-77.05123,38.91559",76222669,R
568,"1311 LINDEN CT NE, Washington, DC, 20002",Match,Exact,"1311 Linden Ct NE, WASHINGTON, DC, 20002","-76.987175,38.89951",76237018,R
1208,"154 11TH ST NE, Washington, DC, 20002",Match,Exact,"154 11th St NE, WASHINGTON, DC, 20002","-76.99155,38.891453",76237020,L
563,"1310 WEBSTER ST NE, Washington, DC, 20017",Match,Exact,"1310 Webster St NE, WASHINGTON, DC, 20017","-76.987785,38.94425",76228293,L
3268,"410 INGRAHAM ST NW, Washington, DC, 20011",Match,Exact,"410 Ingraham St NW, WASHINGTON, DC, 20011","-77.018005,38.95435",76223410,L
4043,"532 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"532 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98465,38.896534",76230417,L
2148,"2338 14TH ST NE, Washington, DC, 20018",No_Match,,,,,
2748,"3225 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3225 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.064896,38.912632",76221249,R
3003,"3600 24TH ST NE, Washington, DC, 20018",Match,Exact,"3600 24th St NE, WASHINGTON, DC, 20018","-76.97218,38.934147",76229217,L
3873,"5108 34TH ST NW, Washington, DC, 20008",Match,Exact,"5108 34th St NW, WASHINGTON, DC, 20008","-77.06683,38.95606",76220630,L
3878,"511 D ST SE, Washington, DC, 20003",Match,Exact,"511 D St SE, WASHINGTON, DC, 20003","-76.99937,38.884254",76230585,R
3683,"4711 PINEY BRANCH RD NW, Washington, DC, 20011",Match,Exact,"4711 Piney Branch Rd NW, WASHINGTON, DC, 20011","-77.035545,38.947342",76222423,R
2743,"3220 ORDWAY ST NW, Washington, DC, 20008",Match,Exact,"3220 Ordway St NW, WASHINGTON, DC, 20008","-77.0645,38.936283",76239571,L
3008,"3605 11TH ST NW, Washington, DC, 20010",Match,Exact,"3605 11th St NW, WASHINGTON, DC, 20010","-77.02848,38.934692",76224032,R
4928,"915 14TH ST SE, Washington, DC, 20003",Match,Exact,"915 14th St SE, WASHINGTON, DC, 20003","-76.98553,38.879265",76230886,R
1628,"1815 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"1815 N Capitol St NE, WASHINGTON, DC, 20002","-77.00903,38.914547",76224688,R
3013,"3607 10TH ST NW, Washington, DC, 20010",Match,Exact,"3607 10th St NW, WASHINGTON, DC, 20010","-77.02718,38.93488",76224036,R
3678,"4706 8TH ST NW, Washington, DC, 20011",Match,Exact,"4706 8th St NW, WASHINGTON, DC, 20011","-77.02363,38.947388",76223485,L
4038,"532 14TH ST SE, Washington, DC, 20003",Match,Exact,"532 14th St SE, WASHINGTON, DC, 20003","-76.98549,38.882534",76230877,L
4923,"912 MADISON ST NW, Washington, DC, 20011",Match,Exact,"912 Madison St NW, WASHINGTON, DC, 20011","-77.02624,38.958393",76223238,L
2153,"234 WARREN ST NE, Washington, DC, 20002",Match,Exact,"234 Warren St NE, WASHINGTON, DC, 20002","-76.98649,38.892574",76230350,L
1623,"1813 6TH ST NW, Washington, DC, 20001",Match,Exact,"1813 6th St NW, WASHINGTON, DC, 20001","-77.01988,38.91431",76224434,R
2158,"2351 ASHMEAD PL NW, Washington, DC, 20009",Match,Exact,"2351 Ashmead Pl NW, WASHINGTON, DC, 20009","-77.047676,38.919697",76222705,R
2758,"323 F ST NE, Washington, DC, 20002",Match,Exact,"323 F St NE, WASHINGTON, DC, 20002","-77.00167,38.89732",76229833,R
3203,"4011 16TH ST NW, Washington, DC, 20011",Match,Exact,"4011 16th St NW, WASHINGTON, DC, 20011","-77.03642,38.93989",76222412,R
1893,"21 WHITTIER ST NW, Washington, DC, 20012",Match,Exact,"21 Whittier St NW, WASHINGTON, DC, 20012","-77.01075,38.971584",76222101,R
1898,"2107 2ND ST NE, Washington, DC, 20002",Match,Exact,"2107 2nd St NE, WASHINGTON, DC, 20002","-77.003494,38.91817",76228571,R
4033,"5313 9TH ST NW, Washington, DC, 20011",Match,Exact,"5313 9th St NW, WASHINGTON, DC, 20011","-77.02565,38.95431",76223298,R
3208,"4013 MANSION DR NW, Washington, DC, 20007",Match,Exact,"4013 Mansion Dr NW, WASHINGTON, DC, 20007","-77.078835,38.91627",76239376,R
3883,"5111 12TH ST NE, Washington, DC, 20011",Match,Exact,"5111 12th St NE, WASHINGTON, DC, 20011","-76.98935,38.95367",76228233,R
4293,"622 HAMILTON ST NW, Washington, DC, 20011",Match,Exact,"622 Hamilton St NW, WASHINGTON, DC, 20011","-77.021194,38.95308",76223413,L
2753,"3228 SHERMAN AVE NW, Washington, DC, 20010",Match,Exact,"3228 Sherman Ave NW, WASHINGTON, DC, 20010","-77.02644,38.930103",76224109,L
4298,"6227 12TH ST NW, Washington, DC, 20011",Match,Exact,"6227 12th St NW, WASHINGTON, DC, 20011","-77.02855,38.965294",76221852,R
3888,"512 EDGEWOOD ST NE, Washington, DC, 20017",Match,Exact,"512 Edgewood St NE, WASHINGTON, DC, 20017","-76.9994,38.923542",76228590,L
3693,"4728 5TH ST NW, Washington, DC, 20011",Match,Exact,"4728 5th St NW, WASHINGTON, DC, 20011","-77.01949,38.94773",76223597,L
3408,"427 16TH ST SE, Washington, DC, 20003",Match,Exact,"427 16th St SE, WASHINGTON, DC, 20003","-76.98224,38.88374",76230941,R
4938,"917 EUCLID ST NW, Washington, DC, 20001",Match,Exact,"917 Euclid St NW, WASHINGTON, DC, 20001","-77.025,38.92397",76224267,R
3688,"4719 7TH ST NE, Washington, DC, 20017",Match,Exact,"4719 7th St NE, WASHINGTON, DC, 20017","-76.99703,38.94649",76228170,R
3893,"5125 SOUTH DAKOTA AVE NE, Washington, DC, 20017",Match,Exact,"5125 South Dakota Ave NE, WASHINGTON, DC, 20017","-76.99526,38.95146",76228096,R
1618,"1811 MONROE ST NE, Washington, DC, 20018",Match,Exact,"1811 Monroe St NE, WASHINGTON, DC, 20018","-76.979294,38.9331",76229135,R
4028,"531 RIGGS RD NE, Washington, DC, 20011",Match,Exact,"531 Riggs Rd NE, WASHINGTON, DC, 20011","-76.99836,38.96124",76228018,R
1613,"1809 37TH ST NW, Washington, DC, 20007",Match,Exact,"1809 37th St NW, WASHINGTON, DC, 20007","-77.072754,38.914593",76221046,R
4933,"916 FRENCH ST NW, Washington, DC, 20001",Match,Exact,"916 French St NW, WASHINGTON, DC, 20001","-77.02437,38.913338",76224354,L
3403,"424 SHEPHERD ST NW, Washington, DC, 20011",Match,Exact,"424 Shepherd St NW, WASHINGTON, DC, 20011","-77.01778,38.939938",76223690,L
2163,"2361 49TH ST NW, Washington, DC, 20007",No_Match,,,,,
3218,"4021 13TH ST NE, Washington, DC, 20017",Match,Exact,"4021 13th St NE, WASHINGTON, DC, 20017","-76.98828,38.93907",76228338,R
4023,"5302 14TH ST NW, Washington, DC, 20011",Match,Exact,"5302 14th St NW, WASHINGTON, DC, 20011","-77.03345,38.95416",76222322,L
2168,"239 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"239 Gallatin St NW, WASHINGTON, DC, 20011","-77.01443,38.952263",76223796,R
3213,"402 4TH ST NE, Washington, DC, 20002",Match,Exact,"402 4th St NE, WASHINGTON, DC, 20002","-77.000595,38.89488",76229846,L
2768,"324 DOUGLAS ST NE, Washington, DC, 20002",Match,Exact,"324 Douglas St NE, WASHINGTON, DC, 20002","-77.00164,38.92345",76228581,L
3898,"513 G ST NE, Washington, DC, 20002",Match,Exact,"513 G St NE, WASHINGTON, DC, 20002","-76.99934,38.8989",76229837,R
2763,"3230 PARK PL NW, Washington, DC, 20010",Match,Exact,"3230 Park Pl NW, WASHINGTON, DC, 20010","-77.01838,38.930862",76224172,L
3028,"3613 28TH ST NE, Washington, DC, 20018",Match,Exact,"3613 28th St NE, WASHINGTON, DC, 20018","-76.96814,38.934254",76229245,R
3033,"3616 17TH ST NE, Washington, DC, 20018",Match,Exact,"3616 17th St NE, WASHINGTON, DC, 20018","-76.981285,38.934208",76228808,L
1648,"1821 H ST NE, Washington, DC, 20002",Match,Exact,"1821 H St NE, WASHINGTON, DC, 20002","-76.97737,38.90018",76231265,R
3698,"4751 BERKELEY TER NW, Washington, DC, 20007",Match,Exact,"4751 Berkeley Ter NW, WASHINGTON, DC, 20007","-77.0937,38.918324",76220183,R
4948,"920 EAST CAPITOL ST NE, Washington, DC, 20003",Match,Exact,"920 E Capitol St NE, WASHINGTON, DC, 20003","-76.9935,38.88982",76230056,L
3418,"43 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"43 Adams St NW, WASHINGTON, DC, 20001","-77.0104,38.920246",76224586,R
1643,"1820 IRVING ST NW, Washington, DC, 20010",Match,Exact,"1820 Irving St NW, WASHINGTON, DC, 20010","-77.04191,38.928802",76222868,L
4943,"919 DECATUR ST NW, Washington, DC, 20011",Match,Exact,"919 Decatur St NW, WASHINGTON, DC, 20011","-77.02571,38.9483",76223452,R
3413,"427 R ST NW, Washington, DC, 20001",Match,Exact,"427 R St NW, WASHINGTON, DC, 20001","-77.01755,38.91262",76224474,R
4018,"530 8TH ST NE, Washington, DC, 20002",Match,Exact,"530 8th St NE, WASHINGTON, DC, 20002","-76.99498,38.896515",76229950,L
