ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
181,"1118 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1118 Constitution Ave NE, WASHINGTON, DC, 20002","-76.99126,38.89203",76230358,L
186,"1120 ABBEY PL NE, Washington, DC, 20002",Match,Exact,"1120 Abbey Pl NE, WASHINGTON, DC, 20002","-77.00132,38.904175",76229709,L
191,"1121 KALMIA RD NW, Washington, DC, 20012",Match,Exact,"1121 Kalmia Rd NW, WASHINGTON, DC, 20012","-77.02728,38.98391",76221667,R
196,"1123 C ST SE, Washington, DC, 20003",Match,Exact,"1123 C St SE, WASHINGTON, DC, 20003","-76.9912,38.88602",76230826,R
201,"1125 D ST NE, Washington, DC, 20002",Match,Exact,"1125 D St NE, WASHINGTON, DC, 20002","-76.99118,38.89477",76230302,R
206,"1129 FAIRMONT ST NW, Washington, DC, 20009",Match,Exact,"1129 Fairmont St NW, WASHINGTON, DC, 20009","-77.02751,38.92477",76224236,R
211,"1130 4TH ST NE, Washington, DC, 20002",Match,Exact,"1130 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.90435",76229711,L
216,"1133 ABBEY PL NE, Washington, DC, 20002",Match,Exact,"1133 Abbey Pl NE, WASHINGTON, DC, 20002","-77.00128,38.90439",76229709,R
221,"1140 ABBEY PL NE, Washington, DC, 20002",Match,Exact,"1140 Abbey Pl NE, WASHINGTON, DC, 20002","-77.00132,38.90453",76229709,L
226,"1147 MORSE ST NE, Washington, DC, 20002",Match,Exact,"1147 Morse St NE, WASHINGTON, DC, 20002","-76.990974,38.904224",76229789,R
231,"1155 ABBEY PL NE, Washington, DC, 20002",Match,Exact,"1155 Abbey Pl NE, WASHINGTON, DC, 20002","-77.00128,38.904774",76229709,R
236,"116 4TH ST NE, Washington, DC, 20002",Match,Exact,"116 4th St NE, WASHINGTON, DC, 20002","-77.000595,38.89115",76229906,L
241,"116 RITTENHOUSE ST NE, Washington, DC, 20011",Match,Exact,"116 Rittenhouse St NE, WASHINGTON, DC, 20011","-77.00637,38.965527",76222140,L
246,"117 11TH ST SE, Washington, DC, 20003",Match,Exact,"117 11th St SE, WASHINGTON, DC, 20003","-76.99155,38.888725",632589619,R
251,"118 QUINCY PL NE, Washington, DC, 20002",Match,Exact,"118 Quincy Pl NE, WASHINGTON, DC, 20002","-77.00613,38.911877",76226605,L
256,"119 W ST NW, Washington, DC, 20001",Match,Exact,"119 W St NW, WASHINGTON, DC, 20001","-77.013084,38.91919",76224580,R
261,"120 11TH ST SE, Washington, DC, 20003",Match,Exact,"120 11th St SE, WASHINGTON, DC, 20003","-76.99151,38.888668",632589619,L
266,"120 V ST NW, Washington, DC, 20001",Match,Exact,"120 V St NW, WASHINGTON, DC, 20001","-77.01279,38.9181",76224634,L
271,"1200 FLORIDA AVE NW, Washington, DC, 20009",Match,Exact,"1200 Florida Ave NW, WASHINGTON, DC, 20009","-77.02812,38.92069",76224255,L
276,"1202 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"1202 Florida Ave NE, WASHINGTON, DC, 20002","-76.9901,38.902718",76230127,L
281,"1203 W ST NW, Washington, DC, 20009",Match,Exact,"1203 W St NW, WASHINGTON, DC, 20009","-77.028206,38.919197",76224254,R
286,"1204 HEMLOCK ST NW, Washington, DC, 20012",Match,Exact,"1204 Hemlock St NW, WASHINGTON, DC, 20012","-77.02802,38.98116",76221686,L
291,"1205 KENYON ST NW, Washington, DC, 20010",Match,Exact,"1205 Kenyon St NW, WASHINGTON, DC, 20010","-77.02877,38.92968",76224096,R
296,"1206 W ST NW, Washington, DC, 20009",Match,Exact,"1206 W St NW, WASHINGTON, DC, 20009","-77.02841,38.91917",76224254,L
301,"1207 KENNEDY ST NW, Washington, DC, 20011",Match,Exact,"1207 Kennedy St NW, WASHINGTON, DC, 20011","-77.028206,38.95623",76223270,R
306,"1209 KENNEDY ST NW, Washington, DC, 20011",Match,Exact,"1209 Kennedy St NW, WASHINGTON, DC, 20011","-77.02824,38.95623",76223270,R
311,"1211 C ST NE, Washington, DC, 20002",Match,Exact,"1211 C St NE, WASHINGTON, DC, 20002","-76.98982,38.893562",76230307,R
316,"1211 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1211 Independence Ave SE, WASHINGTON, DC, 20003","-76.98997,38.88758",76230378,R
321,"1212 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1212 Constitution Ave NE, WASHINGTON, DC, 20002","-76.989815,38.892025",76230363,L
326,"1212 ORREN ST NE, Washington, DC, 20002",Match,Exact,"1212 Orren St NE, WASHINGTON, DC, 20002","-76.98596,38.902294",76230151,L
331,"1214 30TH ST NW, Washington, DC, 20007",Match,Exact,"1214 30th St NW, WASHINGTON, DC, 20007","-77.05919,38.905674",76224995,L
336,"1214 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1214 Lamont St NW, WASHINGTON, DC, 20010","-77.02897,38.93068",76224093,L
341,"1216 KENNEDY ST NW, Washington, DC, 20011",Match,Exact,"1216 Kennedy St NW, WASHINGTON, DC, 20011","-77.02836,38.956203",76223270,L
346,"1217 C ST NE, Washington, DC, 20002",Match,Exact,"1217 C St NE, WASHINGTON, DC, 20002","-76.9896,38.893562",76230307,R
351,"1218 I ST NE, Washington, DC, 20002",Match,Exact,"1218 I St NE, WASHINGTON, DC, 20002","-76.98983,38.901333",76230155,L
356,"1219 Q ST NW, Washington, DC, 20009",Match,Exact,"1219 Q St NW, WASHINGTON, DC, 20009","-77.0289,38.91114",76226053,R
361,"122 V ST NE, Washington, DC, 20002",Match,Exact,"122 V St NE, WASHINGTON, DC, 20002","-77.00523,38.918106",76243066,L
366,"1220 ORREN ST NE, Washington, DC, 20002",Match,Exact,"1220 Orren St NE, WASHINGTON, DC, 20002","-76.985916,38.902363",76230151,L
371,"1221 OTIS PL NW, Washington, DC, 20010",Match,Exact,"1221 Otis Pl NW, WASHINGTON, DC, 20010","-77.02923,38.93458",76224038,R
376,"1222 RANDOLPH ST NE, Washington, DC, 20017",Match,Exact,"1222 Randolph St NE, WASHINGTON, DC, 20017","-76.98976,38.938328",76228340,L
381,"1224 HOLBROOK ST NE, Washington, DC, 20002",Match,Exact,"1224 Holbrook St NE, WASHINGTON, DC, 20002","-76.984406,38.901764",76230239,L
386,"1225 18TH ST NE, Washington, DC, 20002",Match,Exact,"1225 18th St NE, WASHINGTON, DC, 20002","-76.97803,38.906013",76231230,R
391,"1225 NEWTON ST NE, Washington, DC, 20018",Match,Non_Exact,"1225 Newton St NE, WASHINGTON, DC, 20017","-76.990456,38.933544",76228725,R
396,"1226 WYLIE ST NE, Washington, DC, 20002",Match,Exact,"1226 Wylie St NE, WASHINGTON, DC, 20002","-76.989685,38.900776",76230161,L
401,"1227 T ST NW, Washington, DC, 20009",Match,Exact,"1227 T St NW, WASHINGTON, DC, 20009","-77.02853,38.915585",76224292,R
406,"1228 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"1228 Emerson St NW, WASHINGTON, DC, 20011","-77.028275,38.949722",76223434,L
411,"1228 I ST NE, Washington, DC, 20002",Match,Exact,"1228 I St NE, WASHINGTON, DC, 20002","-76.989655,38.901333",76230155,L
416,"1229 30TH ST NW, Washington, DC, 20007",Match,Exact,"1229 30th St NW, WASHINGTON, DC, 20007","-77.05916,38.906124",76224983,R
421,"123 T ST NW, Washington, DC, 20001",Match,Exact,"123 T St NW, WASHINGTON, DC, 20001","-77.013084,38.915604",76237767,R
426,"1230 FARADAY PL NE, Washington, DC, 20017",Match,Exact,"1230 Faraday Pl NE, WASHINGTON, DC, 20017","-76.98894,38.95097",76228246,L
431,"1231 4TH ST NW, Washington, DC, 20001",No_Match,,,,,
436,"1233 FARRAGUT PL NE, Washington, DC, 20017",Match,Exact,"1233 Farragut Pl NE, WASHINGTON, DC, 20017","-76.98892,38.951614",76228244,R
441,"1234 VAN BUREN ST NW, Washington, DC, 20012",Match,Exact,"1234 Van Buren St NW, WASHINGTON, DC, 20012","-77.02825,38.96991",76221833,L
446,"1237 CRITTENDEN ST NW, Washington, DC, 20011",Match,Exact,"1237 Crittenden St NW, WASHINGTON, DC, 20011","-77.02789,38.94721",76223461,R
451,"1238 34TH ST NW, Washington, DC, 20007",Match,Exact,"1238 34th St NW, WASHINGTON, DC, 20007","-77.067825,38.906155",76224872,L
456,"124 13TH ST SE, Washington, DC, 20003",Match,Exact,"124 13th St SE, WASHINGTON, DC, 20003","-76.9883,38.888805",76230398,L
461,"1240 C ST NE, Washington, DC, 20002",Match,Exact,"1240 C St NE, WASHINGTON, DC, 20002","-76.989044,38.89359",76230309,L
466,"1243 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1243 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.01524,38.9067",76236578,R
471,"1246 MONROE ST NE, Washington, DC, 20017",Match,Exact,"1246 Monroe St NE, WASHINGTON, DC, 20017","-76.98991,38.932606",76228727,L
476,"1249 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1249 Independence Ave SE, WASHINGTON, DC, 20003","-76.989296,38.88758",76230378,R
481,"1250 D ST SE, Washington, DC, 20003",Match,Exact,"1250 D St SE, WASHINGTON, DC, 20003","-76.98926,38.884117",76230837,L
486,"1251 35TH ST NW, Washington, DC, 20007",Match,Exact,"1251 35th St NW, WASHINGTON, DC, 20007","-77.06896,38.906113",76224829,R
491,"1254 EVARTS ST NE, Washington, DC, 20018",Match,Exact,"1254 Evarts St NE, WASHINGTON, DC, 20018","-76.98908,38.924477",76228921,L
496,"1256 16TH ST NE, Washington, DC, 20002",Match,Exact,"1256 16th St NE, WASHINGTON, DC, 20002","-76.98008,38.906864",76230210,L
501,"1260 COLUMBIA RD NW, Washington, DC, 20009",Match,Exact,"1260 Columbia Rd NW, WASHINGTON, DC, 20009","-77.02917,38.927643",635190484,L
506,"1270 OWEN PL NE, Washington, DC, 20002",Match,Exact,"1270 Owen Pl NE, WASHINGTON, DC, 20002","-76.98597,38.90521",76230112,L
511,"128 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"128 Adams St NW, WASHINGTON, DC, 20001","-77.01325,38.92022",76224579,L
516,"1282 NEAL ST NE, Washington, DC, 20002",Match,Exact,"1282 Neal St NE, WASHINGTON, DC, 20002","-76.98668,38.903618",76230133,L
521,"130 11TH ST SE, Washington, DC, 20003",Match,Exact,"130 11th St SE, WASHINGTON, DC, 20003","-76.99151,38.88849",632589620,L
526,"1300 MADISON ST NW, Washington, DC, 20011",Match,Exact,"1300 Madison St NW, WASHINGTON, DC, 20011","-77.029785,38.958336",76222313,L
531,"1302 S ST NW, Washington, DC, 20009",Match,Exact,"1302 S St NW, WASHINGTON, DC, 20009","-77.02978,38.914078",76223211,L
536,"1305 FAIRMONT ST NW, Washington, DC, 20009",Match,Exact,"1305 Fairmont St NW, WASHINGTON, DC, 20009","-77.02993,38.92477",76223142,R
541,"1306 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1306 Emerald St NE, WASHINGTON, DC, 20002","-76.988014,38.896732",76230328,L
546,"1307 C ST NE, Washington, DC, 20002",Match,Exact,"1307 C St NE, WASHINGTON, DC, 20002","-76.98789,38.893562",76230336,R
551,"1308 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1308 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.98803,38.888916",76230399,L
556,"131 16TH ST NE, Washington, DC, 20002",Match,Exact,"131 16th St NE, WASHINGTON, DC, 20002","-76.98219,38.89128",76230497,R
561,"1310 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1310 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.98797,38.888893",76230399,L
566,"1311 FERN ST NW, Washington, DC, 20012",Match,Exact,"1311 Fern St NW, WASHINGTON, DC, 20012","-77.031006,38.978004",76241646,R
571,"1311 TRINIDAD AVE NE, Washington, DC, 20002",Match,Exact,"1311 Trinidad Ave NE, WASHINGTON, DC, 20002","-76.98603,38.903496",76230146,R
576,"1312 F ST NE, Washington, DC, 20002",Match,Exact,"1312 F St NE, WASHINGTON, DC, 20002","-76.98783,38.897346",76230325,L
581,"1313 E ST NE, Washington, DC, 20002",Match,Exact,"1313 E St NE, WASHINGTON, DC, 20002","-76.98786,38.896107",76230332,R
586,"1314 DECATUR ST NW, Washington, DC, 20011",Match,Exact,"1314 Decatur St NW, WASHINGTON, DC, 20011","-77.03145,38.948246",76222453,L
591,"1314 TEWKESBURY PL NW, Washington, DC, 20012",Match,Exact,"1314 Tewkesbury Pl NW, WASHINGTON, DC, 20012","-77.03036,38.968258",76221651,L
596,"1315 PENNSYLVANIA AVE SE, Washington, DC, 20003",Match,Exact,"1315 Pennsylvania Ave SE, WASHINGTON, DC, 20003","-76.98733,38.881046",76230872,R
601,"1316 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1316 Emerald St NE, WASHINGTON, DC, 20002","-76.987755,38.896736",76230328,L
606,"1317 11TH ST NW, Washington, DC, 20001",Match,Exact,"1317 11th St NW, WASHINGTON, DC, 20001","-77.027016,38.907505",76226087,R
611,"1318 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1318 Upshur St NW, WASHINGTON, DC, 20011","-77.03174,38.941856",76223505,L
616,"1319 POTOMAC AVE SE, Washington, DC, 20003",Match,Exact,"1319 Potomac Ave SE, WASHINGTON, DC, 20003","-76.98782,38.879368",76238040,R
621,"1320 27TH ST NW, Washington, DC, 20007",Match,Exact,"1320 27th St NW, WASHINGTON, DC, 20007","-77.05584,38.90749",76225155,L
626,"1322 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1322 Constitution Ave NE, WASHINGTON, DC, 20002","-76.98737,38.892025",76230387,L
631,"1323 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1323 Constitution Ave NE, WASHINGTON, DC, 20002","-76.98764,38.892",76230387,R
636,"1323 R ST NW, Washington, DC, 20009",Match,Exact,"1323 R St NW, WASHINGTON, DC, 20009","-77.03021,38.912624",76223215,R
641,"1324 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1324 Montello Ave NE, WASHINGTON, DC, 20002","-76.98876,38.90481",76230130,L
646,"1326 CAROLINA AVE SE, Washington, DC, 20003",Match,Non_Exact,"1326 S Carolina Ave SE, WASHINGTON, DC, 20003","-76.98683,38.88636",624065523,L
651,"1326 WALLACH PL NW, Washington, DC, 20009",Match,Exact,"1326 Wallach Pl NW, WASHINGTON, DC, 20009","-77.0303,38.91627",76223205,L
656,"1328 A ST SE, Washington, DC, 20003",Match,Exact,"1328 A St SE, WASHINGTON, DC, 20003","-76.98678,38.888687",76230402,L
661,"1329 K ST SE, Washington, DC, 20003",Match,Exact,"1329 K St SE, WASHINGTON, DC, 20003","-76.98745,38.878387",76230926,R
666,"1330 HAMLIN ST NE, Washington, DC, 20017",Match,Exact,"1330 Hamlin St NE, WASHINGTON, DC, 20017","-76.98753,38.927773",76228774,L
671,"1331 DOWNING ST NE, Washington, DC, 20018",Match,Exact,"1331 Downing St NE, WASHINGTON, DC, 20018","-76.986046,38.920246",76228937,R
676,"1331 PARK RD NW, Washington, DC, 20010",Match,Exact,"1331 Park Rd NW, WASHINGTON, DC, 20010","-77.03063,38.931023",76224088,R
681,"1333 E ST SE, Washington, DC, 20003",Match,Exact,"1333 E St SE, WASHINGTON, DC, 20003","-76.98701,38.882828",76236013,R
686,"1334 31ST ST NW, Washington, DC, 20007",Match,Exact,"1334 31st St NW, WASHINGTON, DC, 20007","-77.06126,38.907795",76224970,L
691,"1335 HEMLOCK ST NW, Washington, DC, 20012",Match,Exact,"1335 Hemlock St NW, WASHINGTON, DC, 20012","-77.03124,38.981365",76221534,R
696,"1336 SHEPHERD ST NW, Washington, DC, 20011",Match,Exact,"1336 Shepherd St NW, WASHINGTON, DC, 20011","-77.03085,38.939728",76222491,L
701,"1337 MARYLAND AVE NE, Washington, DC, 20002",Match,Exact,"1337 Maryland Ave NE, WASHINGTON, DC, 20002","-76.98711,38.898617",76240337,R
706,"1338 PENNSYLVANIA AVE SE, Washington, DC, 20003",Match,Exact,"1338 Pennsylvania Ave SE, WASHINGTON, DC, 20003","-76.98772,38.881233",76230872,L
711,"134 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"134 Adams St NW, WASHINGTON, DC, 20001","-77.01348,38.92022",76224579,L
716,"1340 D ST NE, Washington, DC, 20002",Match,Exact,"1340 D St NE, WASHINGTON, DC, 20002","-76.98695,38.8948",76230342,L
721,"1341 NEWTON ST NW, Washington, DC, 20010",Match,Exact,"1341 Newton St NW, WASHINGTON, DC, 20010","-77.03165,38.932495",76222972,R
726,"1342 RANDOLPH ST NW, Washington, DC, 20011",Match,Exact,"1342 Randolph St NW, WASHINGTON, DC, 20011","-77.03102,38.938663",76222493,L
731,"1344 OTIS PL NW, Washington, DC, 20010",Match,Exact,"1344 Otis Pl NW, WASHINGTON, DC, 20010","-77.03135,38.934555",76222964,L
736,"1346 RITCHIE PL NE, Washington, DC, 20017",Match,Exact,"1346 Ritchie Pl NE, WASHINGTON, DC, 20017","-76.9872,38.939",76228368,L
741,"1347 KENNEDY ST NW, Washington, DC, 20011",Match,Exact,"1347 Kennedy St NW, WASHINGTON, DC, 20011","-77.03146,38.956226",76239195,R
746,"1348 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1348 Emerald St NE, WASHINGTON, DC, 20002","-76.98694,38.896736",76230328,L
751,"1349 INGRAHAM ST NW, Washington, DC, 20011",Match,Exact,"1349 Ingraham St NW, WASHINGTON, DC, 20011","-77.031525,38.9541",76222326,R
756,"1350 C ST NE, Washington, DC, 20002",Match,Exact,"1350 C St NE, WASHINGTON, DC, 20002","-76.98619,38.89359",76230351,L
761,"1350 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"1350 Tuckerman St NW, WASHINGTON, DC, 20011","-77.031586,38.967552",76221631,L
766,"1351 TAYLOR ST NW, Washington, DC, 20011",Match,Exact,"1351 Taylor St NW, WASHINGTON, DC, 20011","-77.03124,38.94082",76222489,R
771,"1352 KENNEDY ST NW, Washington, DC, 20011",Match,Exact,"1352 Kennedy St NW, WASHINGTON, DC, 20011","-77.03168,38.956203",76239195,L
776,"1354 G ST SE, Washington, DC, 20003",Match,Exact,"1354 G St SE, WASHINGTON, DC, 20003","-76.986046,38.88128",76230880,L
781,"1355 C STREET NE ST NE, Washington, DC, 20002",Match,Exact,"1355 C St NE, WASHINGTON, DC, 20002","-76.9862,38.893562",76230351,R
786,"1356 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1356 Emerald St NE, WASHINGTON, DC, 20002","-76.98673,38.896736",76230328,L
791,"1359 28TH ST NW, Washington, DC, 20007",Match,Exact,"1359 28th St NW, WASHINGTON, DC, 20007","-77.05706,38.908077",76225000,R
796,"136 RHODE ISLAND AVE NE, Washington, DC, 20002",Match,Exact,"136 Rhode Island Ave NE, WASHINGTON, DC, 20002","-77.00487,38.91827",76243068,L
801,"1361 DOWNING ST NE, Washington, DC, 20018",Match,Exact,"1361 Downing St NE, WASHINGTON, DC, 20018","-76.98515,38.921104",76228974,R
806,"1362 G ST SE, Washington, DC, 20003",Match,Exact,"1362 G St SE, WASHINGTON, DC, 20003","-76.985954,38.88128",76230880,L
811,"1364 G ST SE, Washington, DC, 20003",Match,Exact,"1364 G St SE, WASHINGTON, DC, 20003","-76.98593,38.88128",76230880,L
816,"1368 C ST NE, Washington, DC, 20002",Match,Exact,"1368 C St NE, WASHINGTON, DC, 20002","-76.985954,38.89359",76230351,L
821,"137 QUINCY PL NE, Washington, DC, 20002",Match,Exact,"137 Quincy Pl NE, WASHINGTON, DC, 20002","-77.00593,38.911846",76226605,R
826,"1377 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"1377 Florida Ave NE, WASHINGTON, DC, 20002","-76.98611,38.900993",76230170,R
831,"14 18TH ST SE, Washington, DC, 20003",Match,Exact,"14 18th St SE, WASHINGTON, DC, 20003","-76.97897,38.889618",76230527,L
836,"140 DUDDINGTON PL SE, Washington, DC, 20003",Match,Exact,"140 Duddington Pl SE, WASHINGTON, DC, 20003","-77.0049,38.882618",76227169,L
841,"1400 ROXANNA RD NW, Washington, DC, 20012",Match,Exact,"1400 Roxanna Rd NW, WASHINGTON, DC, 20012","-77.031975,38.9876",76221491,L
846,"1402 30TH ST NW, Washington, DC, 20007",Match,Exact,"1402 30th St NW, WASHINGTON, DC, 20007","-77.059235,38.908546",76224967,L
851,"1403 RIDGEVIEW WAY NW, Washington, DC, 20007",No_Match,,,,,
856,"1404 DELAFIELD PL NW, Washington, DC, 20011",Match,Exact,"1404 Delafield Pl NW, WASHINGTON, DC, 20011","-77.03288,38.948982",76222429,L
861,"1405 KEARNEY ST NE, Washington, DC, 20018",Match,Non_Exact,"1405 Kearney St NE, WASHINGTON, DC, 20017","-76.98604,38.930794",76228828,R
866,"1407 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1407 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.01597,38.908775",76226468,R
871,"1408 MORSE ST NE, Washington, DC, 20002",Match,Exact,"1408 Morse St NE, WASHINGTON, DC, 20002","-76.98435,38.901436",76230238,L
876,"1409 A ST SE, Washington, DC, 20003",Match,Exact,"1409 A St SE, WASHINGTON, DC, 20003","-76.98528,38.888657",76230404,R
881,"1411 33RD ST NW, Washington, DC, 20007",Match,Exact,"1411 33rd St NW, WASHINGTON, DC, 20007","-77.066055,38.907936",76224874,R
886,"1412 34TH ST NW, Washington, DC, 20007",Match,Exact,"1412 34th St NW, WASHINGTON, DC, 20007","-77.067856,38.907917",76224868,L
891,"1412 HOPKINS ST NW, Washington, DC, 20036",Match,Exact,"1412 Hopkins St NW, WASHINGTON, DC, 20036","-77.04578,38.908745",76225299,L
896,"1413 KALMIA RD NW, Washington, DC, 20012",Match,Exact,"1413 Kalmia Rd NW, WASHINGTON, DC, 20012","-77.033714,38.985165",76221497,R
901,"1414 EUCLID ST NW, Washington, DC, 20009",Match,Exact,"1414 Euclid St NW, WASHINGTON, DC, 20009","-77.03266,38.923565",76223147,L
906,"1415 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1415 Montello Ave NE, WASHINGTON, DC, 20002","-76.98799,38.905865",76230111,R
